Date,Open,High,Low,Close,Adj Close,Volume,log_return,rolling_vol_20,rsi_14,macd,macd_signal,ma_10,ma_20,ma_50,regime_label,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3
2009-01-02,90.44000244140624,93.44000244140624,89.8499984741211,92.95999908447266,68.16691589355469,227566300,0.0296963249685418,0.0207963057631847,65.35825480862977,0.227747027299614,-0.2000780282283946,64.74105415344238,64.78985137939453,64.77593330383301,0.0,1.0,9.137231986147837e-260,0.0,0.0
2009-01-05,92.62999725341795,93.66000366210938,91.88999938964844,92.8499984741211,68.08626556396484,240349700,-0.0011838305446684,0.0198535360202356,62.9159162033712,0.4463732462097596,-0.0707877733407638,65.05483055114746,65.09185447692872,64.81904838562012,0.0,0.9999999999813554,1.857053642015774e-11,1.298745902222796e-175,4.328203892151365e-129
2009-01-06,93.63999938964844,94.4499969482422,92.68000030517578,93.47000122070312,68.54088592529297,328260900,0.006654929627486,0.0189228693729163,68.7837321691617,0.6488407314879225,0.0731379276249734,65.44200782775879,65.32093772888183,64.85598075866699,0.0,0.9999999988046966,1.1953282729299484e-09,3.5899009615129664e-99,4.969492651531113e-54
2009-01-07,92.0,92.26000213623048,90.1999969482422,90.66999816894533,66.48766326904297,280899200,-0.0304140263304624,0.0189027922216088,48.51316490849385,0.6362850652501493,0.1857673551500086,65.70672569274902,65.3357048034668,64.9194960784912,0.0,0.9999999999822649,1.7834903063914486e-11,3.3588449617514414e-97,7.053610638514859e-53
2009-01-08,90.16000366210938,91.08999633789062,89.66999816894531,91.04000091552734,66.75900268554688,263834400,0.0040727441789909,0.0184942353467154,52.55845825284979,0.6408422025314167,0.2767823246262902,66.0645709991455,65.41859359741211,65.0333918762207,0.0,0.999999994179916,5.820111045781424e-09,3.6134842860743548e-99,7.177176289261268e-51
2009-01-09,91.16000366210938,91.31999969482422,85.36000061035156,89.08999633789062,65.32909393310547,330953600,-0.0216516802015342,0.0191289563852426,51.66769410575357,0.5230427691236201,0.3260344135257562,66.24276313781738,65.40780067443848,64.97597549438477,0.0,0.9999999999613465,3.856606029124112e-11,7.666838160376448e-101,8.133636905028987e-55
2009-01-12,88.83999633789062,88.91000366210938,86.41000366210938,86.94999694824219,63.759822845458984,277858500,-0.0243142236588663,0.019124810671492,46.42029127849508,0.2996051459961535,0.3207485600198357,66.22736206054688,65.39746627807617,64.89706596374512,0.0,0.9999999999754436,2.445399989802143e-11,7.752148066469754e-104,1.0542947538559473e-55
2009-01-13,86.7300033569336,87.87999725341797,86.19999694824219,87.11000061035156,63.877140045166016,356432300,0.0018382955859794,0.0189231446268868,50.15286715400463,0.1304915125139985,0.2826971505186683,66.2420265197754,65.35480861663818,64.7736587524414,0.0,0.99999999895158,1.0483508304229951e-09,2.863159677444831e-104,3.5650853277680114e-56
2009-01-14,85.54000091552734,85.75,83.16000366210938,84.37000274658203,61.8679313659668,435491600,-0.0319595777922806,0.0199845699640255,45.07961811218748,-0.1637707617744155,0.1934035680600515,65.90470924377442,65.25678901672363,64.60235710144043,0.0,0.9999999999997726,1.1907096381581973e-13,3.523003021377726e-88,1.9034280282695542e-58
2009-01-15,84.12000274658203,85.25,81.72000122070312,84.4000015258789,61.889930725097656,532647300,0.0003555226147393,0.0165858642042898,43.623028939420266,-0.390696859570852,0.0765834825338708,65.47646522521973,65.0096649169922,64.42742164611816,0.0,0.9999974097333403,2.5902666991094684e-06,1.4345529046823762e-79,4.4203394353354335e-37
