fold,variant,best_epoch,best_val_total_loss,test_total_loss,test_dir_loss,test_reg_loss,test_dir_acc,test_reg_acc,test_num_samples,dir_label_mode,dir_vol_k,dir_vol_col,dir_ignore_index,val_pred_rows,test_pred_rows,val_dir_event_count,val_dir_coverage,val_dir_acc_event,val_dir_mae_event,val_dir_up_rate_event,val_dir_pred_up_rate_event,val_dir_majority_acc_event,val_dir_acc_minus_majority_event,test_dir_event_count,test_dir_coverage,test_dir_acc_event,test_dir_mae_event,test_dir_up_rate_event,test_dir_pred_up_rate_event,test_dir_majority_acc_event,test_dir_acc_minus_majority_event,latent_rows_train,latent_rows_val,latent_rows_test,latent_rows_all
fold1,gating,23,1.2335344698118127,1.360522849806424,0.6439929116339911,0.3297878000242957,0.7857142857142857,0.8922413793103449,232,vol_threshold,0.25,rolling_vol_20,-1,230,232,202.0,0.8782608695652174,0.6683168316831684,0.3316831683168317,0.6188118811881188,0.9207920792079208,0.6188118811881188,0.04950495049504955,210.0,0.9051724137931034,0.7857142857142857,0.21428571428571427,0.7857142857142857,1.0,0.7857142857142857,0.0,1241,231,233,1705
fold2,gating,14,1.5802558824933808,1.3435643376975224,0.6295895439152625,0.28502842167328146,0.7352941176470589,0.8620689655172413,232,vol_threshold,0.25,rolling_vol_20,-1,232,232,210.0,0.9051724137931034,0.5428571428571428,0.45714285714285713,0.7857142857142857,0.7095238095238096,0.7857142857142857,-0.24285714285714288,204.0,0.8793103448275862,0.7352941176470589,0.2647058823529412,0.7450980392156863,0.8823529411764706,0.7450980392156863,-0.009803921568627416,1240,233,233,1706
fold3,gating,67,1.0472763160179401,2.14000967453266,0.9411481890098128,0.382530874219434,0.5132275132275133,0.8448275862068966,232,vol_threshold,0.25,rolling_vol_20,-1,232,232,204.0,0.8793103448275862,0.7450980392156863,0.2549019607843137,0.7450980392156863,1.0,0.7450980392156863,0.0,189.0,0.8146551724137931,0.5132275132275133,0.48677248677248675,0.5343915343915344,0.9788359788359788,0.5343915343915344,-0.021164021164021163,1239,233,233,1705
fold4,gating,40,2.278969715381491,1.4817420655283435,0.6304375002349633,0.7799836160807774,0.6956521739130435,0.7025862068965517,232,vol_threshold,0.25,rolling_vol_20,-1,232,232,189.0,0.8146551724137931,0.5132275132275133,0.48677248677248675,0.5343915343915344,0.9788359788359788,0.5343915343915344,-0.021164021164021163,207.0,0.8922413793103449,0.6956521739130435,0.30434782608695654,0.7439613526570048,0.9516908212560387,0.7439613526570048,-0.048309178743961345,1239,233,233,1705
fold5,gating,28,1.7016755876869991,1.8547666867574055,0.8880427600680918,0.13978039205590367,0.3140096618357488,0.974025974025974,231,vol_threshold,0.25,rolling_vol_20,-1,232,231,207.0,0.8922413793103449,0.4927536231884058,0.5072463768115942,0.7439613526570048,0.4492753623188406,0.7439613526570048,-0.251207729468599,207.0,0.8961038961038961,0.3140096618357488,0.6859903381642513,0.8115942028985508,0.12560386473429952,0.8115942028985508,-0.497584541062802,1239,233,232,1704
fold6,gating,30,1.4992518977169351,2.179592500001321,0.9045331071062785,0.39344911426063867,0.43414634146341463,0.8571428571428571,231,vol_threshold,0.25,rolling_vol_20,-1,231,231,207.0,0.8961038961038961,0.5893719806763285,0.4106280193236715,0.8115942028985508,0.48792270531400966,0.8115942028985508,-0.22222222222222232,205.0,0.8874458874458875,0.43414634146341463,0.5658536585365853,0.6146341463414634,0.34146341463414637,0.6146341463414634,-0.18048780487804877,1239,232,232,1703
fold7,gating,28,2.148152254360579,2.410741364133769,1.1272497634956802,0.8708910947215969,0.2995169082125604,0.6077586206896551,232,vol_threshold,0.25,rolling_vol_20,-1,231,232,205.0,0.8874458874458875,0.5609756097560976,0.43902439024390244,0.6146341463414634,0.8195121951219512,0.6146341463414634,-0.05365853658536579,207.0,0.8922413793103449,0.2995169082125604,0.7004830917874396,0.7536231884057971,0.46859903381642515,0.7536231884057971,-0.45410628019323673,1240,232,233,1705
fold8,gating,15,1.5415660738945007,1.4388895604921423,0.6854667869252218,0.7198123789351919,0.39436619718309857,0.8260869565217391,92,vol_threshold,0.25,rolling_vol_20,-1,232,92,207.0,0.8922413793103449,0.7536231884057971,0.2463768115942029,0.7536231884057971,1.0,0.7536231884057971,0.0,71.0,0.7717391304347826,0.39436619718309857,0.6056338028169014,0.6056338028169014,0.6197183098591549,0.6056338028169014,-0.2112676056338028,1239,233,93,1565
