Date,Open,High,Low,Close,Adj Close,Volume,log_return,rolling_vol_20,rsi_14,macd,macd_signal,ma_10,ma_20,ma_50
1993-03-17,45.25,45.25,44.96875,45.03125,24.844846725463867,21800,-0.00622661347214695,0.007585580157421798,59.16667665391065,0.1653100890506778,0.15704591934262924,24.991403579711914,24.68105993270874,
1993-03-18,45.21875,45.5,45.21875,45.3125,25.000028610229492,59300,0.0062266134721469055,0.007622998642949497,61.417595818815336,0.16157481906945748,0.1579516992879949,25.015542030334473,24.733645725250245,
1993-03-19,45.28125,45.28125,45.03125,45.03125,24.962188720703125,66900,-0.0015147404892315414,0.007657553007065139,62.3030810721014,0.15378845032914157,0.15711904949622424,25.042792892456056,24.780029201507567,
1993-03-22,44.59375,44.875,44.5625,44.78125,24.823612213134766,183400,-0.005566923213045753,0.007822888354222434,50.787913436469644,0.13488090783108575,0.15267142116319654,25.001014709472656,24.815173530578612,
1993-03-23,44.90625,44.9375,44.8125,44.875,24.875574111938477,55200,0.0020910570807955676,0.007807412967775344,49.44238821688784,0.12267531053254999,0.14667219903706724,24.973051643371583,24.853778839111328,
1993-03-24,44.8125,45.0625,44.59375,44.875,24.875574111938477,37200,0.0,0.007350766820420515,53.34927889842296,0.11171451138945088,0.139680661507544,24.939917182922365,24.876866817474365,
1993-03-25,44.90625,45.25,44.84375,45.15625,25.031475067138672,110100,0.006247673019205133,0.007443122830309909,59.3257332346632,0.11429043428316987,0.13460261606266918,24.929269218444823,24.905163478851318,
1993-03-26,45.125,45.15625,44.875,44.90625,24.89289665222168,101500,-0.005551547913620904,0.007591310489704552,37.72378808747943,0.10395146402950672,0.1284723856560367,24.930625343322752,24.924807262420654,
1993-03-29,44.9375,45.3125,44.9375,45.09375,24.996835708618164,87100,0.004166757441231376,0.007576960579146518,44.49017294397603,0.10295793383927077,0.12336949529268351,24.930306053161623,24.953096008300783,
1993-03-30,45.15625,45.21875,45.09375,45.21875,25.066131591796875,56000,0.0027683507858611463,0.0068911095122447755,45.161066161093686,0.10653409392853064,0.12000241501985294,24.93691635131836,24.966746616363526,
1993-03-31,45.34375,45.46875,45.1875,45.1875,25.048809051513672,111600,-0.0006913124409897129,0.006842344805795334,46.82324122105858,0.10674000994250221,0.1173499340043828,24.95731258392334,24.974358081817627,
1993-04-01,45.25,45.25,44.9375,45.03125,24.962188720703125,129500,-0.003464054759436863,0.006763584630383996,53.36503229544796,0.09877504584385832,0.11363495637227791,24.953528594970702,24.98453531265259,
1993-04-02,44.65625,44.65625,44.09375,44.09375,24.4425106048584,59400,-0.02103837452027025,0.008279010783315544,32.89903232978014,0.049953243695270544,0.10089861383687644,24.90156078338623,24.972176837921143,
1993-04-05,44.4375,44.4375,44.1875,44.3125,24.56377601623535,172200,0.004948983783309557,0.006514842028616615,37.54519673102391,0.02080687034174389,0.08488026513784994,24.87557716369629,24.938295936584474,
1993-04-06,44.40625,44.40625,44.0625,44.1875,24.494487762451172,129700,-0.0028247351014461576,0.006506285163338138,39.481547227073605,-0.007792990796559707,0.06634561395096801,24.837468528747557,24.90526008605957,
1993-04-07,44.25,44.34375,44.15625,44.34375,24.581090927124023,28000,0.003529382918483594,0.0065548738367914,36.882539834213226,-0.02320296583646808,0.048435897993480796,24.808020210266115,24.87396869659424,
1993-04-08,44.53125,44.53125,44.09375,44.28125,24.546438217163086,180800,-0.0014107249565169493,0.006545782959860995,36.95630058799663,-0.037776205584428624,0.031193477277898913,24.759516525268555,24.84439287185669,
1993-04-12,44.71875,44.9375,44.65625,44.90625,24.89289665222168,348500,0.014015726849774106,0.007003504706955737,51.92289571949915,-0.021125778025201214,0.020729626217278887,24.759516525268555,24.845070934295656,24.69252601623535
1993-04-13,44.875,45.15625,44.84375,45.0,24.944875717163086,146100,0.0020859312652807614,0.006930613366870086,51.92335381579338,-0.003693343525920767,0.015845032268638957,24.754320526123045,24.842313289642334,24.706595458984374
1993-04-14,45.03125,45.0625,44.90625,44.9375,24.91021728515625,119600,-0.0013903669817030423,0.006936418103299192,50.943317832098465,0.007241860933380195,0.014124398001587206,24.738729095458986,24.837822723388673,24.716523513793945
1993-04-15,44.90625,45.03125,44.75,44.9375,24.91021728515625,148600,0.0,0.006788906126623637,46.391867257219786,0.01572680048487385,0.014444878498244535,24.72486991882324,24.841091251373292,24.725417022705077
1993-04-16,44.96875,45.03125,44.875,44.9375,24.91021728515625,47900,0.0,0.006635719115072827,50.56171574127797,0.022195322350174962,0.01599496726863062,24.719672775268556,24.836600685119627,24.72913818359375
1993-04-19,44.9375,45.0625,44.71875,44.75,24.806289672851562,157000,-0.004180815187741174,0.006690497881955744,43.820462415302835,0.01871979266078938,0.016539932347062372,24.756050682067873,24.82880573272705,24.728711547851564
1993-04-20,44.6875,44.75,44.25,44.53125,24.685035705566406,279500,-0.004900018698984583,0.006664547216860357,38.04373583288852,0.006110787192959322,0.014454103316241763,24.768176651000978,24.82187690734863,24.72620502471924
1993-04-21,44.625,44.625,44.375,44.5,24.667707443237305,67900,-0.0007022208669910701,0.006641474057381548,38.04359924123199,-0.005220013370117016,0.010519279978970007,24.78549861907959,24.811483573913574,24.723351936340332
1993-04-22,44.3125,44.6875,43.9375,43.9375,24.35589027404785,97700,-0.01272127664369243,0.007186020137423176,33.33347314952398,-0.038912237981712394,0.0006329763868335266,24.762978553771973,24.785499382019044,24.71771072387695
1993-04-23,43.84375,43.96875,43.6875,43.75,24.251953125,106000,-0.004276565269662067,0.007006151387872905,43.2097490026031,-0.07315711829396676,-0.014125042549326531,24.733530044555664,24.746523284912108,24.709300918579103
1993-04-26,43.78125,43.9375,43.28125,43.40625,24.061412811279297,62600,-0.007887726218975053,0.007094733788265298,32.94118409036446,-0.11435325047879275,-0.03417068413521977,24.650381660461427,24.70494909286499,24.69466678619385
1993-04-27,43.34375,43.875,43.34375,43.875,24.321264266967773,156800,0.01074161124995505,0.007520377236885182,44.79186140532977,-0.12459736042077196,-0.05225601939233021,24.588020515441894,24.67117052078247,24.689022521972657
1993-04-28,43.8125,43.90625,43.71875,43.78125,24.26927947998047,85900,-0.0021397087915607676,0.007458052289023175,40.425771161178105,-0.13535039411879524,-0.06887489433762321,24.523926734924316,24.63132791519165,24.694752388000488
1993-04-29,43.875,43.96875,43.625,43.96875,24.37321662902832,85000,0.0042735186532460905,0.007572180458264701,44.898266428483154,-0.1339413984411344,-0.08188819515832545,24.470226669311522,24.597548294067384,24.702905807495117
1993-04-30,44.125,44.28125,44.03125,44.03125,24.407867431640625,88500,0.0014206657809062967,0.007579756759664152,32.500863619660535,-0.12854692015547542,-0.09121994015775545,24.41999168395996,24.569832229614256,24.71209690093994
1993-05-03,44.09375,44.3125,43.90625,44.3125,24.56377601623535,80500,0.0063673219996273145,0.0061281133891353725,37.20966556648341,-0.11041840283971993,-0.09505963269414835,24.39574031829834,24.575895500183105,24.722682037353515
1993-05-04,44.40625,44.625,44.34375,44.46875,24.650386810302734,149100,0.0035197544165767804,0.006078534794124136,41.57351049089469,-0.08804769598194895,-0.09365724535170848,24.392275428771974,24.580226039886476,24.733275260925293
1993-05-05,44.46875,44.75,44.46875,44.59375,24.71967124938965,109000,0.00280674106103699,0.006062629137492295,44.0862137347643,-0.06399043255104075,-0.08772388279157495,24.397471809387206,24.591485214233398,24.7455993270874
1993-05-06,44.53125,44.5625,44.40625,44.4375,24.63306999206543,54700,-0.0035094847431372945,0.006079205521562302,41.83724716279665,-0.05132127594526992,-0.08044336142231395,24.425189781188966,24.594084167480467,24.749984436035156
1993-05-07,44.46875,44.46875,44.28125,44.34375,24.581090927124023,68000,-0.002112362917439057,0.006090430736198132,43.157903276839825,-0.044956918817035785,-0.07334607290125832,24.458103561401366,24.595816802978515,24.752295417785646
1993-05-10,44.40625,44.6875,44.40625,44.4375,24.63306999206543,113900,0.0021123629174390605,0.005167661570691883,48.351770674403774,-0.035311791455523434,-0.06573921661211134,24.51526927947998,24.582825469970704,24.754956398010254
1993-05-11,44.4375,44.625,44.3125,44.625,24.73699951171875,42600,0.0042102299721027015,0.0052453891579095305,52.08333094390737,-0.019061980228940456,-0.056403769335477166,24.556842803955078,24.572431659698488,24.761075172424317
1993-05-12,44.4375,44.59375,44.4375,44.5625,24.702348709106445,31000,-0.0014017502063871673,0.005245500788340006,62.49989677696393,-0.008877582693095576,-0.04689853200700085,24.600149726867677,24.562038230895997,24.759259757995604
1993-05-13,44.375,44.375,44.0,44.03125,24.407867431640625,129100,-0.011992812499819261,0.005846172030060008,54.94529826420903,-0.02428856877832075,-0.042376539361264835,24.603614807128906,24.536920738220214,24.749485511779785
1993-05-14,44.03125,44.15625,43.96875,44.0,24.390531539916992,63500,-0.0007105107060186986,0.005841813499937771,61.727561022356404,-0.03746883050648009,-0.04139499759030789,24.601881217956542,24.51093645095825,24.742123260498047
1993-05-17,44.125,44.15625,43.9375,44.15625,24.47715187072754,34000,0.003545100380597001,0.005879498415643065,56.337132666511586,-0.04045836723161855,-0.04120767151857002,24.59321880340576,24.49447956085205,24.737872695922853
1993-05-18,44.1875,44.21875,43.96875,44.125,24.459821701049805,105200,-0.00070826490227362,0.00579479542898284,57.97048259002586,-0.04372199652353359,-0.04171053651956274,24.57416229248047,24.48321886062622,24.722241249084473
1993-05-19,44.125,45.03125,43.84375,45.03125,24.962188720703125,50200,0.020330387964283114,0.007426849001596912,68.47779906722693,-0.0057058527027074035,-0.034509599756191674,24.598414039611818,24.49794292449951,24.71838092803955
1993-05-20,45.03125,45.15625,44.9375,45.15625,25.031475067138672,98200,0.0027718068869550328,0.006741340983970251,69.14828072509874,0.029671015279440383,-0.021673476749065262,24.63825454711914,24.531722164154054,24.71487205505371
1993-05-21,45.1875,45.25,44.71875,44.75,24.806289672851562,221400,-0.009036798817784394,0.007029014182301311,57.142664537954474,0.03908629617383852,-0.009521522164484507,24.660774421691894,24.55943899154663,24.70823875427246
1993-05-24,44.84375,45.09375,44.84375,44.9375,24.91021728515625,30500,0.004180815187741162,0.006725596320093621,57.57541718012483,0.054308034651885606,0.003244389198789516,24.688489151000976,24.60187921524048,24.70885639190674
1993-05-25,45.125,45.125,45.03125,45.03125,24.962188720703125,191800,0.0020841767430883995,0.006385293243908785,57.1427608406222,0.0697608726523633,0.016547685889504275,24.711008071899414,24.633925437927246,24.70809959411621
1993-05-26,45.15625,45.625,45.125,45.59375,25.274011611938477,102400,0.012414429990943698,0.006789151378443217,66.66630295912456,0.10594756186635834,0.03442766108487509,24.768174362182616,24.684162044525145,24.71357925415039
1993-05-27,45.65625,45.65625,45.375,45.4375,25.1873779296875,53800,-0.00343366554729988,0.006873214448337979,65.4860884434939,0.12618062791580442,0.05277825445106096,24.846125411987305,24.724870109558104,24.720429878234864
1993-05-28,45.40625,45.40625,45.0,45.21875,25.066131591796875,79100,-0.004825397243217119,0.007024091495896678,60.6834421679978,0.1309227167790432,0.06840714691665742,24.913685417175294,24.757783317565917,24.721751937866213
1993-06-01,45.375,45.8125,45.3125,45.65625,25.30864715576172,28300,0.009628526163146352,0.007183220861367176,63.199739271369175,0.1524920027086445,0.08522411807505484,24.99683494567871,24.795026874542238,24.728681106567382
1993-06-02,45.53125,45.75,45.34375,45.59375,25.274011611938477,20300,-0.0013694633726293725,0.00719382707740138,63.20018462535851,0.16489026593586686,0.10115734764721725,25.078253936767577,24.826208114624023,24.737689094543455
1993-06-03,45.5,45.5,45.34375,45.4375,25.1873779296875,21600,-0.00343366554729988,0.007257765407870243,69.91074734483095,0.16581396457038622,0.11408867103185105,25.100772857666016,24.849593448638917,24.743925170898436
1993-06-04,45.3125,45.3125,45.09375,45.28125,25.100767135620117,32000,-0.0034445843883275933,0.007255686831084033,67.52122113267208,0.15773891907843307,0.12281872064116746,25.10770206451416,24.872978305816652,24.74842903137207
1993-06-07,45.375,45.375,45.125,45.125,25.014163970947266,121400,-0.0034561855705832435,0.007291578494795823,63.24798068154762,0.14270620740481021,0.126796217993896,25.12848949432373,24.894631958007814,24.748082809448242
1993-06-08,45.0,45.0,44.71875,44.71875,24.78896141052246,104500,-0.009043773604081439,0.007611500703582369,57.364484003018106,0.1113372836676021,0.12370443112863723,25.11636390686035,24.902426528930665,24.746004104614258
1993-06-09,44.875,45.0625,44.8125,44.875,24.875574111938477,43300,0.0034879129870984266,0.007593740534168673,47.61902265155654,0.09240096593896041,0.11744373809070187,25.107702445983886,24.909355258941652,24.743578872680665
1993-06-10,44.84375,44.9375,44.75,44.90625,24.89289665222168,17900,0.0006961251055841673,0.007583780165860849,46.078540378269324,0.07789367217484866,0.10953372490753123,25.069590950012206,24.918882656097413,24.74011417388916
1993-06-11,45.0625,45.15625,44.90625,45.09375,24.996835708618164,647400,0.004166757441231376,0.007036824831753429,55.789288243400335,0.07393131634940886,0.10241324319590676,25.050536727905275,24.94833106994629,24.73907470703125
1993-06-14,45.15625,45.1875,45.03125,45.03125,24.962188720703125,64200,-0.0013870164145654118,0.007048069233572723,51.64842477670523,0.0672205221072062,0.09537469897816665,25.040142440795897,24.976913928985596,24.73907470703125
1993-06-15,45.09375,45.125,44.9375,44.9375,24.91021728515625,142400,-0.002084176743088373,0.007060130491335762,48.35157522329477,0.05705086199225562,0.08770993158098445,25.00029945373535,24.998567199707033,24.748428840637207
1993-06-16,44.9375,45.03125,44.8125,45.03125,24.962188720703125,330900,0.0020841767430883995,0.007054741990056582,38.15753445495756,0.052578896794909014,0.08068372462376937,24.969117164611816,25.0236855506897,24.756397094726562
1993-06-17,45.125,45.1875,45.03125,45.1875,25.048809051513672,37400,0.003464054759436882,0.005450058217686579,44.737352986343915,0.05538591459048092,0.07562416261711169,24.955260276794434,25.028016567230225,24.767483520507813
1993-06-18,44.84375,44.84375,44.5,44.5,24.842529296875,58500,-0.008269208119625827,0.005725225409921846,42.02312390449958,0.04049860150084328,0.06859905039385801,24.929436492919923,25.01856927871704,24.77271228790283
1993-06-21,44.625,44.625,44.53125,44.59375,24.894868850708008,29300,0.0021046365552743933,0.005369440420877673,32.92133575388472,0.0325484647534644,0.061388933265779294,24.917506980895997,25.022998237609862,24.77968090057373
1993-06-22,44.65625,44.65625,44.5625,44.625,24.912307739257812,137500,0.0007002560858238998,0.005288681973086939,34.855718166877224,0.027339938869850755,0.05457913438659359,24.929841613769533,25.02310276031494,24.780069122314455
1993-06-23,44.625,44.625,44.21875,44.21875,24.685527801513672,227600,-0.009144815119126055,0.005640579246226124,31.194806011624138,0.00485691143307676,0.04463468979589023,24.91083698272705,25.00926971435547,24.774882164001465
1993-06-24,44.34375,44.8125,44.34375,44.8125,25.016986846923828,243700,0.0133379150580161,0.005754975176673035,47.34736076739026,0.013627831890737241,0.03843331821485963,24.923246002197267,24.996418476104736,24.777017555236817
1993-06-25,44.78125,44.90625,44.75,44.78125,24.99953269958496,44800,-0.0006979353303921449,0.005714221600605912,49.51553312828804,0.018951979106706318,0.03453705039322897,24.923515701293944,24.98702621459961,24.77880386352539
1993-06-28,45.0,45.28125,44.9375,45.28125,25.278669357299805,439900,0.011103799033662081,0.006154337560856917,65.65590044538106,0.04517465427474221,0.03666457116953162,24.955163764953614,24.997653102874757,24.78617290496826
1993-06-29,45.21875,45.21875,45.0,45.0625,25.156553268432617,207500,-0.004842501773281908,0.0058585551255875366,58.78347599411391,0.055463219989356105,0.04042430093349652,24.97979736328125,24.9900484085083,24.793178176879884
1993-06-30,45.125,45.21875,45.0,45.0625,25.156553268432617,437600,0.0,0.00585341539515636,58.332208162950394,0.06289200258639838,0.04491784126407689,24.9992338180542,24.98417549133301,24.802608528137206
1993-07-01,45.125,45.125,44.875,44.9375,25.086753845214844,605700,-0.0027784583512067613,0.0058363672974213535,52.90430689806002,0.062427510716720036,0.04841977515460552,25.003028297424315,24.979144287109374,24.810989456176756
1993-07-02,44.78125,44.8125,44.53125,44.6875,24.947200775146484,285400,-0.005578349063597635,0.0059177320506489575,49.546622109701524,0.05021972932372165,0.04877976598842875,25.013495445251465,24.971465969085692,24.822815666198732
1993-07-06,44.625,44.75,44.15625,44.21875,24.685527801513672,246400,-0.010544469573199707,0.006315186386334846,43.968460396293075,0.01920872629782977,0.042865558050308956,24.99256134033203,24.955034160614012,24.831487159729004
1993-07-07,44.1875,44.40625,44.1875,44.34375,24.75531005859375,343700,0.0028228608752991434,0.006037521111060566,44.49917231977669,0.0002601293204236299,0.034344472304331894,24.976861572265626,24.95335159301758,24.84536510467529
1993-07-08,44.375,44.9375,44.3125,44.84375,25.034423828125,248200,0.011211817038006786,0.006505815918625709,49.65302122726143,0.007676883909617516,0.02901095462538902,25.011751174926758,24.961294078826903,24.85962829589844
1993-07-09,44.84375,44.96875,44.75,44.96875,25.104206085205078,378200,0.0027835743520890806,0.00652890028293502,56.75668754173865,0.018966921444182105,0.02700214798914764,25.020473098754884,24.971859550476076,24.87632682800293
1993-07-12,44.90625,44.96875,44.84375,44.9375,25.086753845214844,373700,-0.0006954336285974629,0.0064724270418088465,55.04551358887813,0.026204043713420333,0.02684252713400218,25.02919521331787,24.976355457305907,24.89059757232666
1993-07-13,44.96875,45.09375,44.65625,44.90625,25.069318771362305,389600,-0.0006952328460042115,0.006465459359341626,54.12852962978194,0.030184700070442716,0.02751096172129029,25.00826015472412,24.98171195983887,24.903826599121093
1993-07-14,44.9375,45.1875,44.90625,45.0625,25.156553268432617,617300,0.003473691197210926,0.006480899914675521,63.36628090119951,0.03991834000169092,0.029992437377370416,25.00826015472412,24.994028759002685,24.91568214416504
1993-07-15,45.03125,45.03125,44.78125,44.875,25.051877975463867,443800,-0.004169636136054825,0.006550531367001297,51.136365048186654,0.038739335494458516,0.031741817000788035,24.997792625427245,24.998513221740723,24.92371196746826
1993-07-16,44.90625,44.9375,44.6875,44.75,24.982093811035156,216400,-0.0027894731194489527,0.006534720166370924,49.450756733831774,0.03180731217403121,0.03175491603543667,24.987326622009277,24.995177459716796,24.928960418701173
1993-07-19,44.75,44.75,44.59375,44.71875,24.964643478393555,188200,-0.0006987576886357334,0.006251781513739875,38.15757673406912,0.024621713952438284,0.030328275618836994,24.989070892333984,25.001283168792725,24.935591888427734
1993-07-20,44.6875,44.84375,44.46875,44.84375,25.034423828125,68500,0.0027912678694411216,0.006264402727715663,45.20502808942487,0.02427790604854252,0.0291182017047781,25.023960494995116,25.008260917663574,24.944658546447755
1993-07-21,44.78125,44.8125,44.65625,44.8125,25.016986846923828,142700,-0.0006967628552896817,0.006267252298784398,44.59444085746664,0.022340885332308602,0.027762738430284203,25.050128173828124,25.013494873046874,24.952336883544923
1993-07-22,44.75,44.8125,44.5,44.5,24.842529296875,632400,-0.0069979925799883175,0.006115141717365566,41.25026308524509,0.006651837925868875,0.023540558329401138,25.030938720703126,25.021344947814942,24.954447479248046
1993-07-23,44.59375,44.71875,44.5625,44.71875,24.964643478393555,286200,0.0049034875658367375,0.005421394274674264,50.63282029564368,0.004025347025713444,0.0196375160686636,25.01698246002197,25.018727779388428,24.95969337463379
1993-07-26,44.84375,45.0625,44.84375,44.96875,25.104206085205078,121300,0.0055748422215301996,0.0055648190177702605,66.66631234644015,0.013054881513113514,0.018320989157553584,25.018727684020995,25.023961448669432,24.973620147705077
1993-07-27,45.0,45.03125,44.78125,44.9375,25.086753845214844,92800,-0.0006954336285974629,0.004939290513035489,63.76734664127193,0.018588328060847203,0.018374456938212307,25.02047119140625,25.014365673065186,24.987544593811034
1993-07-28,44.84375,44.9375,44.78125,44.84375,25.034423828125,30800,-0.0020881407234915675,0.004845863647218328,50.0,0.0185373423339783,0.018407034017365508,25.008258247375487,25.008259201049803,24.998690032958983
1993-07-29,44.9375,45.21875,44.875,45.09375,25.173995971679688,331000,0.005559724987637515,0.0050170037469983,53.333685622239386,0.02942010465678635,0.020609648145249678,25.02047004699707,25.009131336212157,25.01297351837158
1993-07-30,45.09375,45.09375,44.78125,44.84375,25.034423828125,75300,-0.005559724987637537,0.005136212617913071,47.76148872911696,0.0264772533764841,0.021783169191496563,25.025703048706056,25.006514835357667,25.01441822052002
1993-08-02,44.90625,45.125,44.90625,44.96875,25.104206085205078,41300,0.0027835743520890806,0.00500585566633117,51.428397392946344,0.029436541361249624,0.023313843625447177,25.039659309387208,25.014365100860594,25.015872840881347
1993-08-03,45.0625,45.1875,44.84375,45.0,25.121665954589844,81600,0.0006952540345836029,0.00430448138572253,48.485044253504746,0.032812422766205884,0.02521355945359892,25.048383522033692,25.036172008514406,25.022180366516114
1993-08-04,45.0,45.09375,44.875,45.0,25.121665954589844,434000,0.0,0.00428350255401984,53.33353984413293,0.035083413351099324,0.027187530233099003,25.058851432800292,25.05448980331421,25.026409339904784
1993-08-05,45.0,45.0,44.84375,44.90625,25.069318771362305,36800,-0.002085920509185296,0.003538952083109975,54.23702745622698,0.03228702482423529,0.028207429151326263,25.081530380249024,25.056234550476074,25.028551940917968
1993-08-06,45.03125,45.0625,44.90625,44.96875,25.104206085205078,402300,0.001390666474601712,0.003496179356564982,56.666441934325924,0.032511212412309476,0.029068185803522908,25.095486640930176,25.056234550476074,25.0251558303833
1993-08-09,45.09375,45.34375,45.0,45.21875,25.24379539489746,828200,0.0055449933761326535,0.0037031871686971003,59.375709983413074,0.04345168935947896,0.03194488651471412,25.109445571899414,25.064086627960204,25.0262841796875
1993-08-10,45.1875,45.21875,45.125,45.1875,25.226335525512695,604900,-0.0006918892328144637,0.0037031393780042176,59.374492879386004,0.0501353020667743,0.03558296962512616,25.1234037399292,25.071937465667723,25.029488258361816
1993-08-11,45.15625,45.3125,45.15625,45.1875,25.226335525512695,542200,0.0,0.0036277484669420775,70.36908818152554,0.05480040829537458,0.03942645735917585,25.14259490966797,25.07542657852173,25.027842025756836
1993-08-12,45.3125,45.3125,44.90625,45.0625,25.156553268432617,303700,-0.0027700794207089173,0.003553000718910923,60.783906025594305,0.05226422419691801,0.04199401072672428,25.140850639343263,25.080660343170166,25.025492858886718
1993-08-13,45.09375,45.15625,45.09375,45.125,25.19144630432129,103500,0.001386074591688027,0.0034896817767438733,55.55579849040286,0.052465071721190526,0.04408822292561753,25.156552886962892,25.091127967834474,25.025574226379394
1993-08-16,45.15625,45.5,45.15625,45.375,25.331010818481445,241800,0.005524864668709667,0.0036583370209402636,63.46154250454636,0.06315788989433813,0.04790215631936165,25.179233360290528,25.109446334838868,25.03017910003662
