epoch,train_total_loss,train_dir_loss,train_reg_loss,train_dir_acc,train_reg_acc,train_num_samples,val_total_loss,val_dir_loss,val_reg_loss,val_dir_acc,val_reg_acc,val_num_samples
1,2.367153644176911,0.8887858317685378,1.9652733014801802,0.4778046811945117,0.30024213075060535,1239,1.9717008286509021,0.8275745284968409,1.0551724084492387,0.33620689655172414,0.7672413793103449,232
2,2.199974400079279,0.8096845282769376,1.9353510471387099,0.5157384987893463,0.3042776432606941,1239,1.7462402376635322,0.7378998172694239,0.9014686520757347,0.40948275862068967,0.7887931034482759,232
3,2.156876340039417,0.8147965668188746,1.7576106595261816,0.5181598062953995,0.35189669087974174,1239,1.5964867534308598,0.6969107142810164,0.6755511103005245,0.5560344827586207,0.8060344827586207,232
4,2.0845966527690996,0.7963018718989652,1.6399763913958951,0.5068603712671509,0.3890234059725585,1239,1.5256095014769455,0.683663742295627,0.5276067842697275,0.6120689655172413,0.8189655172413793,232
5,1.9810307378053087,0.7680370975060267,1.4831884194998322,0.536723163841808,0.4075867635189669,1239,1.4909872186594997,0.6826225909693487,0.41914018243551254,0.646551724137931,0.8620689655172413,232
6,1.8754364441632263,0.7414173605078358,1.3086723509673825,0.5238095238095238,0.4463276836158192,1239,1.4626127234820663,0.6760099961839873,0.3686423507230035,0.6508620689655172,0.9008620689655172,232
7,1.792808030477159,0.7246874025312521,1.1447773582036693,0.5625504439063761,0.4915254237288136,1239,1.4376565094651848,0.6686320304870605,0.3346414653391674,0.6724137931034483,0.9008620689655172,232
8,1.791222433585905,0.7346090710480623,1.073347635188345,0.5044390637610977,0.5149313962873285,1239,1.4323414934092555,0.6701027565989001,0.3071198358104147,0.6637931034482759,0.896551724137931,232
9,1.7098876051213878,0.7093331386140511,0.9707377087790895,0.5351089588377724,0.5690072639225182,1239,1.4217317679832722,0.6690157343601358,0.2790008892529997,0.6767241379310345,0.9008620689655172,232
10,1.6994109476064847,0.7220912248112676,0.850761673737188,0.5310734463276836,0.6295399515738499,1239,1.4270556260799538,0.6739101862085277,0.2641175038598735,0.6681034482758621,0.9008620689655172,232
11,1.6655770615284438,0.7100345008887043,0.8183601845936779,0.5391444713478611,0.639225181598063,1239,1.4219389578391766,0.6729793897990523,0.2532672842258009,0.6637931034482759,0.9008620689655172,232
12,1.663722097248296,0.7137594132100121,0.7873442298563572,0.5310734463276836,0.6537530266343826,1239,1.4338330647041058,0.6785884294016608,0.25552065567723636,0.6077586206896551,0.8922413793103449,232
13,1.6129721606133733,0.6990119052375874,0.7164944854352241,0.5343018563357547,0.7046004842615012,1239,1.4252188287932297,0.6759172184713955,0.2446146634375227,0.6163793103448276,0.9008620689655172,232
14,1.6043156891508001,0.6987570265880797,0.6893387596101122,0.5334947538337369,0.7239709443099274,1239,1.427587287179355,0.679716564457992,0.22718045365964545,0.5991379310344828,0.9137931034482759,232
15,1.5971920323814472,0.7031933687885891,0.6360176038222509,0.5375302663438256,0.7239709443099274,1239,1.4027009626914715,0.6669174042241327,0.22955379294681139,0.6551724137931034,0.9008620689655172,232
16,1.5649046361013417,0.694316739512606,0.5875704881402155,0.5617433414043583,0.7627118644067796,1239,1.4006030765073052,0.6663660304299717,0.22623679176743688,0.6293103448275862,0.9051724137931034,232
17,1.5433718149848674,0.689278544727307,0.5493824586837498,0.5617433414043583,0.7812752219531881,1239,1.408492610372346,0.6706344382516269,0.22407918648216232,0.6120689655172413,0.9051724137931034,232
18,1.549796053437671,0.695013069115501,0.5325663673771881,0.5504439063761097,0.784503631961259,1239,1.4157754840521977,0.6747025210281898,0.22123484008399577,0.5818965517241379,0.9094827586206896,232
19,1.54062894729956,0.6941819518106997,0.5075501449123518,0.5351089588377724,0.8022598870056498,1239,1.4065764114774506,0.672052395754847,0.20823885580717488,0.6077586206896551,0.9181034482758621,232
20,1.5438957994651947,0.6997576354972002,0.4812683959080386,0.5286521388216303,0.8192090395480226,1239,1.3974248992985692,0.6698971575704115,0.1921019471282589,0.6120689655172413,0.9267241379310345,232
21,1.5036892306910492,0.6829630003714389,0.45921076017584506,0.5657788539144472,0.8192090395480226,1239,1.4086075240168079,0.6725452932818182,0.2117230388303769,0.5474137931034483,0.9094827586206896,232
22,1.5048834980255754,0.6861143925672967,0.4421824086953595,0.5601291364003228,0.8248587570621468,1239,1.4027404168556477,0.6713900360567816,0.1998678071360136,0.5603448275862069,0.9224137931034483,232
23,1.4985617323206546,0.6891007102045732,0.4012010198528484,0.5641646489104116,0.8458434221146085,1239,1.3927829018954574,0.6688884373368889,0.18335333350917388,0.5775862068965517,0.9267241379310345,232
24,1.5026757542022877,0.6913648704254791,0.399820018358246,0.5488297013720742,0.8434221146085553,1239,1.408421360213181,0.6782729337955343,0.17291828110043345,0.5387931034482759,0.9267241379310345,232
25,1.4995451608523906,0.694042567142659,0.3715334054055572,0.5423728813559322,0.8627925746569814,1239,1.3972846557354104,0.6721232471794918,0.17679392674873615,0.5344827586206896,0.9267241379310345,232
26,1.4748331643189991,0.6838823677167669,0.3568947377274169,0.5504439063761097,0.8773204196933011,1239,1.4021971431271782,0.6771588202180534,0.15959838273581758,0.5431034482758621,0.9310344827586207,232
27,1.4593365686953885,0.6796415359190725,0.33351165171685576,0.5625504439063761,0.8821630347054076,1239,1.4052894649834469,0.6787836017279789,0.1590742214165371,0.5431034482758621,0.9310344827586207,232
28,1.470560103582701,0.6851924310969768,0.3339174567835287,0.5698143664245359,0.87409200968523,1239,1.4125141069806855,0.681129110270533,0.16751954884364686,0.5387931034482759,0.9267241379310345,232
29,1.4759494251931646,0.69140735862715,0.3104490546375826,0.5351089588377724,0.8918482647296206,1239,1.3960176418567527,0.6749939733538134,0.15343220191526002,0.5431034482758621,0.9353448275862069,232
30,1.4654802542910448,0.6854480215385135,0.3152806621053894,0.5512510088781275,0.8773204196933011,1239,1.3896987684841813,0.6720071599401277,0.1522815363995474,0.5086206896551724,0.9353448275862069,232
31,1.4460347683031392,0.6780552276687529,0.29974766958375626,0.5738498789346247,0.8934624697336562,1239,1.3985212054745904,0.67641439109013,0.15230811462769733,0.5474137931034483,0.9353448275862069,232
32,1.448806648489157,0.6798074495128511,0.2973058134726308,0.5706214689265536,0.8821630347054076,1239,1.400020299286678,0.6803815919777443,0.130856995310249,0.5344827586206896,0.9482758620689655,232
33,1.4467832084814323,0.6797950396237593,0.2906437122816997,0.5891848264729621,0.8918482647296206,1239,1.386918203584079,0.6747949493342432,0.12442769489154734,0.5517241379310345,0.9525862068965517,232
34,1.4348957592484641,0.6771937799222821,0.2683607149114524,0.5738498789346247,0.9007263922518159,1239,1.3935548272626153,0.6770436044397026,0.13155862558954234,0.5387931034482759,0.9439655172413793,232
35,1.4519396737470465,0.6839491120743308,0.2801381437118444,0.5698143664245359,0.897497982243745,1239,1.4225103896239708,0.6920187062230604,0.12824327495462937,0.4870689655172414,0.9482758620689655,232
36,1.4363163065005926,0.6770119560255554,0.2743079760942467,0.5778853914447135,0.8910411622276029,1239,1.414817296225449,0.6889301661787361,0.12318981878844829,0.4827586206896552,0.9482758620689655,232
37,1.4291249396244878,0.6742482112241042,0.2687617303913307,0.5803066989507667,0.9087974172719936,1239,1.4252741706782375,0.6943091524058375,0.12218616816118874,0.4956896551724138,0.9482758620689655,232
38,1.4258590005308125,0.672722939236497,0.26804377631712,0.5803066989507667,0.8958837772397095,1239,1.4231747553266327,0.6931374114135216,0.12299982614108715,0.5,0.9482758620689655,232
39,1.4304934847826338,0.6764049591125261,0.2589451979373712,0.5746569814366425,0.8934624697336562,1239,1.4258498857761253,0.6960497375192314,0.11250135993006928,0.4870689655172414,0.9525862068965517,232
40,1.4177779309493674,0.6705811124255909,0.2553856671818617,0.5843422114608555,0.9023405972558515,1239,1.427245941655389,0.6947422993594202,0.1258710348207889,0.4870689655172414,0.9482758620689655,232
41,1.426285867540946,0.6778205085705132,0.23548283664279643,0.5714285714285714,0.9128329297820823,1239,1.422517209217466,0.6946107313550752,0.1109857275471862,0.47844827586206895,0.9525862068965517,232
42,1.4382354150961445,0.6856765657110114,0.22294090539096728,0.5657788539144472,0.9233252623083131,1239,1.4332223185177506,0.7006690604933377,0.10628066568410602,0.47844827586206895,0.9568965517241379,232
43,1.4260626376108165,0.6784730003763342,0.2303887400971583,0.5706214689265536,0.9176755447941889,1239,1.4283077429080833,0.6984110063519972,0.10495231478828294,0.47844827586206895,0.9568965517241379,232
44,1.4107988349269531,0.6718030404524999,0.2239758723007276,0.5996771589991929,0.9200968523002422,1239,1.4274842697998573,0.6988164988057367,0.09950430590081318,0.47413793103448276,0.9612068965517241,232
45,1.402508650699674,0.6671575112531414,0.22731212825424926,0.5972558514931396,0.9168684422921711,1239,1.4257866842993374,0.6987602813490505,0.09422043460453379,0.47844827586206895,0.9655172413793104,232
46,1.410675344590317,0.6724548313865939,0.21921890444867162,0.5883777239709443,0.927360774818402,1239,1.435765656931647,0.7036322005863848,0.09500413102194152,0.4827586206896552,0.9655172413793104,232
47,1.4271023370644274,0.6807675066255965,0.21855775230805463,0.5722356739305892,0.9257465698143664,1239,1.431169604432994,0.7013481526539244,0.09491098015408578,0.47413793103448276,0.9655172413793104,232
48,1.405589428036515,0.6727325405393328,0.20041449416107088,0.5883777239709443,0.9289749798224375,1239,1.416053714423344,0.6943622169823482,0.09109763144354882,0.5,0.9698275862068966,232
49,1.3970726916056857,0.6659021220253397,0.21756150293869775,0.5948345439870864,0.9233252623083131,1239,1.4218880595832035,0.69653411980333,0.0960661257809863,0.49137931034482757,0.9612068965517241,232
50,1.3855599634487654,0.659799011125018,0.21987311276242655,0.6012913640032284,0.9200968523002422,1239,1.426238779363961,0.6995697062591026,0.09033116173191831,0.47844827586206895,0.9698275862068966,232
