strategy,total_return_mean,total_return_std,total_return_min,total_return_max,annualized_return_mean,annualized_return_std,annualized_return_min,annualized_return_max,annualized_volatility_mean,annualized_volatility_std,annualized_volatility_min,annualized_volatility_max,sharpe_ratio_mean,sharpe_ratio_std,sharpe_ratio_min,sharpe_ratio_max,sortino_ratio_mean,sortino_ratio_std,sortino_ratio_min,sortino_ratio_max,calmar_ratio_mean,calmar_ratio_std,calmar_ratio_min,calmar_ratio_max,max_drawdown_mean,max_drawdown_std,max_drawdown_min,max_drawdown_max,turnover_mean,turnover_std,turnover_min,turnover_max,annualized_turnover_mean,annualized_turnover_std,annualized_turnover_min,annualized_turnover_max,average_holding_time_days_mean,average_holding_time_days_std,average_holding_time_days_min,average_holding_time_days_max
buy_hold,1.0031316764189238,0.0,1.0031316764189238,1.0031316764189238,0.1070781128659914,0.0,0.1070781128659914,0.1070781128659914,0.1760852727607003,0.0,0.1760852727607003,0.1760852727607003,0.6081037396665789,0.0,0.6081037396665789,0.6081037396665789,0.6904732815999463,0.0,0.6904732815999463,0.6904732815999463,0.3139683552004408,0.0,0.3139683552004408,0.3139683552004408,-0.3410474689324394,0.0,-0.3410474689324394,-0.3410474689324394,,,,,,,,,,,,
momentum_126,0.4512123510717143,0.0,0.4512123510717143,0.4512123510717143,0.0560432346470187,0.0,0.0560432346470187,0.0560432346470187,0.1218502468081045,0.0,0.1218502468081045,0.1218502468081045,0.4599353396081199,0.0,0.4599353396081199,0.4599353396081199,0.4761802754959793,0.0,0.4761802754959793,0.4761802754959793,0.25770825665534,0.0,0.25770825665534,0.25770825665534,-0.2174677496731166,0.0,-0.2174677496731166,-0.2174677496731166,,,,,,,,,,,,
transformer_tdqn_stitched,0.0610305974526831,0.2078581776964314,-0.1169497746725708,0.3994362334482502,0.006912076577223819,0.027515930561438688,-0.0180467040114155,0.0504403679202127,0.1654481794954565,0.0012285181312526976,0.1635640852579921,0.1670031772379523,0.04181339667588534,0.16616623988759405,-0.1090176110920568,0.3044173630817019,0.05103622596828894,0.20161968653385542,-0.1319153686785023,0.3697690124587918,0.01858805528759188,0.06682874018385268,-0.0452818809784807,0.1243501984736848,-0.4184231848369685,0.04497571525180897,-0.4965271166058377,-0.3815629852365345,289.20733955108574,20.890140572581082,272.3369839747227,315.5335165779665,42.3476174124774,3.058870089651621,39.87735035539229,46.2024672734733,10.847216191413715,1.2208817815341881,9.45625,12.373015873015872
