fold,variant,best_epoch,best_val_total_loss,test_total_loss,test_dir_loss,test_reg_loss,test_dir_acc,test_reg_acc,test_num_samples,test_pred_rows,latent_rows_train,latent_rows_val,latent_rows_test,latent_rows_all
fold1,no_gating,41,0.009768593343703643,0.05482946640956376,0.9149556899892872,0.05482946640956376,0.36637931034482757,0.9870689655172413,232,232,1241,231,233,1705
fold2,no_gating,33,0.007772083783367697,0.016254668274557155,1.7434241278418179,0.016254668274557155,0.6077586206896551,0.9870689655172413,232,232,1240,233,233,1706
fold3,no_gating,38,0.03398239169398259,0.14183621262681895,0.9891455831198857,0.14183621262681895,0.5043103448275862,0.9482758620689655,232,232,1239,233,233,1705
fold4,no_gating,82,0.117631239623859,0.1236809463850383,0.8403303232686273,0.1236809463850383,0.5301724137931034,0.9482758620689655,232,232,1239,233,233,1705
fold5,no_gating,38,0.14546940475702286,0.026251979174245616,1.7092143710041459,0.026251979174245616,0.3203463203463203,0.9956709956709957,231,231,1239,233,232,1704
fold6,no_gating,93,0.002747895759132235,0.09922976479496458,1.0633996616710315,0.09922976479496458,0.5064935064935064,0.974025974025974,231,231,1239,232,232,1703
fold7,no_gating,79,0.1178966673849423,0.2398193077674007,0.7819870134879803,0.2398193077674007,0.5086206896551724,0.9439655172413793,232,232,1240,232,233,1705
fold8,no_gating,95,0.25706956001070874,0.11090350677461727,0.7216313844141753,0.11090350677461727,0.5434782608695652,0.967391304347826,92,92,1239,233,93,1565
