fold,variant,best_epoch,best_val_total_loss,test_total_loss,test_dir_loss,test_reg_loss,test_dir_acc,test_reg_acc,test_num_samples,dir_label_mode,dir_vol_k,dir_vol_col,dir_ignore_index,val_pred_rows,test_pred_rows,val_dir_event_count,val_dir_coverage,val_dir_acc_event,val_dir_mae_event,val_dir_up_rate_event,val_dir_pred_up_rate_event,val_dir_majority_acc_event,val_dir_acc_minus_majority_event,test_dir_event_count,test_dir_coverage,test_dir_acc_event,test_dir_mae_event,test_dir_up_rate_event,test_dir_pred_up_rate_event,test_dir_majority_acc_event,test_dir_acc_minus_majority_event,latent_rows_train,latent_rows_val,latent_rows_test,latent_rows_all
fold1,gating,23,1.9848755691362463,1.3666733585554978,0.6251660857881819,0.5200337870367642,0.6571428571428571,0.8275862068965517,232,vol_threshold,1.0,rolling_vol_20,-1,230,232,76.0,0.33043478260869563,0.5131578947368421,0.4868421052631579,0.5131578947368421,1.0,0.5131578947368421,0.0,70.0,0.3017241379310345,0.6571428571428571,0.34285714285714286,0.6571428571428571,1.0,0.6571428571428571,0.0,1241,231,233,1705
fold2,gating,12,1.4920404573966717,1.519539841290178,0.7179902156194051,0.2727386149866828,0.6133333333333333,0.9008620689655172,232,vol_threshold,1.0,rolling_vol_20,-1,232,232,70.0,0.3017241379310345,0.5571428571428572,0.44285714285714284,0.6571428571428571,0.8428571428571429,0.6571428571428571,-0.09999999999999998,75.0,0.3232758620689655,0.6133333333333333,0.38666666666666666,0.6133333333333333,0.8933333333333333,0.6133333333333333,0.0,1240,233,233,1706
fold3,gating,48,1.3308231789490272,1.4243549272931855,0.6123173344135284,0.6261747520545433,0.5,0.6982758620689655,232,vol_threshold,1.0,rolling_vol_20,-1,232,232,75.0,0.3232758620689655,0.6266666666666667,0.37333333333333335,0.6133333333333333,0.9066666666666666,0.6133333333333333,0.01333333333333342,50.0,0.21551724137931033,0.5,0.5,0.5,1.0,0.5,0.0,1239,233,233,1705
fold4,gating,54,1.4351737047063893,1.788718531871664,0.7557861623117479,0.7721707009035965,0.5254237288135594,0.7155172413793104,232,vol_threshold,1.0,rolling_vol_20,-1,232,232,50.0,0.21551724137931033,0.64,0.36,0.5,0.74,0.5,0.14,59.0,0.2543103448275862,0.5254237288135594,0.4745762711864407,0.6440677966101694,0.5423728813559322,0.6440677966101694,-0.11864406779661008,1239,233,233,1705
fold5,gating,20,1.8158475859411831,2.2014770961943126,1.0416885684518253,0.5144092680571916,0.29411764705882354,0.8138528138528138,231,vol_threshold,1.0,rolling_vol_20,-1,232,231,59.0,0.2543103448275862,0.5423728813559322,0.4576271186440678,0.6440677966101694,0.3898305084745763,0.6440677966101694,-0.10169491525423724,68.0,0.2943722943722944,0.29411764705882354,0.7058823529411765,0.8088235294117647,0.10294117647058823,0.8088235294117647,-0.5147058823529411,1239,233,232,1704
fold6,gating,2,1.2602611127353849,2.1754736982898795,0.7782279816833703,2.194008593951469,0.527027027027027,0.31601731601731603,231,vol_threshold,1.0,rolling_vol_20,-1,231,231,68.0,0.2943722943722944,0.8088235294117647,0.19117647058823528,0.8088235294117647,1.0,0.8088235294117647,0.0,74.0,0.3203463203463203,0.527027027027027,0.47297297297297297,0.4594594594594595,0.9054054054054054,0.5405405405405406,-0.013513513513513598,1239,232,232,1703
fold7,gating,10,2.720876691661356,2.0851680615852617,0.768621540731854,1.5835710974602863,0.6805555555555556,0.40948275862068967,232,vol_threshold,1.0,rolling_vol_20,-1,231,232,74.0,0.3203463203463203,0.4594594594594595,0.5405405405405406,0.4594594594594595,1.0,0.5405405405405406,-0.08108108108108109,72.0,0.3103448275862069,0.6805555555555556,0.3194444444444444,0.6805555555555556,1.0,0.6805555555555556,0.0,1240,232,233,1705
fold8,gating,24,1.7061020166709506,3.0729438325633174,1.32432214290865,1.188859804816868,0.4838709677419355,0.6304347826086957,92,vol_threshold,1.0,rolling_vol_20,-1,232,92,72.0,0.3103448275862069,0.6111111111111112,0.3888888888888889,0.6805555555555556,0.8472222222222222,0.6805555555555556,-0.06944444444444442,31.0,0.33695652173913043,0.4838709677419355,0.5161290322580645,0.41935483870967744,0.2903225806451613,0.5806451612903225,-0.09677419354838701,1239,233,93,1565
