strategy,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
buy_hold,1.0581267313178557,0.10198488927244842,0.1686839845515771,0.6045914171612738,0.6852637390981529,0.29903429452705105,-0.34104746893243953,,,
momentum_126,0.4910547158332117,0.05521859528895812,0.11687692432129192,0.47245079051843886,0.4865381413982328,0.25391624906202925,-0.21746774967311666,,,
rl_tdqn_aug_ens,0.707476729650848,0.0746371011160567,0.1669883097308841,0.44696003712080656,0.5075804086781618,0.21734625797314924,-0.3434018225668155,103.12854198848227,13.875276338012563,37.854166666666664
