epoch,train_total_loss,train_dir_loss,train_reg_loss,train_dir_acc,train_reg_acc,train_num_samples,val_total_loss,val_dir_loss,val_reg_loss,val_dir_acc,val_reg_acc,val_num_samples
1,1.7619021853645707,1.053607049781787,1.7619021853645707,0.46607431340872374,0.30290791599353795,1238,1.5118566054802436,0.7023536676452273,1.5118566054802436,0.6363636363636364,0.12554112554112554,231
2,1.5976037216494656,1.0424414408033615,1.5976037216494656,0.4596122778675283,0.31906300484652667,1238,1.1705536780419288,0.737852811297297,1.1705536780419288,0.6406926406926406,0.16017316017316016,231
3,1.4077887044006865,1.0838690395309005,1.4077887044006865,0.45476575121163165,0.3869143780290792,1238,0.9721904177686352,0.8141901026040445,0.9721904177686352,0.6406926406926406,0.2554112554112554,231
4,1.2179933399299043,1.0795103426125978,1.2179933399299043,0.47415185783521807,0.45395799676898224,1238,0.7944036505439065,0.9097686322220476,0.7944036505439065,0.6493506493506493,0.4675324675324675,231
5,1.0803544661917863,1.067659032749244,1.0803544661917863,0.47253634894991925,0.5105008077544426,1238,0.544940497968104,1.0270821738552738,0.544940497968104,0.6796536796536796,0.8917748917748918,231
6,0.9569219605988177,1.071742676764197,0.9569219605988177,0.4983844911147011,0.5565428109854604,1238,0.3785949575178551,1.1453918326984753,0.3785949575178551,0.6796536796536796,0.9393939393939394,231
7,0.7942371551362686,1.1077734310908156,0.7942371551362686,0.47334410339256866,0.6437802907915994,1238,0.3249988172735487,1.2665264921270925,0.3249988172735487,0.6796536796536796,0.9437229437229437,231
8,0.7133851086958545,1.122837275988836,0.7133851086958545,0.4903069466882068,0.6987075928917609,1238,0.20112333675741634,1.2759997958228702,0.20112333675741634,0.6796536796536796,0.9783549783549783,231
9,0.6272697218592987,1.1328078652814826,0.6272697218592987,0.4773828756058158,0.7366720516962844,1238,0.1315980495570542,1.3055248208892294,0.1315980495570542,0.6796536796536796,0.987012987012987,231
10,0.5713183570274051,1.1526833990278844,0.5713183570274051,0.4806138933764136,0.7689822294022617,1238,0.09656707769929072,1.2810466609475932,0.09656707769929072,0.6796536796536796,0.9826839826839827,231
