fold,variant,best_epoch,best_val_total_loss,test_total_loss,test_dir_loss,test_reg_loss,test_dir_acc,test_reg_acc,test_num_samples,dir_label_mode,dir_vol_k,dir_vol_col,dir_ignore_index,val_pred_rows,test_pred_rows,val_dir_event_count,val_dir_coverage,val_dir_acc_event,val_dir_mae_event,val_dir_up_rate_event,val_dir_pred_up_rate_event,val_dir_majority_acc_event,val_dir_acc_minus_majority_event,test_dir_event_count,test_dir_coverage,test_dir_acc_event,test_dir_mae_event,test_dir_up_rate_event,test_dir_pred_up_rate_event,test_dir_majority_acc_event,test_dir_acc_minus_majority_event,latent_rows_train,latent_rows_val,latent_rows_test,latent_rows_all
fold1,gating,29,1.8709957641103994,1.3772955927355537,0.7097352389246225,0.45151590376064693,0.6666666666666666,0.875,232,vol_threshold,1.25,rolling_vol_20,-1,230,232,38.0,0.16521739130434782,0.5526315789473685,0.4473684210526316,0.5526315789473685,1.0,0.5526315789473685,0.0,48.0,0.20689655172413793,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,1241,231,233,1705
fold2,gating,9,1.6035239305989495,1.7297954066046353,0.8270416938025376,0.39004356902221154,0.5517241379310345,0.9310344827586207,232,vol_threshold,1.25,rolling_vol_20,-1,232,232,48.0,0.20689655172413793,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.0,58.0,0.25,0.5517241379310345,0.4482758620689655,0.5517241379310345,1.0,0.5517241379310345,0.0,1240,233,233,1706
fold3,gating,46,1.3062605693422515,1.526912911184903,0.7051297668367624,0.6807499384057933,0.53125,0.7025862068965517,232,vol_threshold,1.25,rolling_vol_20,-1,232,232,58.0,0.25,0.5517241379310345,0.4482758620689655,0.5517241379310345,1.0,0.5517241379310345,0.0,32.0,0.13793103448275862,0.53125,0.46875,0.375,0.84375,0.625,-0.09375,1239,233,233,1705
fold4,gating,43,1.195592395190535,2.2736281690926385,0.8924340739061958,0.8686712302010635,0.5,0.6767241379310345,232,vol_threshold,1.25,rolling_vol_20,-1,232,232,32.0,0.13793103448275862,0.84375,0.15625,0.375,0.34375,0.625,0.21875,38.0,0.16379310344827586,0.5,0.5,0.6578947368421053,0.3684210526315789,0.6578947368421053,-0.1578947368421053,1239,233,233,1705
fold5,gating,11,2.254250041369734,1.932962229757598,0.8205933006746429,0.95961843888997,0.26785714285714285,0.5974025974025974,231,vol_threshold,1.25,rolling_vol_20,-1,232,231,38.0,0.16379310344827586,0.47368421052631576,0.5263157894736842,0.6578947368421053,0.6578947368421053,0.6578947368421053,-0.18421052631578955,56.0,0.24242424242424243,0.26785714285714285,0.7321428571428571,0.875,0.17857142857142858,0.875,-0.6071428571428572,1239,233,232,1704
fold6,gating,2,1.0844392332679782,2.259108805553222,0.8143707191944123,2.2252508118039085,0.44,0.3116883116883117,231,vol_threshold,1.25,rolling_vol_20,-1,231,231,56.0,0.24242424242424243,0.875,0.125,0.875,1.0,0.875,0.0,50.0,0.21645021645021645,0.44,0.56,0.36,0.92,0.64,-0.2,1239,232,232,1703
fold7,gating,8,2.725447553576845,2.405821166161833,0.9215222542383232,1.6542761654689395,0.5918367346938775,0.375,232,vol_threshold,1.25,rolling_vol_20,-1,231,232,50.0,0.21645021645021645,0.4,0.6,0.36,0.96,0.64,-0.24,49.0,0.21120689655172414,0.5918367346938775,0.40816326530612246,0.5918367346938775,1.0,0.5918367346938775,0.0,1240,232,233,1705
fold8,gating,22,1.7361610244060386,4.474986656852391,1.5651688399138275,1.244057914485102,0.25925925925925924,0.5869565217391305,92,vol_threshold,1.25,rolling_vol_20,-1,232,92,49.0,0.21120689655172414,0.5918367346938775,0.40816326530612246,0.5918367346938775,0.9183673469387755,0.5918367346938775,0.0,27.0,0.29347826086956524,0.25925925925925924,0.7407407407407407,0.25925925925925924,0.6296296296296297,0.7407407407407407,-0.48148148148148145,1239,233,93,1565
