fold,split,train_rows_mean,train_rows_std,train_rows_min,train_rows_max,eval_rows_mean,eval_rows_std,eval_rows_min,eval_rows_max,account_points_mean,account_points_std,account_points_min,account_points_max,total_return_mean,total_return_std,total_return_min,total_return_max,annualized_return_mean,annualized_return_std,annualized_return_min,annualized_return_max,annualized_volatility_mean,annualized_volatility_std,annualized_volatility_min,annualized_volatility_max,sharpe_ratio_mean,sharpe_ratio_std,sharpe_ratio_min,sharpe_ratio_max,sortino_ratio_mean,sortino_ratio_std,sortino_ratio_min,sortino_ratio_max,calmar_ratio_mean,calmar_ratio_std,calmar_ratio_min,calmar_ratio_max,max_drawdown_mean,max_drawdown_std,max_drawdown_min,max_drawdown_max,turnover_mean,turnover_std,turnover_min,turnover_max,annualized_turnover_mean,annualized_turnover_std,annualized_turnover_min,annualized_turnover_max,average_holding_time_days_mean,average_holding_time_days_std,average_holding_time_days_min,average_holding_time_days_max
fold1,test,1241.0,0.0,1241,1241,233.0,0.0,233,233,233.0,0.0,233,233,-0.04161947524116424,0.028434744901562434,-0.0842480175649456,-0.0065503281963908,-0.045093617506434557,0.03075802262853959,-0.0911695780201468,-0.0071129987761505,0.09627824783602518,0.008007863274474513,0.0868776695527235,0.1050870669575421,-0.47244220092108813,0.3069193332231285,-0.902033628949533,-0.0676867190424527,-0.706136834347354,0.45137256116290253,-1.3278942915150131,-0.1052761341564749,-0.38445191599853723,0.22742842134627814,-0.7114240304342304,-0.0745210855228791,-0.11322137305262281,0.027534878264364526,-0.1499068575457612,-0.079337412077492,132.81112219240677,59.7961827451104,51.39636702435879,199.71313472666117,144.260356864166,64.95102608520612,55.82708831956214,216.92978427206296,3.2926744505494505,2.4865667835789047,1.32,7.461538461538462
fold1,val,1241.0,0.0,1241,1241,231.0,0.0,231,231,231.0,0.0,231,231,0.0831207366176161,0.058239226723081024,0.0325445178943082,0.1822809548779391,0.09155492268042567,0.06446336193168997,0.0357124356083315,0.2013694560257435,0.12080236787907876,0.011644103147723775,0.1005259352651875,0.1289886739168115,0.7398470412121428,0.4872773801336925,0.3552559398141598,1.5753594547215826,1.1766214930805066,0.8043308262223554,0.5738933088913064,2.5667571700290743,1.0035366953147526,0.7216613375886641,0.365326546063475,2.2120828661351064,-0.09281936955431017,0.006084327707408781,-0.097754833294065,-0.0829669381418458,60.55649301940629,34.9839957477031,26.921584513183376,119.59573586219317,66.34885322126254,38.33029099313556,29.496692597053087,131.03532798814206,8.378695652173914,4.589915437566096,2.85,15.5
fold2,test,1240.0,0.0,1240,1240,233.0,0.0,233,233,233.0,0.0,233,233,0.008117437425007538,0.10143061166029152,-0.1387935967134457,0.0899275386020528,0.00920999471593032,0.10997086916995319,-0.1498157647613348,0.0980485911542452,0.10049909247020519,0.006740433481768578,0.0926558652893612,0.111027796420196,0.14418678358481882,1.0649493982936655,-1.349353671708855,1.0582016675149777,0.19135904899591297,1.651515107839333,-2.187533260382814,1.5996189790430175,0.650690550375753,1.3189085689431737,-0.8586347592933417,1.990521595920572,-0.0867225014320997,0.0521621417388232,-0.1744813649107724,-0.0492577379492835,50.17258686575403,29.877377715735275,1.087921813781736,79.57798927527986,54.49780987142249,32.45301372571245,1.1817081770387825,86.43816076452813,51.35097285067874,100.99013812092649,4.825,232.0
fold2,val,1240.0,0.0,1240,1240,233.0,0.0,233,233,233.0,0.0,233,233,-0.05607050758604104,0.09167884834174034,-0.1977141124469115,0.0252596442558783,-0.0604152773564194,0.09879466081393469,-0.21280619785658,0.0274668457020648,0.10395953683295303,0.005093189969432002,0.0995913626296093,0.1118119122928168,-0.5512353532851338,0.9013581354376934,-1.903251572151596,0.2757954603374277,-0.9786438070021586,1.5701669131630271,-3.3550366226616126,0.4407330665744385,-0.2895795037482911,0.6130920555646724,-1.0546903338961058,0.4565132536544378,-0.11930518966689554,0.0546886559272973,-0.2017712602622021,-0.0601665898682891,51.25946762453964,35.76388741460457,1.1097253613692588,99.1459009389195,55.67838724734479,38.8469811572429,1.205391340797643,107.69296136468844,51.853800865800864,100.73062171250548,3.66,232.0
fold3,test,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.0572614740446357,0.047367160416889056,0.0211387728169403,0.1341023938727825,0.06242771322080828,0.05177929763712944,0.0229818685377902,0.1464725727590763,0.1537336585700028,0.000783328253859902,0.1526032658979088,0.1544223971610463,0.4074349220061301,0.3400563406168701,0.1488247104066296,0.959825937520014,0.5488941364931367,0.45450190514004857,0.202963885773078,1.2852549044239785,0.508132632238637,0.4214594680212083,0.1870617511258966,1.1922188096748467,-0.1228571228456157,1.7526717494435863e-16,-0.122857122845616,-0.1228571228456156,4.164917076196803,3.344556589099477,0.9669736957025212,8.960780919334502,4.5239616517310095,3.6328804329873634,1.0503334970561868,9.733262033070234,132.2133333333333,91.9364200593722,45.4,232.0
fold3,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.1727843192332656,0.04414488812345364,0.1338537784218565,0.2381499296148193,0.1890719473750412,0.04865819534776676,0.1461995819850545,0.2611621556590018,0.10768981056745067,0.0012986835323073789,0.1061710103484195,0.1095097843713962,1.756951195295,0.4565646517193802,1.335036707671955,2.423987995318281,2.4229639431574617,0.7910053365686611,1.7297818451117597,3.591071352224483,3.1517573745923846,1.322538342231299,1.897491634491093,4.952261360689389,-0.06366732359864542,0.012461289059360994,-0.0770488677407346,-0.0527359395309956,14.145035461507002,5.880205230339886,7.17251159399972,23.513398784594727,15.364435070257608,6.387119474334704,7.790831558999696,25.540415921197724,32.25476190476191,11.84109044397915,17.666666666666668,50.75
fold4,test,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.18841141196349215,0.03976553587049795,0.153941256857939,0.2525194191633746,0.2062783760799176,0.04388946344636044,0.1682730673061694,0.2770684137243073,0.10866655230413869,0.0062270647741951195,0.1020650671816856,0.1180433567586693,1.9040929153206345,0.419724802350885,1.4719274304183934,2.543247298904001,2.7608212475514575,0.6817141928053643,1.966830687499617,3.5833092274086265,3.2074085794202176,0.4872283076229517,2.803468893049205,4.054908771568819,-0.06400317528760706,0.006012043552826915,-0.0714809267881004,-0.0566633288540601,35.045028415083166,32.408965003631515,2.8674686536105134,69.18956012223715,38.06615155431447,35.20284129704803,3.114664227197627,75.15417737415416,42.19419934640523,48.74891392502729,5.388888888888889,111.0
fold4,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.16659051315262668,0.1403609938561125,0.0464454117523127,0.4076257907701548,0.18280848558674587,0.15530154302240104,0.0505489260511771,0.4497323747510171,0.14120688244415355,0.008652288165690148,0.1306218364354997,0.1526685683360145,1.3113096242357205,1.112243822255179,0.3311023781917042,3.208925111780539,2.125229569079468,2.1488522617213923,0.4520976488368404,5.865507626719554,2.5886236736157713,2.1763864262970603,0.4244154570165211,6.243597160576314,-0.07816221702726267,0.02532089806469736,-0.1191024624939836,-0.0520378944433127,27.76279434787303,25.927890987413154,4.849807567638811,66.02756538688537,30.15613868820691,28.163054003569453,5.267894426918019,71.7195968857548,35.90924369747899,34.87922649995722,5.617647058823529,76.66666666666667
fold5,test,1239.0,0.0,1239,1239,232.0,0.0,232,232,232.0,0.0,232,232,-0.08543241617668927,0.028973705784741895,-0.1283270332240028,-0.0576293855481991,-0.09279103720368491,0.03133251143212283,-0.1391426826550962,-0.0627007778420626,0.0603847969154227,0.004091978361698847,0.0545049815699087,0.0645235796207755,-1.540933472096174,0.5300441874732809,-2.360089837464468,-0.971749834875466,-2.219620494231198,0.8368256671886972,-3.4938125994000817,-1.4078746274615506,-0.9228663594570218,0.1511604438924565,-1.0365326067068314,-0.7067381450137494,-0.09902082478653614,0.022198701772913883,-0.136701524106804,-0.079051010487813,63.26400056070695,58.52789212564996,13.157266484161816,162.4175370982488,69.01527333895302,63.848609591618136,14.353381619085615,177.18276774354413,10.652026309415119,7.983299112474699,1.829268292682927,23.0
fold5,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.05196944800549854,0.07682890691103211,-0.0010971127893788,0.1822978336044496,0.056780565279502294,0.0840820916821411,-0.0011916351049674,0.1994895082473999,0.10517659162045608,0.0030027179078955073,0.1003987107122604,0.1077764671749767,0.5380863498753565,0.7861458214275456,-0.0114416229924072,1.8616643147223528,0.712612924816549,0.9827367869842778,-0.0171902130102539,2.3045158132818964,1.0183864660986177,1.5886352578733565,-0.0146376510594369,3.751508903028533,-0.07278677779494905,0.02295392862871881,-0.1091420063092428,-0.0531758056301973,58.78830104392166,22.344308051561942,26.1679847369558,89.16444596275399,63.85625803046664,24.270541504282797,28.423845490141648,96.85103613195692,7.563779888385005,3.70779079986154,4.155555555555556,13.923076923076923
fold6,test,1239.0,0.0,1239,1239,232.0,0.0,232,232,232.0,0.0,232,232,-0.05132429633295038,0.11641517149566215,-0.1976628252842567,0.0864244661563247,-0.0552925351484657,0.12638129253035077,-0.2135663480614283,0.0946422900462071,0.15815129125064584,0.010552688417569797,0.147238629155219,0.1757827809250315,-0.37496921406624484,0.7921255602992394,-1.3659373957032444,0.5384047831543326,-0.4436452782692501,1.0630626746520004,-1.7595288454051752,0.8541241453993563,-0.20308406703985718,0.7395923009774872,-0.9197595214504856,0.6966285533867985,-0.16104326277772749,0.054050346794616004,-0.2321980290289667,-0.1042474550856292,53.93272238061244,39.26625396026471,7.01093481113902,94.82300924861288,58.83569714248629,42.83591341119786,7.648292521242566,103.4432828166686,18.60768410852713,22.782726209599513,3.8333333333333335,57.0
fold6,val,1239.0,0.0,1239,1239,232.0,0.0,232,232,232.0,0.0,232,232,-0.032391834140908876,0.11445025799923322,-0.1519131091493741,0.1265907234252417,-0.03475344274470834,0.1246694281548297,-0.1645221748898163,0.1388648429536758,0.06414581309376688,0.003511082645072626,0.0594122233858463,0.0678240819359135,-0.5596303136615759,1.8881905560857182,-2.425719157470823,2.062637979567255,-0.8708668111466629,2.66006698951891,-3.540930088674616,2.7358394791930736,0.4549642785711109,2.2262912013611618,-1.0538377709861404,4.143626705594329,-0.0866300457933789,0.05330489443658594,-0.1561171742173018,-0.0335128747882124,53.40610532151815,44.37633479312585,1.0835930114750685,114.11661001253805,58.26120580529251,48.41054704704637,1.1821014670637109,124.49084728640511,52.571768551814316,99.85992597338556,3.0526315789473686,231.0
