strategy,total_return_mean,total_return_std,total_return_min,total_return_max,annualized_return_mean,annualized_return_std,annualized_return_min,annualized_return_max,annualized_volatility_mean,annualized_volatility_std,annualized_volatility_min,annualized_volatility_max,sharpe_ratio_mean,sharpe_ratio_std,sharpe_ratio_min,sharpe_ratio_max,sortino_ratio_mean,sortino_ratio_std,sortino_ratio_min,sortino_ratio_max,calmar_ratio_mean,calmar_ratio_std,calmar_ratio_min,calmar_ratio_max,max_drawdown_mean,max_drawdown_std,max_drawdown_min,max_drawdown_max,turnover_mean,turnover_std,turnover_min,turnover_max,annualized_turnover_mean,annualized_turnover_std,annualized_turnover_min,annualized_turnover_max,average_holding_time_days_mean,average_holding_time_days_std,average_holding_time_days_min,average_holding_time_days_max
buy_hold,1.0031316764189238,0.0,1.0031316764189238,1.0031316764189238,0.1070781128659914,0.0,0.1070781128659914,0.1070781128659914,0.1760852727607003,0.0,0.1760852727607003,0.1760852727607003,0.6081037396665789,0.0,0.6081037396665789,0.6081037396665789,0.6904732815999463,0.0,0.6904732815999463,0.6904732815999463,0.3139683552004408,0.0,0.3139683552004408,0.3139683552004408,-0.3410474689324394,0.0,-0.3410474689324394,-0.3410474689324394,,,,,,,,,,,,
momentum_126,0.4512123510717143,0.0,0.4512123510717143,0.4512123510717143,0.0560432346470187,0.0,0.0560432346470187,0.0560432346470187,0.1218502468081045,0.0,0.1218502468081045,0.1218502468081045,0.4599353396081199,0.0,0.4599353396081199,0.4599353396081199,0.4761802754959793,0.0,0.4761802754959793,0.4761802754959793,0.25770825665534,0.0,0.25770825665534,0.25770825665534,-0.2174677496731166,0.0,-0.2174677496731166,-0.2174677496731166,,,,,,,,,,,,
transformer_tdqn_stitched,-0.025132180136461024,0.19283206676668163,-0.2544383124604843,0.1909639982697006,-0.005755973965324139,0.029715350923398335,-0.0420822564271406,0.0259201762573979,0.16096136314258283,0.0027485111906974226,0.1578856186723355,0.165191706321564,-0.03522360185150287,0.1833569510067602,-0.2547479977307269,0.1601556249043028,-0.04045158977240619,0.23300548315803649,-0.3148002148178292,0.2154311857327494,-0.00736423379676294,0.07658212792705041,-0.0958942545023304,0.080482713391189,-0.36896590951329056,0.05608420213587696,-0.4388402271391349,-0.3054752122631491,370.0331338772833,88.64030396967594,294.0390955634416,496.314272806512,54.182655280113536,12.979289134432495,43.055114515971695,72.67355999258629,8.359377192693296,1.7791081166578409,6.213675213675214,9.974025974025974
