Date,Open,High,Low,Close,Adj Close,Volume,log_return,rolling_vol_20,rsi_14,macd,macd_signal,ma_10,ma_20,ma_50,regime_label,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,Negative,Neutral,Positive
2007-01-03,142.25,142.86000061035156,140.57000732421875,141.3699951171875,99.39491271972656,94807600,-0.0017666450801559,0.0042453962703645,52.48920619972012,0.5129770921910932,0.6271318173035975,99.69513168334962,99.46273803710938,98.0291258239746,0.0,1.0,0.0,0.0,0.0,0.2667660208643815,0.5022354694485842,0.2309985096870342
2007-01-04,141.22999572753906,142.0500030517578,140.61000061035156,141.6699981689453,99.6058120727539,69620600,0.0021195845613643,0.0039415348198938,55.45793907679121,0.4787439270116493,0.5974542392452079,99.67544021606446,99.50361824035645,98.10770431518554,0.0,0.9999999595438576,9.491892899690663e-194,0.0,4.045610813216395e-08,0.282716049382716,0.5320987654320988,0.1851851851851851
2007-01-05,141.3300018310547,141.39999389648438,140.3800048828125,140.5399932861328,98.81135559082033,76645300,-0.0080079837530847,0.0042507666501386,46.47544257370603,0.3830918540015915,0.5545817621964847,99.55732345581056,99.48344917297364,98.16158386230468,0.0,0.999999808236471,1.0018960193088217e-19,3.441799389216687e-50,1.9176343746090654e-07,0.3422913719943423,0.5148514851485149,0.1428571428571428
2007-01-08,140.82000732421875,141.41000366210938,140.25,141.19000244140625,99.26837921142578,71655000,0.0046145501159181,0.0043807191119553,42.01908545800224,0.3402427767456828,0.5117139651063244,99.49053115844728,99.49032669067384,98.21887115478516,0.0,0.999999895296929,1.3518366634130182e-19,1.3454145187656987e-31,1.0470315557448678e-07,0.243161094224924,0.5531914893617021,0.2036474164133738
2007-01-09,141.30999755859375,141.60000610351562,140.39999389648438,141.07000732421875,99.18402862548828,75680100,-0.0008500838255026,0.0042613657865971,41.2171360216369,0.2960653301399674,0.468584238113053,99.45186767578124,99.5146614074707,98.26789810180664,0.0,0.999999920322128,6.804824126011525e-20,2.9854939074250977e-31,7.967777918618205e-08,0.3060498220640569,0.5444839857651246,0.1494661921708185
2007-01-10,140.5800018310547,141.57000732421875,140.3000030517578,141.5399932861328,99.5144500732422,72428000,0.0033258609174402,0.0043033573927485,47.195447993503926,0.2844378127609843,0.4317549530426393,99.50741271972656,99.54642677307127,98.31752136230467,0.0,0.9999999160147616,6.062685959575796e-20,3.443321871613967e-31,8.39852611985125e-08,0.2527565733672604,0.5504664970313825,0.1967769296013571
2007-01-11,141.5800018310547,142.6199951171875,141.5,142.16000366210938,99.9503402709961,54476800,0.0043706048658788,0.0043620676167933,49.60836840710986,0.306858345544029,0.4067756315429172,99.54818878173828,99.58565216064451,98.38802795410156,0.0,0.9999999006629472,1.6872150381627024e-19,4.161628642244228e-31,9.933699340020597e-08,0.2596732588134136,0.5674978503869303,0.172828890799656
2007-01-12,142.14999389648438,143.24000549316406,142.11000061035156,143.24000549316406,100.7096939086914,55370600,0.0075685949688375,0.0046348168047583,56.35107398747453,0.3815025477908307,0.4017210147924999,99.59951400756836,99.6666919708252,98.47512069702148,0.0,0.9999997649668152,3.1478767870176417e-19,1.8268254087451847e-31,2.3503321693415847e-07,0.2620689655172414,0.5842364532019705,0.1536945812807881
2007-01-16,143.07000732421875,143.44000244140625,142.72999572753906,142.9600067138672,100.51280212402344,44871300,-0.0019569566165404,0.0046752237957158,57.9573573078192,0.4199303980928448,0.4053628914525689,99.65224380493164,99.73264350891114,98.5585545349121,0.0,0.9999998024325318,2.2053828381124126e-19,2.491340735822835e-31,1.975673818332148e-07,0.2659758203799655,0.5673575129533679,0.1666666666666666
2007-01-17,142.85000610351562,143.4600067138672,142.72999572753906,143.02000427246094,100.55501556396484,50241400,0.000419892562092,0.0042677801444424,64.9147222931226,0.4486196105117699,0.4140142352644091,99.75067901611328,99.75700645446776,98.65583755493164,0.0,0.9999999230653912,1.6428398948566824e-19,5.327820815512985e-31,7.693469968647232e-08,0.292388847023361,0.5275056518462697,0.1801055011303692
