fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
fold1,val,1241,231,231,0.1936395007433871,0.21402119613607096,0.12752810610419144,1.6782276681911517,2.670836998677123,2.209373162451315,-0.09686964600339987,17.2625265927512,18.913724788579575,24.333333333333332
fold1,test,1241,233,233,0.07401750473909119,0.08064924105651161,0.1061801669247802,0.7595508972371919,1.1451623603791734,0.790148825821549,-0.10206841853198656,53.95243763789136,58.60350984805441,7.62962962962963
fold2,val,1240,233,233,-0.18615615831367083,-0.2004804165718972,0.10834698530401185,-1.850355282238516,-3.211434019879479,-1.0536530609376311,-0.1902717545313184,4.95710201197194,5.384438392314348,74.33333333333333
fold2,test,1240,233,233,-0.12326465622412819,-0.13315113169194326,0.10374011901864795,-1.2835066409361695,-2.2110098595229486,-0.7906625089865262,-0.16840450910290006,5.958405294711061,6.472060923565463,71.33333333333333
fold3,val,1239,233,233,0.21122028618466326,0.23139544930608125,0.10965075091941026,2.1102951631963687,3.223102088792903,4.387813156719786,-0.052735939530995535,13.322603633960279,14.471103947232718,32.285714285714285
fold3,test,1239,233,233,0.07068748814449233,0.0770103064814982,0.15424579826097184,0.49927004398008157,0.6804129465447253,0.6465887007616511,-0.11910246249398371,4.976803312842403,5.405838081190886,76.66666666666667
fold4,val,1239,233,233,0.028275425835061485,0.03075007643477856,0.1496591397004571,0.2054674141273621,0.27778787433033575,0.2538435083148116,-0.12113792721712202,6.85713859565195,7.448271233208153,55.0
fold4,test,1239,233,233,0.07367503995414948,0.08027496167793635,0.11195565067345599,0.7170246539147582,0.895760126369642,1.1943875489084015,-0.0672101461132133,4.9322670059552065,5.357462437503069,74.66666666666667
fold5,val,1239,233,233,0.16201339125679382,0.1771526438407096,0.10786777236920611,1.6423129907082685,2.1951919415388486,3.3314519966597267,-0.05317580563019708,22.52747323045298,24.469496784802377,16.916666666666668
fold5,test,1239,232,232,-0.07115954630977117,-0.07737189806710143,0.058682899636994364,-1.3184743519102677,-1.6386862591883231,-1.0212235849901512,-0.07576391615343236,5.0576877369929045,5.517477531264986,56.666666666666664
fold6,val,1239,232,232,-0.08742202375531083,-0.09498002700442343,0.0648673421733935,-1.4642194950817822,-2.2227632630096053,-1.0323808189247614,-0.09200096055963769,49.39780306062917,53.88851242977727,8.28
fold6,test,1239,232,232,-0.007759564277956432,-0.008461986504387009,0.16489293594106633,-0.051318065604771396,-0.07041659892140457,-0.05269414920686052,-0.160586832347704,77.52072866439853,84.5680676338893,4.923076923076923
fold7,val,1240,232,232,0.07698664339205386,0.08427271191983743,0.16596299101708709,0.5077801466663188,0.6672573950655558,0.6288184946521479,-0.13401754661566645,10.212645194294446,11.141067484684848,45.2
fold7,test,1240,233,233,-0.16221347357450777,-0.17489933313076433,0.11667006462336589,-1.4990934795088533,-1.929068294148551,-0.660961970388908,-0.2646133075218444,13.305368382800498,14.452382898559163,32.285714285714285
fold8,val,1239,233,233,-0.1478504856352203,-0.15952309604563286,0.11813083173864976,-1.3503934044801995,-2.227777285387166,-0.8687712626988653,-0.18361921358916655,10.96949685162642,11.915143131939043,37.833333333333336
fold8,test,1239,93,93,-0.019176233879963922,-0.05165447543441737,0.49979675777952504,-0.10335096142661188,-0.13912960560212914,-0.20498968928506067,-0.2519857248165597,9.817413786742597,26.891176894121028,17.6
