strategy,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
buy_hold,1.0031316764189238,0.10707811286599145,0.17608527276070032,0.6081037396665789,0.6904732815999463,0.3139683552004408,-0.3410474689324394,,,
momentum_126,0.4512123510717143,0.05604323464701877,0.1218502468081045,0.4599353396081199,0.4761802754959793,0.25770825665534,-0.21746774967311666,,,
rl_tdqn_stitched,0.3446083251844727,0.04431095011373598,0.16673645046300337,0.2657544285649046,0.32004481895584813,0.11666773378590219,-0.3798046698588603,288.39479348154094,42.22863913849408,10.486301369863014
