date,account_value,fold,split,seed
2018-12-04,10045.011014465112,fold7,val,42
2018-12-06,10029.771453681173,fold7,val,42
2018-12-07,9796.72017263433,fold7,val,42
2018-12-10,9815.304836860909,fold7,val,42
2018-12-11,9817.534905822667,fold7,val,42
2018-12-12,9866.969613565494,fold7,val,42
2018-12-13,9863.624510122856,fold7,val,42
2018-12-14,9681.495027565974,fold7,val,42
2018-12-17,9491.559736483994,fold7,val,42
2018-12-18,9481.152369889824,fold7,val,42
2018-12-19,9339.16526296248,fold7,val,42
2018-12-20,9187.142845707223,fold7,val,42
2018-12-21,8946.657245242595,fold7,val,42
2018-12-24,8710.260293594174,fold7,val,42
2018-12-26,9150.34500636138,fold7,val,42
2018-12-27,9220.595581610429,fold7,val,42
2018-12-28,9208.701124269126,fold7,val,42
2018-12-31,9289.358498953396,fold7,val,42
2019-01-02,10000.0,fold7,test,42
2019-01-03,9751.610994062135,fold7,test,42
2019-01-04,10078.24833207244,fold7,test,42
2019-01-07,10157.711740253417,fold7,test,42
2019-01-08,10253.146795678598,fold7,test,42
2019-01-09,10301.064783923875,fold7,test,42
2019-01-10,10337.40236826562,fold7,test,42
2019-01-11,10341.39573705357,fold7,test,42
2019-01-14,10278.303678577116,fold7,test,42
2019-01-15,10396.10135549381,fold7,test,42
2019-01-16,10421.258238392327,fold7,test,42
2019-01-17,10500.32133481046,fold7,test,42
2019-01-18,10640.080712153287,fold7,test,42
2019-01-22,10496.32796602251,fold7,test,42
2019-01-23,10518.290885053706,fold7,test,42
2019-01-24,10523.880626472786,fold7,test,42
2019-01-25,10612.927754163324,fold7,test,42
2019-01-28,10532.267066509,fold7,test,42
2019-01-29,10518.290885053706,fold7,test,42
2019-01-30,10684.80351792618,fold7,test,42
2019-01-31,10778.642200720233,fold7,test,42
2019-02-01,10783.833458284063,fold7,test,42
2019-02-04,10859.702590834871,fold7,test,42
2019-02-05,10905.224801528391,fold7,test,42
2019-02-06,10890.848917612784,fold7,test,42
2019-02-07,10787.028640756447,fold7,test,42
2019-02-08,10800.205417291114,fold7,test,42
2019-02-11,10806.194861170508,fold7,test,42
2019-02-12,10945.15605219777,fold7,test,42
2019-02-13,10980.694231618883,fold7,test,42
2019-02-14,10956.336753640991,fold7,test,42
2019-02-15,11075.730803188815,fold7,test,42
2019-02-19,11094.89824220794,fold7,test,42
2019-02-20,11117.25964509439,fold7,test,42
2019-02-21,11077.728096885325,fold7,test,42
2019-02-22,11146.40989678086,fold7,test,42
2019-02-25,11161.58274840697,fold7,test,42
2019-02-26,11153.59722943613,fold7,test,42
2019-02-27,11148.805674332616,fold7,test,42
2019-02-28,11128.0406440773,fold7,test,42
2019-03-01,11197.52184889346,fold7,test,42
2019-03-04,11156.791193303454,fold7,test,42
2019-03-05,11141.61712307228,fold7,test,42
2019-03-06,11074.133211952623,fold7,test,42
2019-03-07,10981.493636539511,fold7,test,42
2019-03-08,10959.530717508318,fold7,test,42
2019-03-11,11118.457533870269,fold7,test,42
2019-03-12,11160.384859631087,fold7,test,42
2019-03-13,11234.257917090454,fold7,test,42
2019-03-14,11227.07058443518,fold7,test,42
2019-03-15,11233.060028314576,fold7,test,42
2019-03-18,11273.78946529952,fold7,test,42
2019-03-19,11276.584945311592,fold7,test,42
2019-03-20,11242.643138521607,fold7,test,42
2019-03-21,11369.625441790078,fold7,test,42
2019-03-22,11150.80174942406,fold7,test,42
2019-03-25,11142.416527992908,fold7,test,42
2019-03-26,11225.47299319899,fold7,test,42
2019-03-27,11166.7740059708,fold7,test,42
2019-03-28,11209.101034191935,fold7,test,42
2019-03-29,11279.780127783975,fold7,test,42
2019-04-01,11413.548842642347,fold7,test,42
2019-04-02,11419.13980266649,fold7,test,42
2019-04-03,11437.109352909736,fold7,test,42
2019-04-04,11467.456274767022,fold7,test,42
2019-04-05,11522.961298127888,fold7,test,42
2019-04-08,11531.746222019354,fold7,test,42
2019-04-09,11472.647532330851,fold7,test,42
2019-04-10,11511.780596684666,fold7,test,42
2019-04-11,11508.58541421228,fold7,test,42
2019-04-12,11586.451840459596,fold7,test,42
2019-04-15,11578.864805344008,fold7,test,42
2019-04-16,11586.451840459593,fold7,test,42
2019-04-17,11558.100993693752,fold7,test,42
2019-04-18,11580.86088043545,fold7,test,42
2019-04-22,11590.843693102795,fold7,test,42
2019-04-23,11695.064891024507,fold7,test,42
2019-04-24,11669.109821810423,fold7,test,42
2019-04-25,11661.921270550089,fold7,test,42
2019-04-26,11716.228405135076,fold7,test,42
2019-04-29,11734.596439233572,fold7,test,42
2019-04-30,11740.585883112966,fold7,test,42
2019-05-01,11652.338160343055,fold7,test,42
2019-05-02,11627.181277444535,fold7,test,42
2019-05-03,11740.98558557328,fold7,test,42
2019-05-06,11692.669113472746,fold7,test,42
2019-05-07,11497.404712769054,fold7,test,42
2019-05-08,11481.432456222314,fold7,test,42
2019-05-09,11446.692463116764,fold7,test,42
2019-05-10,11504.193561569076,fold7,test,42
2019-05-13,11215.09047807133,fold7,test,42
2019-05-14,11316.516195980968,fold7,test,42
2019-05-15,11382.802218324745,fold7,test,42
2019-05-16,11488.221305022334,fold7,test,42
2019-05-17,11413.948545102658,fold7,test,42
2019-05-20,11338.479115012164,fold7,test,42
2019-05-21,11440.703019237368,fold7,test,42
2019-05-22,11405.563323671504,fold7,test,42
2019-05-23,11266.20364878899,fold7,test,42
2019-05-24,11291.759015542762,fold7,test,42
2019-05-28,11186.739631305489,fold7,test,42
2019-05-29,11111.668685070244,fold7,test,42
2019-05-30,11142.016825532592,fold7,test,42
2019-05-31,10991.874933062109,fold7,test,42
2019-06-03,10963.92378875658,fold7,test,42
2019-06-04,11201.91370153666,fold7,test,42
2019-06-05,11298.946348198037,fold7,test,42
2019-06-06,11372.419703197083,fold7,test,42
2019-06-07,11486.224011325829,fold7,test,42
2019-06-10,11538.93355467462,fold7,test,42
2019-06-11,11536.13807466255,fold7,test,42
2019-06-12,11515.773965472608,fold7,test,42
2019-06-13,11563.291032652513,fold7,test,42
2019-06-14,11550.513958578158,fold7,test,42
2019-06-17,11554.90581122136,fold7,test,42
2019-06-18,11675.897452005376,fold7,test,42
2019-06-19,11702.252223679774,fold7,test,42
2019-06-20,11814.05923811201,fold7,test,42
2019-06-21,11739.787696797392,fold7,test,42
2019-06-24,11725.413031486847,fold7,test,42
2019-06-25,11610.410834582226,fold7,test,42
2019-06-26,11598.830430678689,fold7,test,42
2019-06-27,11639.959570123949,fold7,test,42
2019-06-28,11699.856446128017,fold7,test,42
2019-07-01,11806.073719141172,fold7,test,42
2019-07-02,11836.820343458772,fold7,test,42
2019-07-03,11931.457212568392,fold7,test,42
2019-07-05,11917.88073357341,fold7,test,42
2019-07-08,11852.394116150264,fold7,test,42
2019-07-09,11867.16848392112,fold7,test,42
2019-07-10,11923.870177452804,fold7,test,42
2019-07-11,11951.822540363391,fold7,test,42
2019-07-12,12005.330270027756,fold7,test,42
2019-07-15,12009.323638815706,fold7,test,42
2019-07-16,11970.590276922205,fold7,test,42
2019-07-17,11889.130184347256,fold7,test,42
2019-07-18,11932.655101344271,fold7,test,42
2019-07-19,11866.370297605556,fold7,test,42
2019-07-22,11895.519330686964,fold7,test,42
2019-07-23,11980.573089589552,fold7,test,42
2019-07-24,12036.876299265983,fold7,test,42
2019-07-25,11979.375200813673,fold7,test,42
2019-07-26,12059.637404612744,fold7,test,42
2019-07-29,12037.674485581549,fold7,test,42
2019-07-30,12008.125750039828,fold7,test,42
2019-07-31,11876.751594128154,fold7,test,42
2019-08-01,11773.32980112707,fold7,test,42
2019-08-02,11684.682375896848,fold7,test,42
2019-08-05,11333.287857448338,fold7,test,42
2019-08-06,11492.213455205228,fold7,test,42
2019-08-07,11499.00230400525,fold7,test,42
2019-08-08,11724.613626566226,fold7,test,42
2019-08-09,11644.751125227467,fold7,test,42
2019-08-12,11502.9956727932,fold7,test,42
2019-08-13,11681.886895884776,fold7,test,42
2019-08-14,11336.48182131566,fold7,test,42
2019-08-15,11366.430259317694,fold7,test,42
2019-08-16,11534.14199957111,fold7,test,42
2019-08-19,11673.101971993308,fold7,test,42
2019-08-20,11583.65636044752,fold7,test,42
2019-08-21,11677.894745701886,fold7,test,42
2019-08-22,11674.299860769188,fold7,test,42
2019-08-23,11374.416996893597,fold7,test,42
2019-08-26,11500.200192781123,fold7,test,42
2019-08-27,11455.077684547918,fold7,test,42
2019-08-28,11535.7395908073,fold7,test,42
2019-08-29,11683.084784660652,fold7,test,42
2019-08-30,11677.894745701884,fold7,test,42
2019-09-03,11609.611429661602,fold7,test,42
2019-09-04,11741.38528803359,fold7,test,42
2019-09-05,11892.32536681964,fold7,test,42
2019-09-06,11901.50877456636,fold7,test,42
2019-09-09,11907.499437050816,fold7,test,42
2019-09-10,11904.703957038744,fold7,test,42
2019-09-11,11989.358013481018,fold7,test,42
2019-09-12,12030.886855386589,fold7,test,42
2019-09-13,12022.900117810688,fold7,test,42
2019-09-16,11985.76434715338,fold7,test,42
2019-09-17,12016.112487615728,fold7,test,42
2019-09-18,12023.299820271002,fold7,test,42
2019-09-19,12022.500415350376,fold7,test,42
2019-09-20,11910.69340091814,fold7,test,42
2019-09-23,11907.897920906067,fold7,test,42
2019-09-24,11814.45894057233,fold7,test,42
2019-09-25,11884.338629243744,fold7,test,42
2019-09-26,11859.581448805538,fold7,test,42
2019-09-27,11795.69120401352,fold7,test,42
2019-09-30,11850.396822453758,fold7,test,42
2019-10-01,11709.439556335054,fold7,test,42
2019-10-02,11502.595970332886,fold7,test,42
2019-10-03,11596.834355587254,fold7,test,42
2019-10-04,11753.763878252696,fold7,test,42
2019-10-07,11703.050409995349,fold7,test,42
2019-10-08,11521.363706891698,fold7,test,42
2019-10-09,11630.774943772176,fold7,test,42
2019-10-10,11709.439556335055,fold7,test,42
2019-10-11,11830.830899579383,fold7,test,42
2019-10-14,11817.654123044716,fold7,test,42
2019-10-15,11934.652395040785,fold7,test,42
2019-10-16,11915.48495602166,fold7,test,42
2019-10-17,11950.624651587525,fold7,test,42
2019-10-18,11898.31481069904,fold7,test,42
2019-10-21,11978.975498353366,fold7,test,42
2019-10-22,11939.843652604612,fold7,test,42
2019-10-23,11974.583645710163,fold7,test,42
2019-10-24,11994.149568584542,fold7,test,42
2019-10-25,12043.2654456057,fold7,test,42
2019-10-28,12111.147840580608,fold7,test,42
2019-10-29,12107.554174252971,fold7,test,42
2019-10-30,12144.69116351534,fold7,test,42
2019-10-31,12112.345729356488,fold7,test,42
2019-11-01,12224.5536648541,fold7,test,42
2019-11-04,12273.668323270196,fold7,test,42
2019-11-05,12260.091844275214,fold7,test,42
2019-11-06,12262.887324287283,fold7,test,42
2019-11-07,12306.012538823985,fold7,test,42
2019-11-08,12336.360679286332,fold7,test,42
2019-11-11,12312.801387624006,fold7,test,42
2019-11-12,12338.75645683809,fold7,test,42
2019-11-13,12342.74982562604,fold7,test,42
2019-11-14,12360.718157264224,fold7,test,42
2019-11-15,12450.164987415072,fold7,test,42
2019-11-18,12459.34839516179,fold7,test,42
2019-11-19,12455.754728834154,fold7,test,42
2019-11-20,12409.434331825069,fold7,test,42
2019-11-21,12389.468706490376,fold7,test,42
2019-11-22,12417.021366940651,fold7,test,42
2019-11-25,12513.255827286464,fold7,test,42
2019-11-26,12541.606674052306,fold7,test,42
2019-11-27,12597.511399873483,fold7,test,42
2019-11-29,12550.791300404086,fold7,test,42
2019-12-02,12444.175543535675,fold7,test,42
2019-12-03,12360.71815726422,fold7,test,42
2019-12-04,12436.98699227534,fold7,test,42
2019-12-05,12459.348395161787,fold7,test,42
2019-12-06,12573.152703290529,fold7,test,42
2019-12-09,12533.621155081462,fold7,test,42
2019-12-10,12519.644973626167,fold7,test,42
2019-12-11,12555.184371652344,fold7,test,42
2019-12-12,12663.397719756946,fold7,test,42
2019-12-13,12670.984754872534,fold7,test,42
2019-12-16,12758.034588866563,fold7,test,42
2019-12-17,12760.830068878637,fold7,test,42
2019-12-18,12761.628255194202,fold7,test,42
2019-12-19,12813.938096082682,fold7,test,42
2019-12-20,12807.150465887722,fold7,test,42
2019-12-23,12826.716388762095,fold7,test,42
2019-12-24,12827.11609122241,fold7,test,42
2019-12-26,12895.39818865763,fold7,test,42
2019-12-27,12892.203006185244,fold7,test,42
2019-12-30,12821.125428737952,fold7,test,42
2019-12-31,12852.271755515869,fold7,test,42
2019-01-02,10000.0,fold8,val,42
2019-01-03,10228.389005937865,fold8,val,42
2019-01-04,10218.160616931928,fold8,val,42
2019-01-07,10127.456456033313,fold8,val,42
2019-01-08,10117.328999577278,fold8,val,42
2019-01-09,10059.97570881156,fold8,val,42
2019-01-10,10049.915733102747,fold8,val,42
2019-01-11,10035.987387822066,fold8,val,42
2019-01-14,10025.951400434244,fold8,val,42
2019-01-15,9901.134838932834,fold8,val,42
2019-01-16,9891.233704093902,fold8,val,42
2019-01-17,9806.37556000284,fold8,val,42
2019-01-18,9796.569184442837,fold8,val,42
2019-01-22,9918.99674750524,fold8,val,42
2019-01-23,9909.077750757737,fold8,val,42
2019-01-24,9904.429393950206,fold8,val,42
2019-01-25,9894.524964556256,fold8,val,42
2019-01-28,9809.504978744804,fold8,val,42
2019-01-29,9796.487893182522,fold8,val,42
2019-01-30,9951.573829654872,fold8,val,42
2019-01-31,9941.62225582522,fold8,val,42
2019-02-01,9936.46397373882,fold8,val,42
2019-02-04,10006.371479750123,fold8,val,42
2019-02-05,10048.31665706679,fold8,val,42
2019-02-06,10038.268340409724,fold8,val,42
2019-02-07,9932.632967533456,fold8,val,42
2019-02-08,9944.766066403665,fold8,val,42
2019-02-11,9950.281111344666,fold8,val,42
2019-02-12,10078.235764398069,fold8,val,42
2019-02-13,10110.959112437637,fold8,val,42
2019-02-14,10088.530888982748,fold8,val,42
2019-02-15,10198.46823244964,fold8,val,42
2019-02-19,10188.26976421719,fold8,val,42
2019-02-20,10198.595083306156,fold8,val,42
2019-02-21,10188.39648822285,fold8,val,42
2019-02-22,10241.312876879892,fold8,val,42
2019-02-25,10231.071564003012,fold8,val,42
2019-02-26,10213.528024531002,fold8,val,42
2019-02-27,10209.140320606955,fold8,val,42
2019-02-28,10190.12544907446,fold8,val,42
2019-03-01,10179.935323625386,fold8,val,42
2019-03-04,10132.763202910628,fold8,val,42
2019-03-05,10118.981887314338,fold8,val,42
2019-03-06,10057.691998534116,fold8,val,42
2019-03-07,9973.555362415778,fold8,val,42
2019-03-08,9953.608313669238,fold8,val,42
2019-03-11,10097.94800497355,fold8,val,42
2019-03-12,10136.027023958928,fold8,val,42
2019-03-13,10203.119630187864,fold8,val,42
2019-03-14,10196.59198809126,fold8,val,42
2019-03-15,10202.031689838428,fold8,val,42
2019-03-18,10239.022768474371,fold8,val,42
2019-03-19,10241.561664874782,fold8,val,42
2019-03-20,10210.7352126339,fold8,val,42
2019-03-21,10326.062423449846,fold8,val,42
2019-03-22,10127.323501163455,fold8,val,42
2019-03-25,10119.707918717417,fold8,val,42
2019-03-26,10195.141032040285,fold8,val,42
2019-03-27,10141.82974140764,fold8,val,42
2019-03-28,10180.27177609456,fold8,val,42
2019-03-29,10244.463576976732,fold8,val,42
2019-04-01,10365.954307432554,fold8,val,42
2019-04-02,10371.032100233371,fold8,val,42
2019-04-03,10387.35231223007,fold8,val,42
2019-04-04,10414.913836667462,fold8,val,42
2019-04-05,10465.324321953343,fold8,val,42
2019-04-08,10473.30292010092,fold8,val,42
2019-04-09,10419.628613766738,fold8,val,42
2019-04-10,10455.169843106896,fold8,val,42
2019-04-11,10452.267931004946,fold8,val,42
2019-04-12,10441.81566307394,fold8,val,42
2019-04-15,10424.543179940454,fold8,val,42
2019-04-16,10414.118636760511,fold8,val,42
2019-04-17,10378.247731468804,fold8,val,42
2019-04-18,10367.869483737337,fold8,val,42
2019-04-22,10366.429879551342,fold8,val,42
2019-04-23,10459.6415359954,fold8,val,42
2019-04-24,10436.42826419649,fold8,val,42
2019-04-25,10429.99908487625,fold8,val,42
2019-04-26,10478.569414831578,fold8,val,42
2019-04-29,10494.997117814111,fold8,val,42
2019-04-30,10500.353859017532,fold8,val,42
2019-05-01,10421.428298950776,fold8,val,42
2019-05-02,10398.928896020274,fold8,val,42
2019-05-03,10500.711338389803,fold8,val,42
2019-05-06,10457.49883951403,fold8,val,42
2019-05-07,10282.861447149577,fold8,val,42
2019-05-08,10268.57644064841,fold8,val,42
2019-05-09,10237.506251792436,fold8,val,42
2019-05-10,10288.933147097545,fold8,val,42
2019-05-13,10030.369842959051,fold8,val,42
2019-05-14,10121.081323549466,fold8,val,42
2019-05-15,10180.365135911636,fold8,val,42
2019-05-16,10274.648140596377,fold8,val,42
2019-05-17,10208.221280045556,fold8,val,42
2019-05-20,10140.724161130189,fold8,val,42
2019-05-21,10232.149510589014,fold8,val,42
2019-05-22,10200.721842360766,fold8,val,42
2019-05-23,10076.083607564597,fold8,val,42
2019-05-24,10098.939399991235,fold8,val,42
2019-05-28,10005.01387467877,fold8,val,42
2019-05-29,9937.87314525954,fold8,val,42
2019-05-30,9965.015420525053,fold8,val,42
2019-05-31,9830.73396168659,fold8,val,42
2019-06-03,9805.735472778582,fold8,val,42
2019-06-04,10018.585012311523,fold8,val,42
2019-06-05,10105.367489435344,fold8,val,42
2019-06-06,10171.079391241616,fold8,val,42
2019-06-07,10272.861833611149,fold8,val,42
2019-06-10,10320.003335953515,fold8,val,42
2019-06-11,10317.503160099875,fold8,val,42
2019-06-12,10299.290240008246,fold8,val,42
2019-06-13,10341.787780139472,fold8,val,42
2019-06-14,10330.36042886422,fold8,val,42
2019-06-17,10334.288342454684,fold8,val,42
2019-06-18,10442.498874268318,fold8,val,42
2019-06-19,10432.05637539405,fold8,val,42
2019-06-20,10322.052828131968,fold8,val,42
2019-06-21,10386.944560738411,fold8,val,42
2019-06-24,10399.662750838268,fold8,val,42
2019-06-25,10501.66206294795,fold8,val,42
2019-06-26,10512.136583624268,fold8,val,42
2019-06-27,10474.86083121117,fold8,val,42
2019-06-28,10420.959317499965,fold8,val,42
2019-07-01,10326.352525871149,fold8,val,42
2019-07-02,10299.459547795865,fold8,val,42
2019-07-03,10217.11407182831,fold8,val,42
2019-07-05,10228.739846628005,fold8,val,42
2019-07-08,10284.944937787375,fold8,val,42
2019-07-09,10272.124442828735,fold8,val,42
2019-07-10,10223.043918450428,fold8,val,42
2019-07-11,10199.078693283873,fold8,val,42
2019-07-12,10153.417912787614,fold8,val,42
2019-07-15,10150.040551126422,fold8,val,42
2019-07-16,10182.77721521546,fold8,val,42
2019-07-17,10252.071206191053,fold8,val,42
2019-07-18,10214.539398449186,fold8,val,42
2019-07-19,10271.28022717148,fold8,val,42
2019-07-22,10246.049438006688,fold8,val,42
2019-07-23,10172.789499169376,fold8,val,42
2019-07-24,10124.982044894618,fold8,val,42
2019-07-25,10173.349875128684,fold8,val,42
2019-07-26,10105.18809980159,fold8,val,42
2019-07-29,10123.591590767748,fold8,val,42
2019-07-30,10148.441849927549,fold8,val,42
2019-07-31,10259.47024933022,fold8,val,42
2019-08-01,10348.80888708969,fold8,val,42
2019-08-02,10426.73036534067,fold8,val,42
2019-08-05,10740.29437828117,fold8,val,42
2019-08-06,10729.554083902887,fold8,val,42
2019-08-07,10725.156510975668,fold8,val,42
2019-08-08,10935.584918688211,fold8,val,42
2019-08-09,10861.096906287532,fold8,val,42
2019-08-12,10728.881138915074,fold8,val,42
2019-08-13,10895.7335592706,fold8,val,42
2019-08-14,10573.573132957034,fold8,val,42
2019-08-15,10601.506137607288,fold8,val,42
2019-08-16,10757.93141828746,fold8,val,42
2019-08-19,10887.539832442646,fold8,val,42
2019-08-20,10804.113622264884,fold8,val,42
2019-08-21,10892.010067928057,fold8,val,42
2019-08-22,10888.65710716478,fold8,val,42
2019-08-23,10608.9553934861,fold8,val,42
2019-08-26,10726.273785697796,fold8,val,42
2019-08-27,10684.187876835913,fold8,val,42
2019-08-28,10759.421496782594,fold8,val,42
2019-08-29,10896.850833992728,fold8,val,42
2019-08-30,10892.010067928051,fold8,val,42
2019-09-03,10828.321998975724,fold8,val,42
2019-09-04,10951.227901394968,fold8,val,42
2019-09-05,11092.010199368377,fold8,val,42
2019-09-06,11080.918189169008,fold8,val,42
2019-09-09,11064.265233005122,fold8,val,42
2019-09-10,11066.86275001284,fold8,val,42
2019-09-11,10988.166561744794,fold8,val,42
2019-09-12,10950.10565544258,fold8,val,42
2019-09-13,10957.374913424112,fold8,val,42
2019-09-16,10991.219539745864,fold8,val,42
2019-09-17,10963.38960209788,fold8,val,42
2019-09-18,10956.831946435046,fold8,val,42
2019-09-19,10957.560444060771,fold8,val,42
2019-09-20,11059.463715126329,fold8,val,42
2019-09-23,11062.059408653078,fold8,val,42
2019-09-24,11148.861257174229,fold8,val,42
2019-09-25,11082.918419028958,fold8,val,42
2019-09-26,11106.006099348557,fold8,val,42
2019-09-27,11165.83666347192,fold8,val,42
2019-09-30,11114.052161019865,fold8,val,42
2019-10-01,11246.250806482072,fold8,val,42
2019-10-02,11444.912308144976,fold8,val,42
2019-10-03,11351.146513181897,fold8,val,42
2019-10-04,11197.54166297888,fold8,val,42
2019-10-07,11245.855222751552,fold8,val,42
2019-10-08,11420.444093808415,fold8,val,42
2019-10-09,11311.991227826891,fold8,val,42
2019-10-10,11235.482705260374,fold8,val,42
2019-10-11,11119.004855827172,fold8,val,42
2019-10-14,11131.388824756888,fold8,val,42
2019-10-15,11021.184782241102,fold8,val,42
2019-10-16,11038.885162632563,fold8,val,42
2019-10-17,11006.33062830743,fold8,val,42
2019-10-18,11054.50713963785,fold8,val,42
2019-10-21,10979.566766841444,fold8,val,42
2019-10-22,11015.433833534016,fold8,val,42
2019-10-23,10983.383489612794,fold8,val,42
2019-10-24,10965.437142531704,fold8,val,42
2019-10-25,10920.533828703896,fold8,val,42
2019-10-28,10858.979759830709,fold8,val,42
2019-10-29,10862.201878033628,fold8,val,42
2019-10-30,10828.884705241782,fold8,val,42
2019-10-31,10857.725700251973,fold8,val,42
2019-11-01,10757.140478177953,fold8,val,42
2019-11-04,10713.92145402342,fold8,val,42
2019-11-05,10725.772624003192,fold8,val,42
2019-11-06,10723.326991183696,fold8,val,42
2019-11-07,10685.615988479944,fold8,val,42
2019-11-08,10659.263945206623,fold8,val,42
2019-11-11,10679.62041132491,fold8,val,42
2019-11-12,10657.108045679615,fold8,val,42
2019-11-13,10653.65893289517,fold8,val,42
2019-11-14,10638.149546448,fold8,val,42
2019-11-15,10561.167874065051,fold8,val,42
2019-11-18,10553.377815783326,fold8,val,42
2019-11-19,10556.42174049725,fold8,val,42
2019-11-20,10595.678907699108,fold8,val,42
2019-11-21,10612.726369298163,fold8,val,42
2019-11-22,10589.124966120013,fold8,val,42
2019-11-25,10507.057077490776,fold8,val,42
2019-11-26,10483.251605176025,fold8,val,42
2019-11-27,10436.52208144488,fold8,val,42
2019-11-29,10475.22776975762,fold8,val,42
2019-12-02,10564.212146145564,fold8,val,42
2019-12-03,10635.0614788836,fold8,val,42
2019-12-04,10569.440392879837,fold8,val,42
2019-12-05,10550.436793772087,fold8,val,42
2019-12-06,10454.068579184115,fold8,val,42
2019-12-09,10486.93746463961,fold8,val,42
2019-12-10,10498.631398826916,fold8,val,42
2019-12-11,10468.829032961188,fold8,val,42
2019-12-12,10378.59801708306,fold8,val,42
2019-12-13,10372.379876474297,fold8,val,42
2019-12-16,10301.121488603305,fold8,val,42
2019-12-17,10298.864355733604,fold8,val,42
2019-12-18,10298.22016467783,fold8,val,42
2019-12-19,10256.007819397391,fold8,val,42
2019-12-20,10261.440496520749,fold8,val,42
2019-12-23,10245.76374204912,fold8,val,42
2019-12-24,10245.444466495554,fold8,val,42
2019-12-26,10190.905283069347,fold8,val,42
2019-12-27,10193.430354529868,fold8,val,42
2019-12-30,10249.628999178116,fold8,val,42
2019-12-31,10224.729602012463,fold8,val,42
2020-01-02,10000.0,fold8,test,42
2020-01-03,9914.353387491616,fold8,test,42
2020-01-06,9952.177162965205,fold8,test,42
2020-01-07,9924.193856654649,fold8,test,42
2020-01-08,9977.085205357462,fold8,test,42
2020-01-09,10044.736319366031,fold8,test,42
2020-01-10,10015.830527723869,fold8,test,42
2020-01-13,10084.712873426308,fold8,test,42
2020-01-14,10069.337492273617,fold8,test,42
2020-01-15,10092.092756079188,fold8,test,42
2020-01-16,10176.04267501085,fold8,test,42
2020-01-17,10207.715922647843,fold8,test,42
2020-01-21,10187.727176398314,fold8,test,42
2020-01-22,10188.957469653393,fold8,test,42
2020-01-23,10200.642909479642,fold8,test,42
2020-01-24,10109.927785303242,fold8,test,42
2020-01-27,9947.871605791832,fold8,test,42
2020-01-28,10052.117140457703,fold8,test,42
2020-01-29,10043.813834034425,fold8,test,42
2020-01-30,10076.409567003027,fold8,test,42
2020-01-31,9893.443094349264,fold8,test,42
2020-02-03,9966.93692827096,fold8,test,42
2020-02-04,10118.845769134665,fold8,test,42
2020-02-05,10235.698290519606,fold8,test,42
2020-02-06,10270.13993259022,fold8,test,42
2020-02-07,10215.403613224187,fold8,test,42
2020-02-10,10291.664903140716,fold8,test,42
2020-02-11,10309.500870803562,fold8,test,42
2020-02-12,10375.922629995846,fold8,test,42
2020-02-13,10364.851867577736,fold8,test,42
2020-02-14,10381.457541985505,fold8,test,42
2020-02-18,10371.07608444352,fold8,test,42
2020-02-19,10410.241974923056,fold8,test,42
2020-02-20,10367.474133993312,fold8,test,42
2020-02-21,10260.707116343048,fold8,test,42
2020-02-24,10250.446409226704,fold8,test,42
2020-02-25,9929.896011220402,fold8,test,42
2020-02-26,9893.371718789394,fold8,test,42
2020-02-27,9449.043713232715,fold8,test,42
2020-02-28,9409.343184666144,fold8,test,42
2020-03-02,9816.828983402904,fold8,test,42
2020-03-03,9535.749047301346,fold8,test,42
2020-03-04,9936.565428629254,fold8,test,42
2020-03-05,9606.257224805624,fold8,test,42
2020-03-06,9447.455110539342,fold8,test,42
2020-03-09,8709.661107978953,fold8,test,42
2020-03-10,9160.341585806756,fold8,test,42
2020-03-11,8713.789148778878,fold8,test,42
2020-03-12,7880.078533506488,fold8,test,42
2020-03-13,8553.71731545932,fold8,test,42
2020-03-16,7617.737615203803,fold8,test,42
2020-03-17,8029.0349942283565,fold8,test,42
2020-03-18,7622.501484781555,fold8,test,42
2020-03-19,7638.699125971501,fold8,test,42
2020-03-20,7266.7848457502,fold8,test,42
2020-03-23,7080.986178208413,fold8,test,42
2020-03-24,7722.546622919076,fold8,test,42
2020-03-25,7838.154542719905,fold8,test,42
2020-03-26,8295.822836971067,fold8,test,42
2020-03-27,8048.726301317186,fold8,test,42
2020-03-30,8310.114445704321,fold8,test,42
2020-03-31,8186.248990426858,fold8,test,42
2020-04-01,7817.827891478847,fold8,test,42
2020-04-02,7998.227345290651,fold8,test,42
2020-04-03,7882.619425489821,fold8,test,42
2020-04-06,8412.065131672942,fold8,test,42
2020-04-07,8420.64106616408,fold8,test,42
2020-04-08,8703.308635707826,fold8,test,42
2020-04-09,8835.750025476427,fold8,test,42
2020-04-13,8755.078280038824,fold8,test,42
2020-04-14,9013.29067291599,fold8,test,42
2020-04-15,9004.277382243074,fold8,test,42
2020-04-16,8951.877250183945,fold8,test,42
2020-04-17,8710.03837707964,fold8,test,42
2020-04-20,8863.491667066966,fold8,test,42
2020-04-21,8854.6281753999,fold8,test,42
2020-04-22,8649.445666978208,fold8,test,42
2020-04-23,8640.79622131123,fold8,test,42
2020-04-24,8511.83432480746,fold8,test,42
2020-04-27,8503.322490482653,fold8,test,42
2020-04-28,8455.756409743795,fold8,test,42
2020-04-29,8447.300653334052,fold8,test,42
2020-04-30,8360.282002785252,fold8,test,42
2020-05-01,8138.956656528331,fold8,test,42
2020-05-04,8161.405739116175,fold8,test,42
2020-05-05,8236.811609390115,fold8,test,42
