strategy,total_return_mean,total_return_std,total_return_min,total_return_max,annualized_return_mean,annualized_return_std,annualized_return_min,annualized_return_max,annualized_volatility_mean,annualized_volatility_std,annualized_volatility_min,annualized_volatility_max,sharpe_ratio_mean,sharpe_ratio_std,sharpe_ratio_min,sharpe_ratio_max,sortino_ratio_mean,sortino_ratio_std,sortino_ratio_min,sortino_ratio_max,calmar_ratio_mean,calmar_ratio_std,calmar_ratio_min,calmar_ratio_max,max_drawdown_mean,max_drawdown_std,max_drawdown_min,max_drawdown_max,turnover_mean,turnover_std,turnover_min,turnover_max,annualized_turnover_mean,annualized_turnover_std,annualized_turnover_min,annualized_turnover_max,average_holding_time_days_mean,average_holding_time_days_std,average_holding_time_days_min,average_holding_time_days_max
buy_hold,1.0581267313178555,0.0,1.0581267313178555,1.0581267313178555,0.10198488927244839,0.0,0.1019848892724484,0.1019848892724484,0.1686839845515771,0.0,0.1686839845515771,0.1686839845515771,0.6045914171612738,0.0,0.6045914171612738,0.6045914171612738,0.6852637390981529,0.0,0.6852637390981529,0.6852637390981529,0.299034294527051,0.0,0.299034294527051,0.299034294527051,-0.3410474689324395,0.0,-0.3410474689324395,-0.3410474689324395,,,,,,,,,,,,
momentum_126,0.49105471583321164,0.0,0.4910547158332117,0.4910547158332117,0.0552185952889581,0.0,0.0552185952889581,0.0552185952889581,0.1168769243212919,0.0,0.1168769243212919,0.1168769243212919,0.4724507905184388,0.0,0.4724507905184388,0.4724507905184388,0.48653814139823287,0.0,0.4865381413982328,0.4865381413982328,0.2539162490620292,0.0,0.2539162490620292,0.2539162490620292,-0.2174677496731166,0.0,-0.2174677496731166,-0.2174677496731166,,,,,,,,,,,,
rl_only_stitched,0.4277761593815791,0.22167173024103926,0.0915510026759087,0.623843612852145,0.04781676047195888,0.02300394336501831,0.0118556891378687,0.0674003884514735,0.16379026652332068,0.0016395049012094206,0.161626761860036,0.1652502634790836,0.29285804450520037,0.14267372524176575,0.071842128825428,0.4168968351383489,0.3644075823237097,0.1837388056098082,0.0850529872515191,0.5492352618704034,0.19354801389304355,0.10012451000315775,0.0370715259627913,0.2918386922934524,-0.25983336641540367,0.034714602499525,-0.3198058032401545,-0.2309508308230098,182.58350616141726,108.61592965300059,111.03287533834892,371.77884113747393,24.565426349533983,14.613568752032116,14.938753115463925,50.02043137567722,23.01381234624113,8.701616024906496,9.146739130434783,30.86206896551724
