fold,split,train_rows_mean,train_rows_std,train_rows_min,train_rows_max,eval_rows_mean,eval_rows_std,eval_rows_min,eval_rows_max,account_points_mean,account_points_std,account_points_min,account_points_max,total_return_mean,total_return_std,total_return_min,total_return_max,annualized_return_mean,annualized_return_std,annualized_return_min,annualized_return_max,annualized_volatility_mean,annualized_volatility_std,annualized_volatility_min,annualized_volatility_max,sharpe_ratio_mean,sharpe_ratio_std,sharpe_ratio_min,sharpe_ratio_max,sortino_ratio_mean,sortino_ratio_std,sortino_ratio_min,sortino_ratio_max,calmar_ratio_mean,calmar_ratio_std,calmar_ratio_min,calmar_ratio_max,max_drawdown_mean,max_drawdown_std,max_drawdown_min,max_drawdown_max,turnover_mean,turnover_std,turnover_min,turnover_max,annualized_turnover_mean,annualized_turnover_std,annualized_turnover_min,annualized_turnover_max,average_holding_time_days_mean,average_holding_time_days_std,average_holding_time_days_min,average_holding_time_days_max
fold1,test,1260.0,0.0,1260,1260,252.0,0.0,252,252,252.0,0.0,252,252,0.17290949528693017,0.03658553150757327,0.1239986734670588,0.2084674532933008,0.17365684135731935,0.03675391131428045,0.1245222499363141,0.2093794583106081,0.10583921956711129,0.0009016552517848731,0.104903539017807,0.1069011825599386,1.639960576001462,0.34260445455036564,1.1870166736241083,1.9586262125136984,2.2636769128365906,0.4729157232924414,1.6516933286720616,2.7238694658570983,2.934236347300538,0.7950138062848822,1.8038353030816323,3.661214334354887,-0.06024058354403228,0.005460536328335031,-0.0690319397361738,-0.0555622689332616,56.76468470693986,20.81495926025028,29.25189466268067,81.48558249644474,56.990838829278275,20.89788738479311,29.3684360756794,81.81022625141065,8.945983835204922,4.3166050941973895,5.146341463414634,15.8
fold1,val,1260.0,0.0,1260,1260,250.0,0.0,250,250,250.0,0.0,250,250,0.11717618660775722,0.005887011789273914,0.1086776344789965,0.1227773852920726,0.11866875413485638,0.005965836229270533,0.1100565640374595,0.1243450293986436,0.12692199487437678,0.00017791655215010463,0.1267273000487634,0.1270584198280689,0.9350199522885652,0.04812656522496445,0.8663242564014565,0.9812015986357866,1.4425120515192478,0.06969805434138893,1.340765031212116,1.5082312622658876,1.2250354887297914,0.06158622928240264,1.136130548403132,1.2836325363910168,-0.0968696460033995,0.0,-0.0968696460033995,-0.0968696460033995,2.167476491870357,1.1357377365575352,0.923873902074506,3.050968044803799,2.1935906664712044,1.1494213237449753,0.9350049129428734,3.0877266959460132,174.0,68.46531968814577,124.0,249.0
fold2,test,1259.0,0.0,1259,1259,252.0,0.0,252,252,252.0,0.0,252,252,-0.12494627693882845,0.04752649856844133,-0.1783347604433365,-0.060082243234083,-0.12540734897578099,0.04769131483808933,-0.1789775101462515,-0.0603142465894682,0.10701639737109418,0.0049888431732184714,0.1004594768845538,0.1123939023312501,-1.164070704542696,0.42572101643647997,-1.6064509494983408,-0.6003838409270265,-1.8874009903040843,0.625562374814289,-2.5716799495666067,-0.9889643883296774,-0.7043461562490684,0.1863264209854791,-0.9312026256804934,-0.4586263858366493,-0.17339845044749785,0.029760852038970276,-0.2155067995475597,-0.1315106336052601,17.48514283273587,33.940604390518914,1.061728152006144,78.1277992406093,17.55480475637227,34.07582592195524,1.0659581446436188,78.43906537304201,161.69230769230768,110.9265709467837,5.461538461538462,251.0
fold2,val,1259.0,0.0,1259,1259,252.0,0.0,252,252,252.0,0.0,252,252,-0.14958239260097472,0.08051645979630523,-0.219349498186766,-0.0329466215951899,-0.15011917822614682,0.08079264683508193,-0.2201192806027831,-0.0330756879656674,0.10616097791576988,0.003939652747487643,0.0995238251223345,0.109140074213068,-1.4110099441354422,0.7406568762257801,-2.028475213336564,-0.3030572244352298,-2.3999947868018046,1.2964572207973097,-3.530389302202096,-0.4210298431961533,-0.8090686047975557,0.3393642455057751,-1.0035380418518551,-0.2144721573976524,-0.17849669700858378,0.04188425828171673,-0.2212653184100587,-0.1183998298742734,12.2667626347033,22.775029275096138,1.1128727966046523,52.971039517831585,12.315634198984986,22.865766443522816,1.117306552766424,53.182079515910594,147.96666666666667,99.89747522112636,8.333333333333334,251.0
fold3,test,1258.0,0.0,1258,1258,252.0,0.0,252,252,252.0,0.0,252,252,-0.0085862221515764,0.0,-0.0085862221515764,-0.0085862221515764,-0.0086202823417511,0.0,-0.0086202823417511,-0.0086202823417511,0.1558671542392429,0.0,0.1558671542392429,0.1558671542392429,-0.0553053167861123,0.0,-0.0553053167861123,-0.0553053167861123,-0.077717118856652,0.0,-0.077717118856652,-0.077717118856652,-0.070165100257016,0.0,-0.070165100257016,-0.070165100257016,-0.1228571228456157,0.0,-0.1228571228456157,-0.1228571228456157,0.9973210350370165,0.0,0.9973210350370164,0.9973210350370164,1.001294425614853,0.0,1.001294425614853,1.001294425614853,251.0,0.0,251.0,251.0
fold3,val,1258.0,0.0,1258,1258,252.0,0.0,252,252,252.0,0.0,252,252,0.11752243138045435,0.01121276116373414,0.097464434438391,0.1225369306159702,0.1180174330355644,0.011262114151050169,0.097871150785876,0.1230540035979865,0.11222515125332358,0.0004034460139267779,0.1115034450834103,0.1124055777958019,1.051333956334408,0.09704138564756655,0.8777410483834229,1.0947321833221542,1.3830582634359891,0.1298279420236497,1.1508149804409633,1.4411190841847457,1.5286476848892405,0.15304246483275932,1.254877001041104,1.5970903558512748,-0.0772376191005546,0.000422060871404605,-0.0779926245398374,-0.0770488677407339,6.7433616121235485,12.95961559441001,0.947645325850124,29.92622675721725,6.7702275946419705,13.011247529049095,0.951420805235981,30.045454752265925,203.95999999999998,105.1846376615901,15.8,251.0
fold4,test,1258.0,0.0,1258,1258,252.0,0.0,252,252,252.0,0.0,252,252,0.08578273939798536,0.05618740471805701,-0.0144301802566922,0.1169208955485343,0.086143583268103,0.05642179999895976,-0.0144872525514146,0.1174130529867139,0.12891534895869813,0.0034881151897250347,0.1226829189687259,0.1306232092591611,0.6588607439927225,0.4356807150989649,-0.1180869567923124,0.9018798516733668,0.8603230154106309,0.5777313395037766,-0.1701605481398175,1.1782995448059097,0.9397538945996082,0.6093440987639214,-0.1469879907755203,1.2779617524901623,-0.09321235650812561,0.002989865443684449,-0.0985607904086504,-0.0918752480329944,26.671760717041472,50.51559289190193,0.960748665140136,116.82231991946664,26.778022711930085,50.71685023410074,0.964576349064997,117.2877474888669,127.54896551724137,116.18826839335942,3.3448275862068964,251.0
fold4,val,1258.0,0.0,1258,1258,252.0,0.0,252,252,252.0,0.0,252,252,-0.01086134335573856,0.006324204359597259,-0.0220573701827805,-0.0064906801411831,-0.01090431398357986,0.006349021034772167,-0.02214426790671,-0.006516454985936,0.154858817054373,0.0022429677186560338,0.1508465075187906,0.1558671542392429,-0.07090586963848716,0.04282646239828485,-0.1468000039971202,-0.0418133938369787,-0.09947924122910416,0.05989552080675492,-0.2056002067177569,-0.0586446428578079,-0.08669729858744252,0.04712682321825621,-0.1699502708503963,-0.0530409213157683,-0.1243454012659668,0.0033278917173508375,-0.1302985149473708,-0.1228571228456157,18.101132090611262,37.110018128217725,0.9973210350370164,84.46655966054631,18.173248154717285,37.25786680601939,1.001294425614853,84.80307981855645,176.6,110.3576005538359,5.0,251.0
fold5,test,1258.0,0.0,1258,1258,251.0,0.0,251,251,251.0,0.0,251,251,-0.08568906382190947,0.07516810769395256,-0.1304662500432992,0.0468503450379982,-0.08632480162029262,0.07574474445806398,-0.1314381799877952,0.0472338638642886,0.06266481586345084,0.0030453173877509946,0.0577925469332698,0.0654722388743184,-1.3383624138875607,1.2254425763847239,-2.08310138703938,0.8173002639739543,-1.9825046796812962,1.631974966939907,-3.0228068931673935,0.8846720814419624,-0.5358192484199162,0.9529796801643021,-0.9872318340385176,1.1683409813605945,-0.10778548902200254,0.04032512208869729,-0.140065556852325,-0.0404281495024528,41.65701696558287,39.70944234164438,11.24892708887192,100.61861366130756,41.99027310130753,40.02711788037754,11.338918505582896,101.423562570598,19.716636957813428,14.352671029490805,3.92156862745098,38.166666666666664
fold5,val,1258.0,0.0,1258,1258,252.0,0.0,252,252,252.0,0.0,252,252,0.13567917667372004,0.06547066530225425,0.0388408503931527,0.2190456613706484,0.13626107534826287,0.0657623727405213,0.0389985738218552,0.2200080103914885,0.12515559528649425,0.001594107862892002,0.1229181758763297,0.1273100614584175,1.0894831031307812,0.5263022140064048,0.3114971206483675,1.7504939280347442,1.599958554513458,0.8610819790165745,0.4304463571313897,2.718566864685333,1.5461179225652741,0.8220548370021658,0.4244731269498178,2.7096794522990875,-0.08973887272455412,0.004777080415124545,-0.0918752480329944,-0.081193371490793,41.77680959615036,32.594783457344306,7.19660484711091,86.24258834929185,41.94325106864498,32.72464315239348,7.22527657956952,86.58618431881094,20.970399474868717,20.152018246662166,4.8604651162790695,54.5
