date,account_value,strategy,seed
2014-09-19,11301.533060504156,rl_only_stitched,63
2014-09-22,13634.807423339367,buy_hold,63
2014-09-22,13634.807423339367,momentum_126,63
2014-09-22,11301.533060504156,rl_only_stitched,63
2014-09-23,13556.757347431954,buy_hold,63
2014-09-23,13556.757347431954,momentum_126,63
2014-09-23,11301.533060504156,rl_only_stitched,63
2014-09-24,13662.878330429783,buy_hold,63
2014-09-24,13662.878330429783,momentum_126,63
2014-09-24,11301.533060504156,rl_only_stitched,63
2014-09-25,13442.420896873318,buy_hold,63
2014-09-25,13442.420896873318,momentum_126,63
2014-09-25,11301.533060504156,rl_only_stitched,63
2014-09-26,13549.226153936805,buy_hold,63
2014-09-26,13549.226153936805,momentum_126,63
2014-09-26,11301.533060504156,rl_only_stitched,63
2014-09-29,13524.578706561131,buy_hold,63
2014-09-29,13524.578706561131,momentum_126,63
2014-09-29,11301.533060504156,rl_only_stitched,63
2014-09-30,13488.977650668794,buy_hold,63
2014-09-30,13488.977650668794,momentum_126,63
2014-09-30,11301.533060504156,rl_only_stitched,63
2014-10-01,13306.1761845881,buy_hold,63
2014-10-01,13306.1761845881,momentum_126,63
2014-10-01,11301.533060504156,rl_only_stitched,63
2014-10-02,13308.230051478304,buy_hold,63
2014-10-02,13308.230051478304,momentum_126,63
2014-10-02,11301.533060504156,rl_only_stitched,63
2014-10-03,13454.745142907768,buy_hold,63
2014-10-03,13454.745142907768,momentum_126,63
2014-10-03,11301.533060504156,rl_only_stitched,63
2014-10-06,13438.997437158569,buy_hold,63
2014-10-06,13438.997437158569,momentum_126,63
2014-10-06,11301.533060504156,rl_only_stitched,63
2014-10-07,13231.548523702208,buy_hold,63
2014-10-07,13231.548523702208,momentum_126,63
2014-10-07,11301.533060504156,rl_only_stitched,63
2014-10-08,13462.96061046858,buy_hold,63
2014-10-08,13462.96061046858,momentum_126,63
2014-10-08,11301.533060504156,rl_only_stitched,63
2014-10-09,13195.94746780987,buy_hold,63
2014-10-09,13195.94746780987,momentum_126,63
2014-10-09,11301.533060504156,rl_only_stitched,63
2014-10-10,13045.323597906769,buy_hold,63
2014-10-10,13045.323597906769,momentum_126,63
2014-10-10,11301.533060504156,rl_only_stitched,63
2014-10-13,12831.028809714142,buy_hold,63
2014-10-13,12831.028809714142,momentum_126,63
2014-10-13,11301.533060504156,rl_only_stitched,63
2014-10-14,12850.883204550517,buy_hold,63
2014-10-14,12850.883204550517,momentum_126,63
2014-10-14,11301.533060504156,rl_only_stitched,63
2014-10-15,12763.932342323407,buy_hold,63
2014-10-15,12763.932342323407,momentum_126,63
2014-10-15,11301.533060504156,rl_only_stitched,63
2014-10-16,12752.978733806734,buy_hold,63
2014-10-16,12752.978733806734,momentum_126,63
2014-10-16,11301.533060504156,rl_only_stitched,63
2014-10-17,12903.6015590166,buy_hold,63
2014-10-17,12903.6015590166,momentum_126,63
2014-10-17,11301.533060504156,rl_only_stitched,63
2014-10-20,13028.892662785143,buy_hold,63
2014-10-20,12903.601559016604,momentum_126,63
2014-10-20,11301.533060504156,rl_only_stitched,63
2014-10-21,13287.006063817384,buy_hold,63
2014-10-21,13159.232837143252,momentum_126,63
2014-10-21,11301.533060504156,rl_only_stitched,63
2014-10-22,13192.52400809512,buy_hold,63
2014-10-22,13065.659359099393,momentum_126,63
2014-10-22,11301.533060504156,rl_only_stitched,63
2014-10-23,13345.884974260847,buy_hold,63
2014-10-23,13217.545544159526,momentum_126,63
2014-10-23,11301.533060504156,rl_only_stitched,63
2014-10-24,13448.582497543926,buy_hold,63
2014-10-24,13319.255486503882,momentum_126,63
2014-10-24,11301.533060504156,rl_only_stitched,63
2014-10-27,13430.097695532097,buy_hold,63
2014-10-27,13300.948441827764,momentum_126,63
2014-10-27,11305.749720122369,rl_only_stitched,63
2014-10-28,13584.143980456713,buy_hold,63
2014-10-28,13453.513355344296,momentum_126,63
2014-10-28,11176.070191189992,rl_only_stitched,63
2014-10-29,13563.604266861454,buy_hold,63
2014-10-29,13433.171159946018,momentum_126,63
2014-10-29,11192.968810725964,rl_only_stitched,63
2014-10-30,13650.555129088563,buy_hold,63
2014-10-30,13519.285867498744,momentum_126,63
2014-10-30,11121.215147774325,rl_only_stitched,63
2014-10-31,13806.655280903382,buy_hold,63
2014-10-31,13673.884897090398,momentum_126,63
2014-10-31,10994.039120388195,rl_only_stitched,63
2014-11-03,13814.18647439854,buy_hold,63
2014-11-03,13681.343667581536,momentum_126,63
2014-11-03,10988.042140364836,rl_only_stitched,63
2014-11-04,13766.261172471748,buy_hold,63
2014-11-04,13633.879234750242,momentum_126,63
2014-11-04,11026.162751964892,rl_only_stitched,63
2014-11-05,13853.210990005631,buy_hold,63
2014-11-05,13719.992907655933,momentum_126,63
2014-11-05,10956.519816430631,rl_only_stitched,63
2014-11-06,13908.667485427575,buy_hold,63
2014-11-06,13774.916110978358,momentum_126,63
2014-11-06,10912.65921317564,rl_only_stitched,63
2014-11-07,13921.676005527685,buy_hold,63
2014-11-07,13787.799535885502,momentum_126,63
2014-11-07,10902.452804339642,rl_only_stitched,63
2014-11-10,13965.493573674064,buy_hold,63
2014-11-10,13831.195736566542,momentum_126,63
2014-11-10,10868.13804449843,rl_only_stitched,63
2014-11-11,13979.18636783983,buy_hold,63
2014-11-11,13844.756855283047,momentum_126,63
2014-11-11,10857.482124861692,rl_only_stitched,63
2014-11-12,13964.12502554275,buy_hold,63
2014-11-12,13829.84034894782,momentum_126,63
2014-11-12,10869.180105735828,rl_only_stitched,63
2014-11-13,13979.871686598715,buy_hold,63
2014-11-13,13845.435583739449,momentum_126,63
2014-11-13,10856.923462747583,rl_only_stitched,63
2014-11-14,13983.295146313469,buy_hold,63
2014-11-14,13848.826122080338,momentum_126,63
2014-11-14,10854.26476594878,rl_only_stitched,63
2014-11-17,13992.194887939935,buy_hold,63
2014-11-17,13857.640280190197,momentum_126,63
2014-11-17,10847.3565121394,rl_only_stitched,63
2014-11-18,14072.984149496437,buy_hold,63
2014-11-18,13937.652639517546,momentum_126,63
2014-11-18,10784.725171633188,rl_only_stitched,63
2014-11-19,14050.390569010971,buy_hold,63
2014-11-19,13915.276328044143,momentum_126,63
2014-11-19,10802.039591488312,rl_only_stitched,63
2014-11-20,14075.03801638664,buy_hold,63
2014-11-20,13939.686755592673,momentum_126,63
2014-11-20,10783.090459713409,rl_only_stitched,63
2014-11-21,14150.34890664496,buy_hold,63
2014-11-21,14014.273425856974,momentum_126,63
2014-11-21,10725.39369603067,rl_only_stitched,63
2014-11-24,14190.058741010937,buy_hold,63
2014-11-24,14053.601394387768,momentum_126,63
2014-11-24,10695.295243336031,rl_only_stitched,63
2014-11-25,14179.78940655992,buy_hold,63
2014-11-25,14043.43081401215,momentum_126,63
2014-11-25,10703.035420167627,rl_only_stitched,63
2014-11-26,14216.075781211151,buy_hold,63
2014-11-26,14079.368244202058,momentum_126,63
2014-11-26,10675.64613094575,rl_only_stitched,63
2014-11-28,14185.951007230531,buy_hold,63
2014-11-28,14049.533162237522,momentum_126,63
2014-11-28,10698.268508016705,rl_only_stitched,63
2014-12-01,14087.361217727856,buy_hold,63
2014-12-01,13951.891452043414,momentum_126,63
2014-12-01,10772.619535995784,rl_only_stitched,63
2014-12-02,14178.419813735378,buy_hold,63
2014-12-02,14042.07439174639,momentum_126,63
2014-12-02,10702.986934466651,rl_only_stitched,63
2014-12-03,14233.192035091664,buy_hold,63
2014-12-03,14096.31990125945,momentum_126,63
2014-12-03,10661.640551918428,rl_only_stitched,63
2014-12-04,14217.445374035697,buy_hold,63
2014-12-04,14080.72466646782,momentum_126,63
2014-12-04,10673.435884944056,rl_only_stitched,63
2014-12-05,14240.72322858682,buy_hold,63
2014-12-05,14103.778671750586,momentum_126,63
2014-12-05,10655.960545207972,rl_only_stitched,63
2014-12-08,14145.556898798895,buy_hold,63
2014-12-08,14009.527499897364,momentum_126,63
2014-12-08,10727.171019505842,rl_only_stitched,63
2014-12-09,14135.971838413538,buy_hold,63
2014-12-09,14000.034613331109,momentum_126,63
2014-12-09,10734.439774120568,rl_only_stitched,63
2014-12-10,13909.35280418646,buy_hold,63
2014-12-10,13775.594839434752,momentum_126,63
2014-12-10,10723.705334346449,rl_only_stitched,63
2014-12-11,13979.871686598715,buy_hold,63
2014-12-11,13845.435583739449,momentum_126,63
2014-12-11,10767.295262609316,rl_only_stitched,63
2014-12-12,13753.9369264373,buy_hold,63
2014-12-12,13621.67350365246,momentum_126,63
2014-12-12,10593.28034120794,rl_only_stitched,63
2014-12-15,13659.454870715032,buy_hold,63
2014-12-15,13528.1000256086,momentum_126,63
2014-12-15,10520.510274802024,rl_only_stitched,63
2014-12-16,13549.911472695689,buy_hold,63
2014-12-16,13419.61004122951,momentum_126,63
2014-12-16,10436.139964617096,rl_only_stitched,63
2014-12-17,13815.555022529854,buy_hold,63
2014-12-17,13682.69905520026,momentum_126,63
2014-12-17,10640.738590398048,rl_only_stitched,63
2014-12-18,14157.195826074458,buy_hold,63
2014-12-18,14021.054502538747,momentum_126,63
2014-12-18,10903.87029060143,rl_only_stitched,63
2014-12-19,14139.395298128287,buy_hold,63
2014-12-19,14003.425151671994,momentum_126,63
2014-12-19,10890.160326409808,rl_only_stitched,63
2014-12-22,14204.43685393559,buy_hold,63
2014-12-22,14067.841241560676,momentum_126,63
2014-12-22,10940.255323804386,rl_only_stitched,63
2014-12-23,14223.606974706308,buy_hold,63
2014-12-23,14086.827014693194,momentum_126,63
2014-12-23,10955.020148202311,rl_only_stitched,63
2014-12-24,14224.976567530854,buy_hold,63
2014-12-24,14088.183436958956,momentum_126,63
2014-12-24,10956.075008408618,rl_only_stitched,63
2014-12-26,14270.848002567438,buy_hold,63
2014-12-26,14133.613753715124,momentum_126,63
2014-12-26,10991.405181405267,rl_only_stitched,63
2014-12-29,14290.018123338155,buy_hold,63
2014-12-29,14152.599526847638,momentum_126,63
2014-12-29,11006.170005803197,rl_only_stitched,63
2014-12-30,14213.337640255288,buy_hold,63
2014-12-30,14076.65643431757,momentum_126,63
2014-12-30,10947.110708211489,rl_only_stitched,63
2014-12-31,14072.298830737547,buy_hold,63
2014-12-31,13936.973911061146,momentum_126,63
2014-12-31,10838.48263639448,rl_only_stitched,63
2015-01-02,14064.767637242394,buy_hold,63
2015-01-02,13929.515140570013,momentum_126,63
2015-01-02,10838.48263639448,rl_only_stitched,63
2015-01-05,13810.763014683793,buy_hold,63
2015-01-05,13677.953129240648,momentum_126,63
2015-01-05,10642.74355543906,rl_only_stitched,63
2015-01-06,13680.679903069184,buy_hold,63
2015-01-06,13549.12094946328,momentum_126,63
2015-01-06,10542.499912395162,rl_only_stitched,63
2015-01-07,13851.157123115428,buy_hold,63
2015-01-07,13717.958791580806,momentum_126,63
2015-01-07,10673.871751378085,rl_only_stitched,63
2015-01-08,14096.94627811322,buy_hold,63
2015-01-08,13961.384338609676,momentum_126,63
2015-01-08,10863.279892157008,rl_only_stitched,63
2015-01-09,13983.979420379124,buy_hold,63
2015-01-09,13849.503815889697,momentum_126,63
2015-01-09,10776.226244516434,rl_only_stitched,63
2015-01-12,13874.434977666551,buy_hold,63
2015-01-12,13741.012796863572,momentum_126,63
2015-01-12,10691.809951913783,rl_only_stitched,63
2015-01-13,13835.41046205946,buy_hold,63
2015-01-13,13702.363556789174,momentum_126,63
2015-01-13,10661.737181021988,rl_only_stitched,63
2015-01-14,13751.883059547095,buy_hold,63
2015-01-14,13619.639387577336,momentum_126,63
2015-01-14,10597.369939049486,rl_only_stitched,63
2015-01-15,13625.9076817129,buy_hold,63
2015-01-15,13494.875439950218,momentum_126,63
2015-01-15,10500.291766093838,rl_only_stitched,63
2015-01-16,13804.60141401318,buy_hold,63
2015-01-16,13671.850781015277,momentum_126,63
2015-01-16,10637.995350306684,rl_only_stitched,63
2015-01-20,13834.040869234914,buy_hold,63
2015-01-20,13701.007134523414,momentum_126,63
2015-01-20,10660.681755974756,rl_only_stitched,63
2015-01-21,13903.87547758151,buy_hold,63
2015-01-21,13770.170185018746,momentum_126,63
2015-01-21,10714.497162635282,rl_only_stitched,63
2015-01-22,14110.64011697221,buy_hold,63
2015-01-22,13974.946491973216,momentum_126,63
2015-01-22,10873.832532522403,rl_only_stitched,63
2015-01-23,14033.27431513046,buy_hold,63
2015-01-23,13898.32467098675,momentum_126,63
2015-01-23,10814.21349568228,rl_only_stitched,63
2015-01-26,14066.13723006694,buy_hold,63
2015-01-26,13930.871562835777,momentum_126,63
2015-01-26,10839.538061441704,rl_only_stitched,63
2015-01-27,13880.59762303039,buy_hold,63
2015-01-27,13747.116179735982,momentum_126,63
2015-01-27,10696.558962099583,rl_only_stitched,63
2015-01-28,13702.58816479576,buy_hold,63
2015-01-28,13570.818532480283,momentum_126,63
2015-01-28,10559.382687883632,rl_only_stitched,63
2015-01-29,13829.24886138885,buy_hold,63
2015-01-29,13696.261208563805,momentum_126,63
2015-01-29,10656.98897588961,rl_only_stitched,63
2015-01-30,13655.347136934628,buy_hold,63
2015-01-30,13524.031793458353,momentum_126,63
2015-01-30,10522.978171761906,rl_only_stitched,63
2015-02-02,13824.455808849554,buy_hold,63
2015-02-02,13691.514247957157,momentum_126,63
2015-02-02,10653.295390751033,rl_only_stitched,63
2015-02-03,14024.373528810762,buy_hold,63
2015-02-03,13889.509478229857,momentum_126,63
2015-02-03,10807.354440455454,rl_only_stitched,63
2015-02-04,13970.970900279017,buy_hold,63
2015-02-04,13836.620390982553,momentum_126,63
2015-02-04,10766.201719201354,rl_only_stitched,63
2015-02-05,14112.008665103527,buy_hold,63
2015-02-05,13976.301879591942,momentum_126,63
2015-02-05,10874.8871525162,rl_only_stitched,63
2015-02-06,14072.984149496437,buy_hold,63
2015-02-06,13937.652639517546,momentum_126,63
2015-02-06,10844.814381624405,rl_only_stitched,63
2015-02-09,14009.996460579338,buy_hold,63
2015-02-09,13875.270665703983,momentum_126,63
2015-02-09,10796.27529514658,rl_only_stitched,63
2015-02-10,14159.24969296466,buy_hold,63
2015-02-10,14023.08861861387,momentum_126,63
2015-02-10,10911.291668637929,rl_only_stitched,63
2015-02-11,14167.465160525471,buy_hold,63
2015-02-11,14031.225082914369,momentum_126,63
2015-02-11,10917.622608814425,rl_only_stitched,63
2015-02-12,14303.71091750392,buy_hold,63
2015-02-12,14166.160645564143,momentum_126,63
2015-02-12,11022.615262044124,rl_only_stitched,63
2015-02-13,14362.590872640612,buy_hold,63
2015-02-13,14224.474387227458,momentum_126,63
2015-02-13,11067.988878433698,rl_only_stitched,63
2015-02-17,14385.184453126078,buy_hold,63
2015-02-17,14246.85069870086,momentum_126,63
2015-02-17,11085.3997689725,rl_only_stitched,63
2015-02-18,14386.554045950625,buy_hold,63
2015-02-18,14248.20712096662,momentum_126,63
2015-02-18,11086.455194019729,rl_only_stitched,63
2015-02-19,14376.283666806376,buy_hold,63
2015-02-19,14238.035505943964,momentum_126,63
2015-02-19,11078.540713745671,rl_only_stitched,63
2015-02-20,14462.550254967831,buy_hold,63
2015-02-20,14323.472519687328,momentum_126,63
2015-02-20,11145.01880581263,rl_only_stitched,63
2015-02-23,14460.496388077629,buy_hold,63
2015-02-23,14321.438403612205,momentum_126,63
2015-02-23,11143.436070768505,rl_only_stitched,63
2015-02-24,14501.57477057492,buy_hold,63
2015-02-24,14362.12175976172,momentum_126,63
2015-02-24,11175.091576704426,rl_only_stitched,63
2015-02-25,14489.251569233702,buy_hold,63
