fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
fold1,val,1241,231,231,0.10057543215967746,0.11071040327483983,0.13005957283176497,0.8512284091386819,1.311637222901634,1.1428802296950087,-0.09686964600339987,25.572428338728425,28.018486701563315,16.76923076923077
fold1,test,1241,233,233,0.05164513427541051,0.05622026097649768,0.110311880074153,0.5096482893656217,0.7412630189200612,0.665160153119052,-0.08452139039428486,38.35099186243662,41.657111850577714,11.210526315789474
fold2,val,1240,233,233,-0.08137761811834421,-0.08807487842396833,0.10222671217405338,-0.8615642286725427,-1.4975249255920817,-0.9172866110073266,-0.09601674914588376,31.284998832657486,33.981981490645204,12.375
fold2,test,1240,233,233,-0.07257581987369355,-0.078580097979429,0.08518454980591743,-0.9224689002696397,-1.3091205168802253,-0.7890359802406262,-0.09959000596584333,33.584642577286104,36.47987038567284,9.823529411764707
fold3,val,1239,233,233,0.1786226714554413,0.19544001786397458,0.10653111518551515,1.8345815447780858,2.5658311285326048,3.3256760833659698,-0.05876700344976671,13.314851942923104,14.4626840069682,30.857142857142858
fold3,test,1239,233,233,0.02113877281694032,0.022981868537790273,0.15442239716104633,0.14882471040662967,0.20296388577307806,0.18706175112589668,-0.12285712284561567,0.9669736957025211,1.0503334970561868,232.0
fold4,val,1239,233,233,0.09759610621217107,0.1064428459425597,0.15213734717482644,0.699649677868002,0.9811757923404509,0.8937081880060734,-0.11910246249398393,10.790788191864555,11.72102855323219,37.833333333333336
fold4,test,1239,233,233,0.13280183228487275,0.14504455566566232,0.11023967144959236,1.3157201373915983,1.9887156331223803,2.1887049335212043,-0.06626957953273016,50.24861023759581,54.58038698221615,8.32
fold5,val,1239,233,233,0.06787319014107851,0.07393569302537917,0.10782360514710981,0.6857097100816147,0.8458056240585459,0.887690661114066,-0.08328992999947604,21.269283832660683,23.102842783752124,16.09090909090909
fold5,test,1239,232,232,-0.043836251590003816,-0.04772478564007698,0.05043235491338846,-0.9463128525732855,-0.9847553823191667,-0.638054293779091,-0.07479737399369402,13.2440405973005,14.448044287964182,19.857142857142858
fold6,val,1239,232,232,-0.10565306100402927,-0.11468569486831637,0.0676537097691829,-1.6951870822693171,-2.40030915004404,-1.041778553914745,-0.11008644249524624,15.32999882025026,16.723635076636647,28.0
fold6,test,1239,232,232,0.10365701202949285,0.11359722089555002,0.16917331633491825,0.6714842704310275,0.9825150491242794,1.3980025582447304,-0.08125680473587804,16.73924170996066,18.26099095632072,24.77777777777778
fold7,val,1240,232,232,0.022743081601610093,0.024836108251034217,0.17519535944741238,0.14176236362293124,0.1818762143565681,0.2050261079420351,-0.12113632015126519,6.960147560236663,7.5928882475309045,57.0
fold7,test,1240,233,233,-0.1324796837349772,-0.143043189179354,0.1138870619480964,-1.256009126344355,-1.656833325002424,-0.794676605723592,-0.18000176191056505,19.0941862692541,20.74023680970704,22.0
fold8,val,1239,233,233,-0.17517059324087425,-0.18875104998280956,0.11853030241107182,-1.5924286544735793,-2.731103512691192,-1.0609999776273529,-0.17789920260403924,3.122593985253299,3.3917831219130665,115.5
fold8,test,1239,93,93,0.04246145005101343,0.12064667317335731,0.5065728398147362,0.23816253792343112,0.3224387298981542,0.4198144952751141,-0.2873809135491969,7.373718581624719,20.19757698445032,22.0
