Date,Open,High,Low,Close,Adj Close,Volume,log_return,rolling_vol_20,rsi_14,macd,macd_signal,ma_10,ma_20,ma_50,regime_label,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3
2013-01-02,145.11000061035156,146.14999389648438,144.72999572753906,146.05999755859375,116.60929870605467,192059000,0.0253069136122607,0.0090312287068094,60.86149218566829,0.5727105294059811,0.4982754248712851,114.05996780395508,113.51533164978028,112.25104751586916,2.0,6.644131876609108e-34,1.118124636882346e-273,1.0,0.0
2013-01-03,145.99000549316406,146.3699951171875,145.33999633789062,145.72999572753906,116.34585571289062,144761800,-0.0022617495296461,0.0090498352771445,59.51790798032397,0.7308587274527554,0.5447920853875792,114.17044372558594,113.73387489318849,112.26600708007813,2.0,0.00016200968210326204,6.350164812929707e-09,0.9998379839677966,1.6788184734589068e-17
2013-01-04,145.97000122070312,146.61000061035156,145.6699981689453,146.3699951171875,116.85678100585938,116817700,0.004381821043304,0.0090664658445433,64.17260346239179,0.8871927096640775,0.6132722102428788,114.41763153076172,113.96805458068847,112.32971389770508,2.0,0.0001808388273787474,8.01200155013739e-09,0.9998191531606156,2.0146598274537136e-17
2013-01-07,145.85000610351562,146.11000061035156,145.42999267578125,145.97000122070312,116.5374526977539,110002500,-0.0027363872902438,0.0091219964218423,64.66076007186402,0.9740926573635136,0.6854362996670058,114.56708602905272,114.16724128723143,112.38671646118163,2.0,0.0002549623750702253,3.4863574116474404e-09,0.999745034138529,1.5524670787481176e-17
2013-01-08,145.7100067138672,145.91000366210938,144.97999572753906,145.5500030517578,116.2021026611328,121265100,-0.0028817642809532,0.0091736551411844,59.082059538387895,1.0043243210743498,0.7492139039484746,114.7874313354492,114.33261642456054,112.46856262207032,2.0,0.000296392926837305,2.2908726924868417e-09,0.9997036047822461,9.241921242958453e-18
2013-01-09,145.8699951171875,146.32000732421875,145.63999938964844,145.9199981689453,116.49754333496094,90745600,0.0025392460852951,0.0091734554472383,55.55922378470781,1.0401327230782442,0.8073976677744286,115.0724494934082,114.51038436889648,112.56266021728516,2.0,0.00025817165382866164,3.2005006937199258e-09,0.9997418251456316,1.3351656858195592e-17
2013-01-10,146.72999572753906,147.08999633789062,145.97000122070312,147.0800018310547,117.42364501953124,130735400,0.0079181072025586,0.0092109123199925,63.36243164357366,1.1302114319862966,0.8719604206168022,115.49797973632812,114.69601135253906,112.6687789916992,2.0,0.0002935929317655355,2.8754280549456985e-09,0.9997064041928322,3.917841663232429e-18
2013-01-11,147.0399932861328,147.14999389648438,146.61000061035156,147.07000732421875,117.41563415527344,113917300,-6.822422798321616e-05,0.0092153041824247,61.06633151953452,1.1872669733610903,0.93502173116566,115.93787841796876,114.8784637451172,112.77600555419922,2.0,0.0002748211616031348,1.9900541079224e-09,0.9997251768483573,6.6267039924026046e-18
2013-01-14,146.88999938964844,147.07000732421875,146.42999267578125,146.97000122070312,117.33584594726562,89567200,-0.0006797674804466,0.0090535908149603,67.10329473019905,1.212073629088735,0.990432110750275,116.49194641113282,115.09180450439452,112.88163635253906,2.0,0.00018747431451701522,6.849468216752968e-09,0.9998125188359476,1.3348131295662686e-17
2013-01-15,146.2899932861328,147.2100067138672,146.1999969482422,147.07000732421875,117.41563415527344,93172600,0.0006797674804467,0.0089639693269288,69.86541479608705,1.2240611095245413,1.0371579105051285,116.8639793395996,115.33014526367188,112.96539840698242,2.0,0.00013248796131874114,1.4847389643973546e-08,0.9998674971913373,1.5703235194269128e-17
2013-01-16,146.77000427246094,147.27999877929688,146.61000061035156,147.0500030517578,117.39971923828124,104849500,-0.0001355526100534,0.0086821189739988,73.4518834998093,1.2182340297694625,1.073373134357995,116.94302139282226,115.50149459838867,113.06897827148435,2.0,8.039773238568516e-05,1.1832149478654745e-07,0.9999194839460119,8.166744780718861e-17
2013-01-17,147.6999969482422,148.4199981689453,147.14999389648438,148.0,118.15813446044922,133833500,0.0064393339546906,0.0084723269932271,76.70036775630618,1.2602860046098527,1.1107557084083666,117.12424926757812,115.64734649658205,113.1831283569336,2.0,6.411845158629913e-05,7.044225175424831e-07,0.9999351771258957,1.8761163557056513e-16
2013-01-18,147.97000122070312,148.49000549316406,147.42999267578125,148.3300018310547,118.42160034179688,169906000,0.002227291280762,0.0082215273193114,88.2142681149728,1.2998876961779473,1.1485821059622827,117.28073120117188,115.8491813659668,113.28494842529297,2.0,4.864455872230901e-05,3.5192721923695743e-06,0.9999478361691886,1.870185290174028e-15
2013-01-22,148.3300018310547,149.1300048828125,147.97999572753906,149.1300048828125,119.060302734375,111797300,0.0053789692964836,0.0082127618319671,86.20757124365004,1.3670517457184133,1.192276033913509,117.53301620483398,116.05005111694337,113.45091232299804,2.0,5.150870026369287e-05,4.298802838415846e-06,0.9999441924969831,7.046549032441426e-15
2013-01-23,149.1300048828125,149.5,148.86000061035156,149.3699951171875,119.25188446044922,104596100,0.0016078218206183,0.007808246244001,78.19506151534343,1.419377087515656,1.2376962446339386,117.83799438476562,116.31271286010742,113.64734466552734,2.0,4.883529177186731e-05,6.547034872280157e-05,0.9998856943584867,1.0080482631560212e-12
2013-01-24,149.14999389648438,150.13999938964844,149.00999450683594,149.41000366210938,119.28382873535156,146426400,0.0002678364146426,0.007723099306674,82.97567709207493,1.4467457494570937,1.2795061455985697,118.11662292480467,116.59453620910644,113.84251251220704,2.0,5.070789321953416e-05,0.0004931878164901662,0.9994561042328228,5.745985361605183e-11
2013-01-25,149.8800048828125,150.25,149.3699951171875,150.25,119.9544677734375,147211600,0.0056064668953524,0.0075896552170061,83.56491432274962,1.5051995731108718,1.3246448311010302,118.36970520019533,116.93384246826172,114.04934997558594,2.0,5.746160198867473e-05,0.00961431470850277,0.9903282225005055,1.189020925591609e-09
2013-01-28,150.2899932861328,150.3300018310547,149.50999450683594,150.07000732421875,119.81076049804688,113357700,-0.0011987333912855,0.0075855151001996,86.87112093487725,1.5223796286704356,1.3641917906149112,118.60921783447266,117.2735481262207,114.26092300415038,2.0,5.819595985356188e-06,0.08545787893458626,0.9145362665318407,3.493752149931147e-08
2013-01-29,149.77000427246094,150.85000610351562,149.6699981689453,150.66000366210938,120.28182220458984,105694400,0.0039240055288991,0.0068567534748327,94.5913672016371,1.5560683025946531,1.4025670930108596,118.90381546020508,117.69788093566896,114.51140716552734,1.0,7.99299072825489e-09,0.8936822180517914,0.10630331985309598,1.4454102063854e-05
2013-01-30,150.63999938964844,150.94000244140625,149.92999267578125,150.07000732421875,119.81076049804688,137447700,-0.0039240055288991,0.0063040406869274,84.8746257725468,1.5271520186504262,1.427484078138773,119.14332809448244,118.00365371704102,114.75611724853516,1.0,5.985527915109023e-16,0.9821323649668121,3.94246505096229e-05,0.017828210382703918
2013-01-31,149.88999938964844,150.3800048828125,149.60000610351562,149.6999969482422,119.51528930664062,108975800,-0.0024691949895924,0.0034616850080738,75.38678934287482,1.4635230171728182,1.434691865945582,119.35488510131836,118.14895324707032,114.9842951965332,3.0,6.138311814920085e-15,7.970601009126494e-06,1.1504338230806426e-15,0.9999920293989147
2013-02-01,150.64999389648438,151.4199981689453,150.38999938964844,151.24000549316406,120.7448272705078,131173000,0.0102351460995586,0.0038984113865644,81.16591864195662,1.495075710942757,1.446768634945017,119.61355438232422,118.36890182495117,115.19330337524414,3.0,1.0307193909773082e-13,1.0397662376832704e-06,5.228658196685787e-17,0.9999989602336831
2013-02-04,150.32000732421875,151.27000427246094,149.42999267578125,149.5399932861328,119.3875961303711,159073600,-0.0113041427188007,0.0048300019923488,65.50006167125647,1.3944894317949943,1.436312794315013,119.71015396118165,118.49544258117676,115.37421615600586,3.0,3.52306852861963e-13,0.002337783113648872,1.3666496883747487e-13,0.9976622168858522
2013-02-05,150.35000610351562,151.47999572753906,150.2899932861328,151.0500030517578,120.59315490722656,113912400,0.0100472134788925,0.0051357708531862,70.51524047839537,1.3959608313936798,1.4282424017307462,119.8634391784668,118.6982276916504,115.57511810302736,3.0,3.454394767255789e-14,0.0021089196930293265,3.216982928615281e-11,0.9978910802748207
2013-02-06,150.52000427246094,151.25999450683594,150.41000366210938,151.16000366210938,120.68097686767578,138762800,0.0007279849164243,0.0050281926120612,70.99010722460554,1.388210992238811,1.4202361198323592,120.00634841918944,118.92217140197754,115.7476515197754,3.0,3.4964847342716565e-15,0.0005762274610195441,8.936520906727436e-12,0.9994237725300332
2013-02-07,151.2100067138672,151.35000610351562,149.86000061035156,150.9600067138672,120.52131652832033,162490000,-0.0013238710165345,0.0050759521824415,66.37131939048948,1.3535826753200269,1.4069054309298927,120.13009719848633,119.12336006164551,115.92174835205078,3.0,1.0815272261033334e-15,0.00043529897340228985,2.3763368690956278e-12,0.9995647010242278
2013-02-08,151.22000122070312,151.88999938964844,151.22000122070312,151.8000030517578,121.19190979003906,103133700,0.0055486825644087,0.0049491997969859,68.16698153232844,1.3645214031666768,1.3984286253772495,120.25384140014648,119.3117733001709,116.12067306518554,3.0,1.0563191625160037e-15,0.0002051865979266941,5.482942885674728e-13,0.9997948134016342
2013-02-11,151.74000549316406,151.89999389648438,151.38999938964844,151.77000427246094,121.16795349121094,73775000,-0.0001976919658379,0.0049515523007575,65.03354404478924,1.355630486294814,1.3898689975607623,120.38956069946288,119.49938926696775,116.30120269775392,3.0,6.181917764798243e-16,0.00016491233126596184,2.3007750107777215e-13,0.999835087668403
2013-02-12,151.77999877929688,152.3000030517578,151.61000061035156,152.02000427246094,121.36756896972656,65392700,0.001646072472705,0.0049230927524995,65.07357217792128,1.3491396296381168,1.3817231239762335,120.49813537597656,119.70097541809082,116.4752603149414,3.0,2.51286292250936e-15,0.00013161107050096418,1.799955316032447e-13,0.9998683889292957
2013-02-13,152.3300018310547,152.61000061035156,151.72000122070312,152.14999389648438,121.4713134765625,82322600,0.0008544308234532,0.0049213625275669,65.42728806701275,1.3369553051146283,1.3727695602039125,120.66419067382812,119.90375938415528,116.65091705322266,3.0,2.464582193197886e-14,0.00019613733302611386,5.927717937737678e-13,0.9998038626663779
2013-02-14,151.69000244140625,152.47000122070312,151.52000427246094,152.2899932861328,121.58314514160156,80834300,0.0009202190617401,0.004906300317039,62.46910090045467,1.3210942685239644,1.362434501867923,120.87097625732422,120.1129306793213,116.83990921020508,3.0,5.855936325514173e-13,0.0009562096605518717,5.544517568861845e-12,0.9990437903333756
2013-02-15,152.42999267578125,152.58999633789062,151.5500030517578,152.11000061035156,121.43946838378906,215226500,-0.0011824148581719,0.0048181622895466,62.469392809412994,1.28215093132944,1.3463777877602263,120.94044036865236,120.27699737548828,117.02919876098632,3.0,9.651463848771472e-11,0.010659574978039906,5.107732073811488e-11,0.9893404248742924
2013-02-19,152.3699951171875,153.27999877929688,152.16000366210938,153.25,122.34962463378906,95105400,0.0074667858794156,0.0050060303114074,64.83376588974355,1.309633420065026,1.3390289142211864,121.23664321899416,120.4733985900879,117.23272750854493,3.0,2.587067549327035e-08,0.1790282642860424,1.0435491983906117e-09,0.8209717087997174
2013-02-20,153.13999938964844,153.19000244140625,151.25999450683594,151.33999633789062,120.82469177246094,160574800,-0.0125420552099468,0.0058351803661977,56.3182826943959,1.1945936212184023,1.3101418556206297,121.25979690551758,120.5616180419922,117.39814697265624,1.0,1.4988265868544987e-06,0.9946982771819761,9.644405168426856e-07,0.005299259550942495
2013-02-21,150.9600067138672,151.4199981689453,149.94000244140625,150.4199981689453,120.09017944335938,183257000,-0.0060977107912388,0.0060258249471201,53.39655980671451,1.032255546054472,1.254564593707398,121.20071716308594,120.6035327911377,117.54205856323242,1.0,5.289776329853865e-06,0.9997482744982105,4.869218797868554e-05,0.00019774353746162878
2013-02-22,151.14999389648438,151.88999938964844,150.49000549316406,151.88999938964844,121.2637939453125,106356600,0.0097253319322023,0.0063797124805501,53.08654971821655,0.9869256691325036,1.2010368087924193,121.27496490478516,120.70253105163576,117.70849075317383,1.0,0.0002301564902430223,0.9882499806096664,0.011519197262282255,6.656377390140808e-07
2013-02-25,152.6300048828125,152.86000061035156,149.0,149.0,118.95646667480467,245824800,-0.0192106879256925,0.0076811206862725,47.69622020137944,0.7561034970405132,1.112050146442038,121.05142059326172,120.6526309967041,117.81339797973632,2.0,0.0037031007700239907,0.008799998815891955,0.9874969004125183,1.5358978824554541e-12
2013-02-26,149.72000122070312,150.1999969482422,148.72999572753906,150.02000427246094,119.7708969116211,186596200,0.006823125629434,0.0078458679248004,45.41451273214627,0.6316121446684235,1.0159625460873152,120.91171493530274,120.65063781738282,117.93348419189454,2.0,0.00033297534106197966,0.00025771768302415885,0.9994093069728106,2.993224253465378e-12
2013-02-27,149.88999938964844,152.3300018310547,149.75999450683594,151.91000366210938,121.27977752685548,150781900,0.0125193619681202,0.0082956039620906,52.88247115545644,0.6472448704392804,0.9422190109577082,120.90293579101562,120.70053558349608,118.09769912719726,2.0,0.00012612324408981207,2.8593950058851283e-06,0.9998710173609295,4.656971636289817e-16
2013-02-28,151.89999389648438,152.8699951171875,151.41000366210938,151.61000061035156,121.04020690917967,126866000,-0.0019773086094275,0.0082533496595527,52.47873402774235,0.6330056761666469,0.880376343999496,120.85982513427734,120.76200790405274,118.26552688598632,2.0,5.6294255773260604e-05,2.2682249541588723e-06,0.9999414375192796,1.174403272614999e-15
2013-03-01,151.08999633789062,152.33999633789062,150.41000366210938,152.11000061035156,121.43946838378906,170634800,0.0032931571271333,0.0082444322889722,51.21405683857324,0.6464857905809538,0.8335982333157876,120.8454574584961,120.85821685791016,118.4148616027832,2.0,4.938337846411625e-05,3.1599715520916227e-06,0.9999474566498712,2.6822235327931835e-15
2013-03-04,151.75999450683594,152.9199981689453,151.52000427246094,152.9199981689453,122.08606719970705,99010200,0.005310328823244,0.008018193234684,54.24339384057485,0.7012603066701644,0.807130647986663,120.9101173400879,120.92527885437012,118.5517610168457,2.0,5.251393769309853e-05,1.6444033171058125e-05,0.9999310420290112,5.891154671700052e-14
2013-03-05,153.66000366210938,154.6999969482422,153.63999938964844,154.2899932861328,123.17980194091795,121431900,0.0089188275170281,0.0077136601778855,57.736470223450326,0.8234327381566544,0.8103910660206614,120.99313507080078,121.11488914489746,118.72765899658204,2.0,7.787868884386348e-05,0.00015078636096824518,0.9997713349490395,1.0570789641212639e-12
2013-03-06,154.83999633789062,154.9199981689453,154.16000366210938,154.5,123.3475341796875,94469900,0.0013607599651302,0.0074509106095979,57.96611421293159,0.923148380298258,0.8329425288761808,121.24541931152343,121.2526081085205,118.89375152587893,2.0,6.917198715713261e-05,0.0006665365750021102,0.9992642913926313,4.5215634793361475e-11
2013-03-07,154.6999969482422,154.97999572753906,154.52000427246094,154.77999877929688,123.5710678100586,86101400,0.0018105860768356,0.0074517751125376,58.361074048617006,1.00858470428156,0.8680709639572567,121.59350814819337,121.39711265563965,119.08519989013672,2.0,6.962468887206137e-05,0.0008157432338630391,0.9991146319228079,1.5452783097746983e-10
2013-03-08,155.4600067138672,155.64999389648438,154.66000366210938,155.44000244140625,124.09796905517578,123477800,0.0042548882711185,0.0074573974358946,60.8322883047782,1.106060160525331,0.9156688032708716,121.87692565917968,121.57594528198244,119.29421203613282,2.0,7.547551844851499e-05,0.0009172245867249194,0.9990072997229901,1.7194702730165267e-10
2013-03-11,155.32000732421875,156.0399932861328,155.1300048828125,156.02999877929688,124.56901550292967,83746800,0.0037885770160767,0.0074169105028664,59.37870360459463,1.2074015005881478,0.9740153427343268,122.43818054199218,121.74480056762695,119.52222549438476,2.0,7.770242825437098e-05,0.0010542296560288556,0.9988680677483628,1.6726630152186133e-10
2013-03-12,155.9199981689453,156.10000610351562,155.2100067138672,155.67999267578125,124.2895736694336,105755800,-0.0022457890794455,0.0074538034363336,66.3644913357908,1.2507487688987735,1.0293620279672162,122.89004821777344,121.90088157653808,119.74768402099608,2.0,7.020104316228786e-05,0.0007200917893947435,0.9992097070131897,1.543214980023817e-10
2013-03-13,155.75999450683594,156.1199951171875,155.22999572753906,155.89999389648438,124.46530151367188,92550900,0.001412859734635,0.0074533695579302,71.81496145664367,1.2844749322848088,1.0803846088307347,123.20860061645509,122.05576820373535,120.00108673095704,2.0,6.897490166318972e-05,0.0007481659079173594,0.9991828590727067,1.1782191425453122e-10
2013-03-14,156.30999755859375,156.8000030517578,155.91000366210938,156.72999572753906,125.1278839111328,126329900,0.0053093112520835,0.0075069803187403,70.3014794184941,1.3491162494669453,1.1341309369579768,123.61736831665038,122.23859672546386,120.22973831176758,2.0,7.387710100191421e-05,0.0006378570504510162,0.9992882657746557,7.390669536762113e-11
2013-03-15,155.85000610351562,156.0399932861328,155.30999755859375,155.8300018310547,124.96268463134766,138601100,-0.0013211158243626,0.0075325087275505,90.72210169779092,1.3712083218123323,1.181546413928848,123.96968994140624,122.40757369995116,120.39680603027344,2.0,6.235438027469367e-05,0.0006913386089104354,0.9992463067728354,2.3792193904118383e-10
2013-03-18,154.33999633789062,155.63999938964844,154.1999969482422,154.97000122070312,124.27305603027344,126704300,-0.0055339604120666,0.0076717027411681,81.0500594053571,1.3178775120620685,1.2088126335554925,124.18838882446288,122.54925308227538,120.55535003662108,2.0,5.974277535535141e-05,0.0026733498332471572,0.9972669067436334,6.47835574912323e-10
2013-03-19,155.3000030517578,155.50999450683594,153.58999633789062,154.61000061035156,123.98432159423828,167567300,-0.0023260905193298,0.0075592249583488,72.42687809050466,1.238042620499229,1.2146586309442398,124.26884078979492,122.63098793029783,120.69790084838868,2.0,2.8460042472426314e-05,0.05609869062030524,0.9438728384414315,1.0895769382063847e-08
2013-03-20,155.52000427246094,155.9499969482422,155.25999450683594,155.69000244140625,124.8503875732422,113759300,0.006961002177234,0.007003549722427,78.62133785704461,1.2304730528363592,1.2178215153226637,124.41912612915038,122.83227272033692,120.86415954589845,1.0,5.4226027566740454e-05,0.5709147047414116,0.4290308245694098,2.4466171476195166e-07
2013-03-21,154.75999450683594,155.63999938964844,154.10000610351562,154.36000061035156,123.78384399414062,128605000,-0.0085792701526402,0.0071678807766687,66.00590476944521,1.125439595476024,1.199345131353336,124.4404037475586,123.01695594787596,121.0157943725586,1.0,1.1537875221168212e-05,0.7126771747328653,0.28731037814439125,9.092474155631639e-07
2013-03-22,154.85000610351562,155.60000610351562,154.72999572753906,155.60000610351562,124.77825927734376,111163600,0.0080013853720615,0.0070736939446837,67.5471983339483,1.109649478022149,1.1814060006870986,124.5084327697754,123.19267921447754,121.18140869140623,1.0,2.0880883998770192e-09,0.9273655646536794,0.07236626794748419,0.00026816531077388986
2013-03-25,156.00999450683594,156.27000427246094,154.35000610351562,154.9499969482422,124.25698852539062,151322300,-0.0041863271792984,0.005355614305432,57.58707817771267,1.043049873274029,1.1537347752044846,124.47723007202148,123.45770530700683,121.31807556152344,1.0,1.8438296564802536e-11,0.822598081860075,1.050704829984503e-05,0.1773914110732853
2013-03-26,155.58999633789062,156.22999572753906,155.4199981689453,156.19000244140625,125.25139617919922,86856600,0.007970977969963,0.0054138276779084,62.01099141229732,1.0583100542079649,1.134649831005181,124.57341232299804,123.73173027038574,121.47479080200196,1.0,1.7987144984832863e-13,0.5484906580306076,2.47759499161876e-08,0.4515093171933311
2013-03-27,155.25999450683594,156.24000549316406,155.0,156.19000244140625,125.25139617919922,99950600,0.0,0.0048575728106278,60.90843892890823,1.0582055229829024,1.1193609694007252,124.6520217895508,123.93031120300292,121.63310180664062,3.0,2.584641752822635e-13,0.04561107961023531,9.335934772411796e-10,0.9543889194560017
2013-03-28,156.08999633789062,156.85000610351562,155.75,156.6699981689453,125.63632202148438,102932800,0.0030685132542711,0.0047919791335182,60.17430565857607,1.0767706380973152,1.1108429031400433,124.70286560058594,124.16011695861816,121.79751556396484,3.0,1.0402780281236016e-12,0.013721417452435323,6.055402464742309e-10,0.986278581941091
2013-04-01,156.58999633789062,156.91000366210938,155.6699981689453,156.0500030517578,125.13909912109376,99194100,-0.0039654887205322,0.0049502578808255,53.75738936815999,1.0393805608697877,1.0965504346859922,124.72050704956057,124.3450984954834,121.95230316162107,3.0,4.586425588788529e-12,0.02300959085488736,1.2323806990089463e-09,0.9769904079080606
2013-04-02,156.61000061035156,157.2100067138672,156.3699951171875,156.82000732421875,125.7566146850586,101504300,0.0049224978897726,0.0049352852045343,59.25666685280644,1.0475020489323583,1.0867407575352654,124.86886291503906,124.52862586975098,122.10427276611328,3.0,1.4903071014627835e-10,0.07923754101509377,1.7508685630050307e-09,0.920762457085104
2013-04-03,156.91000366210938,157.02999877929688,154.82000732421875,155.22999572753906,124.48148345947266,154167400,-0.0101914318550527,0.0052588379040917,50.08966414626289,0.9402078230208843,1.057434170632389,124.9185791015625,124.59370994567873,122.2254704284668,1.0,5.288440354821077e-10,0.6394963122179048,3.4386106019053253e-08,0.3605036528672239
2013-04-04,155.42999267578125,156.1699981689453,155.08999633789062,155.86000061035156,124.98677825927734,131885000,0.0040509801714443,0.0053154250498485,49.20426354688069,0.8857391933251506,1.0230951751709416,124.932218170166,124.6756721496582,122.34399993896484,1.0,1.7653656126588885e-10,0.7392184775952214,1.7904674697165413e-07,0.2607813431814774
2013-04-05,153.9499969482422,155.35000610351562,153.77000427246094,155.16000366210938,124.42537689208984,159666000,-0.0045018039715906,0.0054296966732324,47.09957152105906,0.7881862924109555,0.9761133986189444,124.99637145996094,124.71838760375977,122.44746978759764,1.0,1.8950656043935551e-10,0.8892080859794861,4.1361577949293036e-07,0.11079150021515063
2013-04-08,155.27000427246094,156.22000122070312,154.75,156.2100067138672,125.26741027832033,86571200,0.0067445807124361,0.0055512471450029,55.28071258745679,0.7699445314235192,0.9348796251798596,125.0452865600586,124.776859664917,122.56714141845704,1.0,2.0063205479498733e-10,0.960034375983024,5.887108578003418e-07,0.039965035105486796
2013-04-09,156.5,157.32000732421875,155.97999572753906,156.75,125.7004165649414,101922200,0.0034506950291489,0.0055411177757709,58.97611074042977,0.7814200688256534,0.9041877139090184,125.18962936401368,124.83342971801758,122.6820603942871,1.0,2.2042936990715245e-09,0.9853885591344613,6.281893436888555e-07,0.01461081047196506
2013-04-10,157.1699981689453,158.8699951171875,157.1300048828125,158.6699981689453,127.24010467529295,135711100,0.0121744599888182,0.0060832572676122,61.67668599453789,0.9043299252362688,0.9042161561744684,125.38850021362305,124.98095626831056,122.83064727783204,1.0,1.0169032113235254e-07,0.9998300449825234,6.2316705608481e-06,0.0001636216566151617
2013-04-11,158.6999969482422,159.7100067138672,158.5399932861328,159.19000244140625,127.65711212158205,110142500,0.0032719683922929,0.006101291287348,70.20838226103709,1.0235866184216462,0.928090248623904,125.62907180786132,125.14054679870604,122.97815307617188,1.0,2.896541777804194e-06,0.9998987978491736,1.915642562373504e-05,7.914918332157263e-05
2013-04-12,158.67999267578125,159.0399932861328,157.9199981689453,158.8000030517578,127.34434509277344,116359900,-0.0024530619476863,0.0060773971746776,64.41350406253214,1.080406468409251,0.9585534925809734,125.79987411499025,125.25136985778808,123.1288247680664,1.0,0.0002618820406461978,0.9960752774479686,0.0036424318687912397,2.0408642537945303e-05
2013-04-15,158.0,158.1300048828125,155.10000610351562,155.1199951171875,124.39329528808594,217259000,-0.0234465135308901,0.0081567739463457,50.601453237061314,0.8771997400380513,0.942282742072389,125.72529373168943,125.222900390625,123.22638488769532,2.0,0.020800346129550888,0.00018612987957699625,0.9790135239908425,5.240927037759972e-15
2013-04-16,156.2899932861328,157.49000549316406,155.91000366210938,157.41000366210938,126.2296905517578,147507800,0.0146549058436362,0.008696969593779,54.01815119983304,0.8544886805525209,0.9247239297684154,125.77260131835938,125.32073211669922,123.33608215332032,2.0,0.010441906043085628,1.5890620040335187e-07,0.9895579350507511,3.944071272469142e-16
2013-04-17,156.2899932861328,156.32000732421875,154.27999877929688,155.11000061035156,124.38532257080078,226834800,-0.014719000719285,0.00934718526248,46.91080920155312,0.6798282829812194,0.8757448004109764,125.7629852294922,125.34078216552734,123.4360366821289,2.0,0.010738353480553806,1.6251867359375332e-10,0.9892616463568207,1.2331784377311757e-19
2013-04-18,155.3699951171875,155.41000366210938,153.5500030517578,154.13999938964844,123.6074447631836,167583200,-0.0062734116574293,0.0093088631068677,42.96054683095032,0.4731858297694913,0.7952330062826793,125.62505187988282,125.2786350250244,123.49632247924804,2.0,0.004941731157095567,5.772127930862797e-10,0.9950582682656083,3.3871436343279343e-18
2013-04-19,154.5,155.5500030517578,154.1199951171875,155.47999572753906,124.68196868896484,149687600,0.0086554687869114,0.0093193322492243,48.475018006989,0.3916110490560243,0.7145086148373484,125.65071105957033,125.32354125976562,123.57634231567384,2.0,0.0018376812150535577,1.2267878818536984e-09,0.9981623175581188,1.9417400686401782e-18
2013-04-22,155.77999877929688,156.5399932861328,154.75,156.1699981689453,125.23533630371094,106553500,0.0044284129832123,0.009198634130314,48.2535464573257,0.3673796653536385,0.6450828249406064,125.64750366210936,125.34639511108398,123.67062271118164,2.0,0.0007241305934953868,2.848103037562033e-09,0.9992758665582925,1.8168880314396603e-17
2013-04-23,156.9499969482422,157.92999267578125,156.1699981689453,157.77999877929688,126.52640533447266,166141300,0.0102563665151464,0.0094022388674739,56.84385015595988,0.4471995618828686,0.6055061723290589,125.7301025390625,125.45986595153808,123.77731262207033,2.0,0.0007200570517269352,6.479917930351408e-10,0.9992799423002883,7.066875927540783e-19
2013-04-24,157.8300018310547,158.3000030517578,157.5399932861328,157.8800048828125,126.6066436767578,96781200,0.000633961825893,0.009253997702835,55.58004986115513,0.5110410059911032,0.5866131390614678,125.66675643920898,125.52762832641602,123.88608642578124,2.0,0.0004482691754475432,1.5244156839807347e-09,0.9995517293001267,1.041383538277738e-17
2013-04-25,158.33999633789062,159.27000427246094,158.10000610351562,158.52000427246094,127.11980438232422,131060600,0.0040449973519629,0.0092857662252337,59.31261075014766,0.596171299044272,0.5885247710580287,125.6130256652832,125.62104873657226,124.0011311340332,2.0,0.00040519042476483056,1.4018882535684512e-09,0.9995948081732671,8.224088758977195e-18
