strategy,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
buy_hold,1.0031316764189238,0.10707811286599145,0.17608527276070032,0.6081037396665789,0.6904732815999463,0.3139683552004408,-0.3410474689324394,,,
momentum_126,0.4512123510717143,0.05604323464701877,0.1218502468081045,0.4599353396081199,0.4761802754959793,0.25770825665534,-0.21746774967311666,,,
rl_stitched_test,0.32482335476531987,0.042046656211203404,0.05982226907996188,0.7028596015808332,0.4727944929808668,0.5497167173153724,-0.07648786163270571,1.7867520867939017,0.26162784768858993,464.0
