strategy,total_return_mean,total_return_std,total_return_min,total_return_max,annualized_return_mean,annualized_return_std,annualized_return_min,annualized_return_max,annualized_volatility_mean,annualized_volatility_std,annualized_volatility_min,annualized_volatility_max,sharpe_ratio_mean,sharpe_ratio_std,sharpe_ratio_min,sharpe_ratio_max,sortino_ratio_mean,sortino_ratio_std,sortino_ratio_min,sortino_ratio_max,calmar_ratio_mean,calmar_ratio_std,calmar_ratio_min,calmar_ratio_max,max_drawdown_mean,max_drawdown_std,max_drawdown_min,max_drawdown_max,turnover_mean,turnover_std,turnover_min,turnover_max,annualized_turnover_mean,annualized_turnover_std,annualized_turnover_min,annualized_turnover_max,average_holding_time_days_mean,average_holding_time_days_std,average_holding_time_days_min,average_holding_time_days_max
buy_hold,1.0031316764189238,0.0,1.0031316764189238,1.0031316764189238,0.1070781128659914,0.0,0.1070781128659914,0.1070781128659914,0.1760852727607003,0.0,0.1760852727607003,0.1760852727607003,0.6081037396665789,0.0,0.6081037396665789,0.6081037396665789,0.6904732815999463,0.0,0.6904732815999463,0.6904732815999463,0.3139683552004408,0.0,0.3139683552004408,0.3139683552004408,-0.3410474689324394,0.0,-0.3410474689324394,-0.3410474689324394,,,,,,,,,,,,
momentum_126,0.4512123510717143,0.0,0.4512123510717143,0.4512123510717143,0.0560432346470187,0.0,0.0560432346470187,0.0560432346470187,0.1218502468081045,0.0,0.1218502468081045,0.1218502468081045,0.4599353396081199,0.0,0.4599353396081199,0.4599353396081199,0.4761802754959793,0.0,0.4761802754959793,0.4761802754959793,0.25770825665534,0.0,0.25770825665534,0.25770825665534,-0.2174677496731166,0.0,-0.2174677496731166,-0.2174677496731166,,,,,,,,,,,,
transformer_tdqn_stitched,-0.1055210118769634,0.1558801498250998,-0.3089305129960754,0.0952787774162311,-0.0177151687889734,0.0254011723399229,-0.0526690474509441,0.0134153060333181,0.1646780280852743,0.0014602918779815,0.1625109094794742,0.1664842753347346,-0.1074180244296594,0.1543189281781058,-0.3207272840403088,0.0812101687962551,-0.1345827977752354,0.1921422817361509,-0.4008733516966882,0.0991370623648732,-0.0384324274593826,0.0531036741032128,-0.1076412825670018,0.0284167184263752,-0.4322161850522884,0.0685332636207854,-0.4893015597260283,-0.3180877849257705,213.55519672746289,64.62457922998604,142.99234616059033,316.74952926611127,31.270139207042792,9.462750706540662,20.93786823501961,46.380523750761206,15.195863150599994,4.663087495166739,8.836257309941521,21.31081081081081
