fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
fold1,val,1241,231,231,0.08336571522723069,0.09169519870408371,0.13045908029011805,0.7028655920321508,1.0992288541743669,0.94658339828005,-0.09686964600339987,0.9469582263264421,1.037536839279406,230.0
fold1,test,1241,233,233,0.12331310867066647,0.13463022016733261,0.10779930441756104,1.2488969283683122,1.6577756351429156,2.2261258457110182,-0.06047736269120585,19.231136156306004,20.8889927215048,19.8
fold2,val,1240,233,233,-0.004696422085766594,-0.005100251914633591,0.10340806750096938,-0.04932160553707069,-0.08951857132868597,-0.05477387478177512,-0.09311468167905834,25.071544722426527,27.232884784704677,15.615384615384615
fold2,test,1240,233,233,0.1579784704524878,0.17271344962911606,0.09675753482638862,1.78501291851859,2.840223269110374,2.3456051340096056,-0.07363278973297505,29.378121960791262,31.91071868154913,13.6
fold3,val,1239,233,233,0.1339418173656184,0.14629625205369545,0.10900678300647186,1.3420839329329595,1.787183608548191,1.8987462936635886,-0.07704886774073438,15.304572105300744,16.623931769550808,26.375
fold3,test,1239,233,233,0.04114934024984351,0.044775000178495894,0.15355178647496295,0.2915954363435334,0.3932418316648979,0.3644477352343726,-0.12285712284561612,2.9671016731890574,3.2228863001881143,114.0
fold4,val,1239,233,233,0.023297144270605807,0.025330751912824745,0.15439758283374175,0.1640618424713383,0.2233077907870313,0.20618057240894108,-0.12285712284561623,3.0136271748370236,3.2734226209436637,115.5
fold4,test,1239,233,233,0.18022129807664178,0.19720133668145245,0.11791916664818797,1.6723433711993825,2.2275724354557633,3.4802285829227686,-0.05666332885406011,7.052653101979984,7.660640438357569,57.25
fold5,val,1239,233,233,0.10565952856237804,0.1152747752733172,0.1118656488352867,1.0304751858459265,1.4654375674407556,2.1678049614326027,-0.05317580563019719,74.96339216778769,81.42575356156249,5.078947368421052
fold5,test,1239,232,232,-0.022122536936651893,-0.02410924413166038,0.06466497775739109,-0.37283310020012705,-0.5515258017149738,-0.3085656030161614,-0.07813328477314962,29.01646252320118,31.654322752583106,14.466666666666667
fold6,val,1239,232,232,-0.01667776748925376,-0.018180065445266624,0.06466781631413579,-0.2811300347139235,-0.34284503156485086,-0.2505133685461732,-0.07257123861601733,3.0529924578029624,3.3305372266941404,102.5
fold6,test,1239,232,232,-0.12601913030593592,-0.1366559109523091,0.16950185906020548,-0.8062207205867294,-0.9542026447425318,-0.677235771708817,-0.2017848386943527,13.15678998866943,14.352861805821195,29.714285714285715
fold7,val,1240,232,232,-0.08302145056346366,-0.09021811865070029,0.17300827623779674,-0.5214670685851879,-0.6557342589017408,-0.44710058116583834,-0.20178483869435326,8.980958275363951,9.797409027669765,45.4
fold7,test,1240,233,233,-0.005194023219954991,-0.005640518754751578,0.11439073208541559,-0.049309228570543644,-0.06103259190102787,-0.06216427516045242,-0.09073569570614015,32.893751486434624,35.72941971802382,12.411764705882353
fold8,val,1239,233,233,-0.16374193095780665,-0.17653428617483735,0.11367402561309566,-1.5529870190019905,-2.379282381437939,-0.865977019493643,-0.20385562457311057,12.810246966196997,13.91457860121398,31.714285714285715
fold8,test,1239,93,93,-0.07232757880396457,-0.185877642536463,0.5094648499587674,-0.3648488066478122,-0.5133454629856341,-0.6467988435308613,-0.2873809135491969,5.3621605319698755,14.687657109308791,29.666666666666668
