fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
fold1,val,1260,250,250,0.11530352856445325,0.11677086973551631,0.12652496703811308,0.9229077269812009,1.427208428506108,1.2103523801602605,-0.09647675474480821,0.9191069249586593,0.9301805023677997,249.0
fold1,test,1260,252,252,0.26169082521972675,0.26285982659403495,0.10800901836986375,2.433684062324346,3.3927246391569947,4.368588722047023,-0.06017042191851485,0.8834521482342503,0.8869718779084904,251.0
fold2,val,1259,252,252,0.26228542251892106,0.2634573464780312,0.10791346019324091,2.44137613608402,3.399390310522939,4.38079780718785,-0.060139124897697904,0.8824580974135509,0.8859738667259555,251.0
fold2,test,1259,252,252,0.1211722171539309,0.12168322522062591,0.11119530265039382,1.0943198347434413,1.4405427502370223,1.5956110719570806,-0.07626120635486477,0.936581903974927,0.9403133059827953,251.0
fold3,val,1258,252,252,0.12116020564270036,0.12167116035860648,0.11119557185599702,1.0942086841027787,1.4404745543345943,1.5954354630291128,-0.07626203828238853,0.9366041644767514,0.9403356551718779,251.0
fold3,test,1258,252,252,-0.008474052246093544,-0.008507669387804007,0.15380766690027864,-0.05531368857782599,-0.07772904062837108,-0.070123547307315,-0.12132400191506743,0.9834554856998977,0.9873736350453156,251.0
fold4,val,1258,252,252,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
fold4,test,1258,252,252,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
fold5,val,1258,252,252,0.10931397506256091,0.10977256468946583,0.12871570685760542,0.8528295991949464,1.1196875910016322,1.2117740546439113,-0.09058831080660767,0.9468555496796607,0.9506278825469103,251.0
fold5,test,1258,251,251,0.18213685535278312,0.18372031096942698,0.06678002310199366,2.7511267956411083,3.728635562539567,6.105158317680095,-0.030092636654054705,0.9137349362190151,0.9210448157087673,250.0
fold6,val,1258,251,251,0.18213685535278312,0.18372031096942698,0.06678002310199366,2.7511267956411083,3.728635562539567,6.105158317680095,-0.030092636654054705,0.9137349362190151,0.9210448157087673,250.0
fold6,test,1258,251,251,-0.07073941508483872,-0.07128466470215955,0.17034585612810538,-0.4184702012859724,-0.5142704136721429,-0.35475256985543135,-0.2009419261746559,0.9753159664488181,0.9831184941804086,250.0
fold7,val,1259,251,251,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
fold7,test,1259,252,252,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
fold8,val,1258,252,252,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
fold8,test,1258,112,112,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
