fold,split,train_rows_mean,train_rows_std,train_rows_min,train_rows_max,eval_rows_mean,eval_rows_std,eval_rows_min,eval_rows_max,account_points_mean,account_points_std,account_points_min,account_points_max,total_return_mean,total_return_std,total_return_min,total_return_max,annualized_return_mean,annualized_return_std,annualized_return_min,annualized_return_max,annualized_volatility_mean,annualized_volatility_std,annualized_volatility_min,annualized_volatility_max,sharpe_ratio_mean,sharpe_ratio_std,sharpe_ratio_min,sharpe_ratio_max,sortino_ratio_mean,sortino_ratio_std,sortino_ratio_min,sortino_ratio_max,calmar_ratio_mean,calmar_ratio_std,calmar_ratio_min,calmar_ratio_max,max_drawdown_mean,max_drawdown_std,max_drawdown_min,max_drawdown_max,turnover_mean,turnover_std,turnover_min,turnover_max,annualized_turnover_mean,annualized_turnover_std,annualized_turnover_min,annualized_turnover_max,average_holding_time_days_mean,average_holding_time_days_std,average_holding_time_days_min,average_holding_time_days_max
fold1,test,1260.0,0.0,1260,1260,252.0,0.0,252,252,252.0,0.0,252,252,0.25879710029027314,0.008055099273540074,0.2446490969953163,0.2632159080034779,0.25995197711854245,0.008094482821243972,0.2457348132307406,0.2643924077666484,0.10847845073458633,0.00017959959897758795,0.1081612071198391,0.1085741416945899,2.3962529763945577,0.07079862990733761,2.27193112738169,2.435132377194952,3.33684447697457,0.10740991111872289,3.147430274675791,3.3946078825975845,4.298335204295263,0.13384318464041128,4.063252798992729,4.371758224918342,-0.06047736269120568,1.0921871905973097e-16,-0.0604773626912058,-0.0604773626912055,3.568446605116479,4.954001518239141,0.8889215417332935,12.295154668511614,3.582663523861963,4.973738576080732,0.8924630618198803,12.344139348465845,182.6,98.91814798104542,35.0,251.0
fold1,val,1260.0,0.0,1260,1260,250.0,0.0,250,250,250.0,0.0,250,250,0.1158242639878222,0.0,0.1158242639878222,0.1158242639878222,0.11729857391976758,0.0,0.1172985739197676,0.1172985739197676,0.1270584198280689,0.0,0.1270584198280689,0.1270584198280689,0.923186153884898,0.0,0.923186153884898,0.923186153884898,1.4276663509261736,0.0,1.4276663509261736,1.4276663509261736,1.2108909112318955,0.0,1.2108909112318955,1.2108909112318955,-0.0968696460033995,0.0,-0.0968696460033995,-0.0968696460033995,0.9238739020745059,0.0,0.923873902074506,0.923873902074506,0.9350049129428732,0.0,0.9350049129428734,0.9350049129428734,249.0,0.0,249.0,249.0
fold2,test,1259.0,0.0,1259,1259,252.0,0.0,252,252,252.0,0.0,252,252,-0.01202712464003466,0.14911981883520334,-0.1221120931242574,0.2485774793807602,-0.01204060320859994,0.14975544162531862,-0.1225674846405224,0.2496823117431785,0.09951530626652301,0.020800450673482185,0.0629847585838377,0.1123939023312499,-0.21298603915162642,1.467547767965766,-1.2892565994234542,2.322061099669267,0.07296666770721316,2.698807783837508,-1.8062840733641532,4.821091248975001,0.11430927625882019,1.5367578010315084,-0.7024674795683895,2.844039457127527,-0.12496585464733859,0.031434574231307535,-0.174481364910772,-0.0877914373225177,22.63970985004278,29.882651940216483,1.0617281520061437,74.71652252578599,22.729907897254108,30.001706330416553,1.0659581446436184,75.01419791433494,76.18731231231232,102.3959477797042,5.783783783783784,251.0
fold2,val,1259.0,0.0,1259,1259,252.0,0.0,252,252,252.0,0.0,252,252,-0.11575764303943528,0.0783166105419347,-0.2193494981867659,-0.0352930642260845,-0.11617979197469994,0.07858820166193563,-0.220119280602783,-0.0354311531671395,0.09736757688170518,0.014900492169950106,0.0782477657052427,0.1086274383430577,-1.120358584841981,0.6670421008455444,-2.0284752133365638,-0.4208497100519355,-1.850027618242033,1.2378246145016791,-3.5303893022020927,-0.5981705191657771,-0.7312729822062949,0.29863400547458624,-0.9948205267074364,-0.3651619277819744,-0.14357119806120586,0.0543516187156819,-0.2212653184100586,-0.0782124161045433,41.07358091485641,65.07611851862139,1.129681550913156,153.98317914152312,41.23722067945743,65.33538592307805,1.134182274223567,154.59665794288378,84.87454545454545,100.60831595683044,2.272727272727273,251.0
fold3,test,1258.0,0.0,1258,1258,252.0,0.0,252,252,252.0,0.0,252,252,0.0014956036639083403,0.016687972994448425,-0.0085862221515752,0.0307803548128196,0.0015020086684965808,0.016755230939794908,-0.0086202823417499,0.0309048614672093,0.1556189708743704,0.00034061728352979435,0.1551122558798104,0.1558671542392429,0.009825259522088181,0.10792154604329912,-0.0553053167861044,0.1992419057534447,0.013908569751316857,0.15174944000139434,-0.0777171188566409,0.2802375289863628,0.012225653944248982,0.13637980893342172,-0.0701651002570061,0.2515512389627178,-0.12285712284561548,1.528132866464668e-16,-0.1228571228456157,-0.1228571228456153,7.009184651460683,7.462534410632652,0.9973210350370156,18.96096942389114,7.037109689912718,7.492265623424018,1.0012944256148522,19.036511134743296,131.72,110.86727199674394,24.2,251.0
fold3,val,1258.0,0.0,1258,1258,252.0,0.0,252,252,252.0,0.0,252,252,0.09868096113999614,0.050161122286059776,0.0126225719703532,0.1376666410196183,0.09909670874614575,0.05037468853515937,0.0126731784282447,0.1382513948887322,0.11187315041039145,0.0007620531151211443,0.1105631745637503,0.1124055777958016,0.8863262600038289,0.4519894239551337,0.1132287102283704,1.2504289555200585,1.2231638019031628,0.6525528052591508,0.159796671507697,1.911519312506322,1.2843263766597854,0.6577221712112785,0.1553442731147362,1.7943338940935665,-0.0779553421934191,0.0020269384960700182,-0.0815812400041581,-0.0770488677407342,16.100388661475012,14.556102108503374,0.947645325850123,33.5598484125922,16.164533636221922,14.61409454718267,0.95142080523598,33.693552987941175,111.54652406417112,127.33809629865996,13.823529411764708,251.0
fold4,test,1258.0,0.0,1258,1258,252.0,0.0,252,252,252.0,0.0,252,252,0.08486521354869545,0.019355592282536704,0.0656122210283023,0.1108668989870755,0.08521788810342375,0.0194392408986404,0.0658820524467473,0.1113323244448101,0.12973292327064256,0.0005739790819786216,0.1290777349971534,0.1305417967863074,0.6566868423159449,0.14856996699435104,0.5095083900176187,0.8528481083116807,0.8615496131830188,0.19254808180660868,0.6651401636785987,1.1196827133738358,0.9275391351631506,0.21158300320081064,0.7170816281561225,1.2117771307112877,-0.0918752480329946,0.0,-0.0918752480329946,-0.0918752480329946,28.225663741815293,21.88995855746213,0.9607486651401368,56.37016939635304,28.33811658540818,21.977169547730902,0.9645763490649978,56.59475174454568,63.83618233618233,104.98069077071338,8.296296296296296,251.0
fold4,val,1258.0,0.0,1258,1258,252.0,0.0,252,252,252.0,0.0,252,252,0.01071753516706448,0.04176286292183396,-0.0113431972856192,0.0853124539525476,0.01076317602997488,0.041935506786059756,-0.0113881309998764,0.085666504816015,0.1557469368119545,0.0002546277350995236,0.1552923422917076,0.1558837345819188,0.06945795099754982,0.26995648187431576,-0.0730732863265966,0.5516466784633557,0.0952610605870805,0.37387072299075064,-0.102653763817027,0.7630193506188444,0.08760726102547592,0.34133557594993125,-0.0926941046323131,0.697285617893435,-0.12285712284561567,2.1000903724951387e-16,-0.122857122845616,-0.1228571228456155,5.479306641095002,3.6337693574222785,0.9973210350370156,9.177563032123803,5.501136548031636,3.648246526176949,1.0012944256148522,9.214127028267724,111.55999999999999,83.91595795794743,49.4,251.0
fold5,test,1258.0,0.0,1258,1258,251.0,0.0,251,251,251.0,0.0,251,251,-0.1380487883113077,0.02589000512558623,-0.1606910287369888,-0.1001954152079408,-0.13907007423850065,0.026067586358657576,-0.1618664217915937,-0.1009550884969348,0.06679133670158277,0.0014623352592639863,0.0641890583487609,0.0676596468480043,-2.077452509918638,0.36071797373822934,-2.4003420492035814,-1.5727772161481417,-3.032171671909101,0.4992531871393608,-3.4980343776846508,-2.323287221239545,-0.9761098614279314,0.007268855169714206,-0.9818918396997,-0.9646387435184792,-0.1423215804254315,0.025761665367796106,-0.1648515806395729,-0.1046558508822746,7.766119184234912,7.516292446526581,1.0879227884043476,16.364642610676352,7.828248137708792,7.576422786098793,1.0966261707115823,16.495559751561764,127.58888888888889,113.98295302476996,26.77777777777778,250.0
fold5,val,1258.0,0.0,1258,1258,252.0,0.0,252,252,252.0,0.0,252,252,-0.012572372910330762,0.11230336086384458,-0.1182404969586472,0.1443617142422644,-0.01260198275694396,0.11275472411083062,-0.1186824460438951,0.1449766753332151,0.1282388177583929,0.0022401297883976362,0.1248243082574865,0.1306859858722771,-0.08730660884319416,0.8850247249258572,-0.9148677897630932,1.1614458542334434,-0.11519993351663267,1.3371482319958892,-1.3579515924195644,1.762427370610438,0.031591585263015684,1.0672037336203635,-0.9134679848925024,1.577973158572051,-0.11388677332917245,0.020111035033562374,-0.1299251292948835,-0.0918752480329946,15.3789493686773,14.217389534562935,3.103960113826528,31.694456916197183,15.440220083293545,14.27403252075641,3.116326488782012,31.8207296529151,65.39,55.34505849667159,13.75,124.5
