date,account_value,strategy,seed
2013-02-01,10354.64932364471,buy_hold,990969250
2013-02-01,10354.64932364471,momentum_126,990969250
2013-02-01,10344.294674321063,rl_only_stitched,990969250
2013-02-04,10238.257961502635,buy_hold,990969250
2013-02-04,10238.257961502635,momentum_126,990969250
2013-02-04,10228.019703541131,rl_only_stitched,990969250
2013-02-05,10341.640803544602,buy_hold,990969250
2013-02-05,10341.640803544602,momentum_126,990969250
2013-02-05,10331.299162741056,rl_only_stitched,990969250
2013-02-06,10349.171997039755,buy_hold,990969250
2013-02-06,10349.171997039755,momentum_126,990969250
2013-02-06,10338.822825042716,rl_only_stitched,990969250
2013-02-07,10335.479202873994,buy_hold,990969250
2013-02-07,10335.479202873994,momentum_126,990969250
2013-02-07,10325.143723671115,rl_only_stitched,990969250
2013-02-08,10392.989565186142,buy_hold,990969250
2013-02-08,10392.989565186142,momentum_126,990969250
2013-02-08,10382.596575620952,rl_only_stitched,990969250
2013-02-11,10390.935698295938,buy_hold,990969250
2013-02-11,10390.935698295938,momentum_126,990969250
2013-02-11,10380.54476259764,rl_only_stitched,990969250
2013-02-12,10408.05195217645,buy_hold,990969250
2013-02-12,10408.05195217645,momentum_126,990969250
2013-02-12,10397.643900224277,rl_only_stitched,990969250
2013-02-13,10416.95169380292,buy_hold,990969250
2013-02-13,10416.95169380292,momentum_126,990969250
2013-02-13,10406.53474210912,rl_only_stitched,990969250
2013-02-14,10426.53675418828,buy_hold,990969250
2013-02-14,10426.53675418828,momentum_126,990969250
2013-02-14,10416.110217434092,rl_only_stitched,990969250
2013-02-15,10414.21355284706,buy_hold,990969250
2013-02-15,10414.21355284706,momentum_126,990969250
2013-02-15,10403.799339294212,rl_only_stitched,990969250
2013-02-19,10492.263628754472,buy_hold,990969250
2013-02-19,10492.263628754472,momentum_126,990969250
2013-02-19,10481.771365125716,rl_only_stitched,990969250
2013-02-20,10361.495198380975,buy_hold,990969250
2013-02-20,10361.495198380975,momentum_126,990969250
2013-02-20,10351.133703182595,rl_only_stitched,990969250
2013-02-21,10298.507509463876,buy_hold,990969250
2013-02-21,10298.507509463876,momentum_126,990969250
2013-02-21,10288.209001954412,rl_only_stitched,990969250
2013-02-22,10399.15116585675,buy_hold,990969250
2013-02-22,10399.15116585675,momentum_126,990969250
2013-02-22,10388.752014690894,rl_only_stitched,990969250
2013-02-25,10201.28731278575,buy_hold,990969250
2013-02-25,10201.28731278575,momentum_126,990969250
2013-02-25,10191.086025472963,rl_only_stitched,990969250
2013-02-26,10271.121921132348,buy_hold,990969250
2013-02-26,10271.121921132348,momentum_126,990969250
2013-02-26,10260.850799211214,rl_only_stitched,990969250
2013-02-27,10400.520758681296,buy_hold,990969250
2013-02-27,10400.520758681296,momentum_126,990969250
2013-02-27,10390.120237922614,rl_only_stitched,990969250
2013-02-28,10379.981045086037,buy_hold,990969250
2013-02-28,10379.981045086037,momentum_126,990969250
2013-02-28,10369.601064040948,rl_only_stitched,990969250
2013-03-01,10414.21355284706,buy_hold,990969250
2013-03-01,10414.21355284706,momentum_126,990969250
