strategy,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
buy_hold,1.0581267313178562,0.1019848892724484,0.1686839845515771,0.6045914171612736,0.685263739098154,0.299034294527051,-0.3410474689324395,,,
momentum_126,0.4910547158332128,0.0552185952889581,0.1168769243212921,0.4724507905184381,0.4864122124646342,0.2539162490620293,-0.2174677496731165,,,
rl_only_stitched,0.6649419047297138,0.0709959056993707,0.1385297445651872,0.5124957526068531,0.6324307135703704,0.2487277952806322,-0.285436155694896,159.81315981533052,21.50182395806903,33.86538461538461
