date,fold,split,account_value,account_value_std,seed_count
2012-11-14,fold1,val,10650.514720243564,0.0,5
2012-11-15,fold1,val,10632.493878532856,0.0,5
2012-11-16,fold1,val,10684.990205652572,0.0,5
2012-11-19,fold1,val,10901.245088465072,0.0,5
2012-11-20,fold1,val,10905.946073644302,0.0,5
2012-11-21,fold1,val,10926.317407944623,0.0,5
2012-11-23,fold1,val,11075.18871352252,0.0,5
2012-11-26,fold1,val,11051.682592055377,0.0,5
2012-11-27,fold1,val,10995.268378762636,0.0,5
2012-11-28,fold1,val,11083.80758487477,0.0,5
2012-11-29,fold1,val,11135.51961741728,0.0,5
2012-11-30,fold1,val,11137.870110006894,0.0,5
2012-12-03,fold1,val,11083.023290297566,0.0,5
2012-12-04,fold1,val,11067.352941176472,0.0,5
2012-12-05,fold1,val,11086.94117647059,0.0,5
2012-12-06,fold1,val,11124.550253475414,0.0,5
2012-12-07,fold1,val,11158.242639878215,0.0,5
2012-12-10,fold1,val,11162.943625057444,0.0,5
2012-12-11,fold1,val,11238.9460736443,0.0,5
2012-12-12,fold1,val,11244.430157829733,0.0,5
2012-12-13,fold1,val,11175.48038258272,0.0,5
2012-12-14,fold1,val,11133.95341940487,0.0,5
2012-12-17,fold1,val,11264.802687701056,0.0,5
2012-12-18,fold1,val,11390.166676240808,0.0,5
2012-12-19,fold1,val,11305.5453563017,0.0,5
2012-12-20,fold1,val,11370.57844094669,0.0,5
2012-12-21,fold1,val,11188.015944536994,0.0,5
2012-12-24,fold1,val,11153.541654698987,0.0,5
2012-12-26,fold1,val,11106.529411764706,0.0,5
2012-12-27,fold1,val,11091.642161649816,0.0,5
2012-12-28,fold1,val,10971.7622572955,0.0,5
2012-12-31,fold1,val,11158.24263987822,0.0,5
2013-01-02,fold1,test,10000.0,0.0,5
2013-01-02,fold2,val,10000.0,0.0,5
2013-01-03,fold1,test,9967.42901309502,0.0,5
2013-01-03,fold2,val,10012.57098690498,0.0,5
2013-01-04,fold1,test,10011.202763673258,0.0,5
2013-01-04,fold2,val,9975.390872991413,15.187118191414909,5
2013-01-07,fold1,test,9983.844560930062,0.0,5
2013-01-07,fold2,val,10000.645231875013,10.743116413636379,5
2013-01-08,fold1,test,9955.118134955144,0.0,5
2013-01-08,fold2,val,10021.650013288341,6.600187115293441,5
2013-01-09,fold1,test,9980.424524675029,0.0,5
2013-01-09,fold2,val,10004.345640009622,11.687823600482073,5
2013-01-10,fold1,test,10059.76477373825,0.0,5
2013-01-10,fold2,val,9938.74950138215,42.75289280464709,5
2013-01-11,fold1,test,10059.08118394666,0.0,5
2013-01-11,fold2,val,9937.421686086946,38.2765474152672,5
2013-01-14,fold1,test,10052.241111436591,0.0,5
2013-01-14,fold2,val,9940.817071811416,30.785004942622244,5
2013-01-15,fold1,test,10059.08118394666,0.0,5
2013-01-15,fold2,val,9932.055001019407,26.296802484885603,5
2013-01-16,fold1,test,10057.712960714938,0.0,5
2013-01-16,fold2,val,9931.138658329324,21.230569284191827,5
2013-01-17,fold1,test,10122.689474966432,0.0,5
2013-01-17,fold2,val,9864.998917909985,16.66388975085111,5
2013-01-18,fold1,test,10145.260461871412,0.0,5
2013-01-18,fold2,val,9843.00251448929,16.62673357429493,5
2013-01-22,fold1,test,10187.005369086985,29.00748557265657,5
2013-01-22,fold2,val,9789.915263408282,16.53705894720724,5
2013-01-23,fold1,test,10201.36871190428,33.59402182701991,5
2013-01-23,fold2,val,9774.16066016514,16.51044637748391,5
2013-01-24,fold1,test,10204.101134289745,33.603019938925705,5
2013-01-24,fold2,val,9770.10710700282,13.296019121662594,5
2013-01-25,fold1,test,10248.03461780465,63.83324677229767,5
2013-01-25,fold2,val,9713.230929396412,8.865930709399818,5
2013-01-28,fold1,test,10233.733596519543,68.2833421299859,5
2013-01-28,fold2,val,9724.86693888369,8.876551691707498,5
2013-01-29,fold1,test,10263.994251049959,90.8521099276272,5
2013-01-29,fold2,val,9686.633876976663,8.841653759171473,5
2013-01-30,fold1,test,10221.787265169261,94.996151110951,5
2013-01-30,fold2,val,9724.56749157235,8.87627836564902,5
2013-01-31,fold1,test,10196.584578659316,94.76193001497323,5
2013-01-31,fold2,val,9741.792971576473,6.198132462022313,5
2013-02-01,fold1,test,10301.479887278347,95.73677426969127,5
2013-02-01,fold2,val,9697.751282984778,79.25210928178397,5
2013-02-04,fold1,test,10185.686175807927,94.66064573881984,5
2013-02-04,fold2,val,9780.747217957978,39.23912756183557,5
2013-02-05,fold1,test,10288.538163808435,95.61650039913576,5
2013-02-05,fold2,val,9737.524257120489,117.13564086934423,5
2013-02-06,fold1,test,10296.030685852653,95.68613213161593,5
2013-02-06,fold2,val,9727.931420485858,114.33755570980921,5
2013-02-07,fold1,test,10282.408201952867,95.55953161592448,5
2013-02-07,fold2,val,9729.035700727434,97.71389160565542,5
2013-02-08,fold1,test,10339.623257929301,96.09125957722614,5
2013-02-08,fold2,val,9681.958884917,112.59332282216313,5
2013-02-11,fold1,test,10337.579937310778,96.07226998282313,5
2013-02-11,fold2,val,9678.790472644674,105.93772273626422,5
2013-02-12,fold1,test,10354.608302017738,96.23052304218822,5
2013-02-12,fold2,val,9672.538051951668,120.24676142620477,5
2013-02-13,fold1,test,10363.462344921702,96.31280806493665,5
2013-02-13,fold2,val,9669.303292539687,127.67334739260696,5
2013-02-14,fold1,test,10372.998187584442,96.40142939182024,5
2013-02-14,fold2,val,9665.828499223575,135.66426896296238,5
2013-02-15,fold1,test,10360.738263873302,96.28749182539818,5
2013-02-15,fold2,val,9670.283420830283,125.40103573985913,5
2013-02-19,fold1,test,10438.387565363866,97.00912538973449,5
2013-02-19,fold2,val,9625.201391377084,158.50926771171876,5
2013-02-20,fold1,test,10308.290609563788,95.80006969803891,5
2013-02-20,fold2,val,9669.832972745167,49.98152220467876,5
2013-02-21,fold1,test,10245.62635216166,95.21769959866243,5
2013-02-21,fold2,val,9703.024609459198,15.509341510265916,5
2013-02-22,fold1,test,10345.75321978487,96.14822836043875,5
2013-02-22,fold2,val,9663.22273448281,94.44127172907805,5
2013-02-25,fold1,test,10148.905365345618,94.3188233805575,5
2013-02-25,fold2,val,9770.825459187554,26.736499862972643,5
2013-02-26,fold1,test,10218.38138436209,94.96449856728002,5
2013-02-26,fold2,val,9715.306023112078,4.781686939627893,5
2013-02-27,fold1,test,10347.11577997352,96.16089130970764,5
2013-02-27,fold2,val,9639.943956543138,68.08687027375247,5
2013-02-28,fold1,test,10326.681534459392,95.97098570667065,5
2013-02-28,fold2,val,9645.537825551952,52.314157835946304,5
2013-03-01,fold1,test,10360.738263873303,96.28749182539727,5
2013-03-01,fold2,val,9624.587963536087,67.35312834330821,5
2013-03-04,fold1,test,10415.909999231215,96.8002301922954,5
2013-03-04,fold2,val,9602.33764565607,103.70362087530174,5
2013-03-05,fold1,test,10509.225105240086,97.66745386672487,5
2013-03-05,fold2,val,9549.186749902397,147.9177842432457,5
2013-03-06,fold1,test,10523.529388898643,97.80039068655059,5
2013-03-06,fold2,val,9537.584897746232,149.34772106117785,5
2013-03-07,fold1,test,10542.601074224123,97.97763334031737,5
2013-03-07,fold2,val,9521.876120217468,151.26531285867662,5
2013-03-08,fold1,test,10587.556206489422,98.39542373519555,5
2013-03-08,fold2,val,9495.857796725151,172.97426821330515,5
2013-03-11,fold1,test,10627.742897758904,98.76889863713293,5
2013-03-11,fold2,val,9465.25147668851,181.44532882223388,5
2013-03-12,fold1,test,10603.902771437604,98.54734049042364,5
2013-03-12,fold2,val,9469.599200103465,157.62649212308798,5
2013-03-13,fold1,test,10618.887815526037,98.68660395538438,5
2013-03-13,fold2,val,9455.100736795463,156.91512668321226,5
2013-03-14,fold1,test,10675.422111072598,99.2120052715505,5
2013-03-14,fold2,val,9423.415951740448,190.2273586148045,5
2013-03-15,fold1,test,10614.120413859118,98.64229812144421,5
2013-03-15,fold2,val,9464.428834924405,166.9739263388391,5
2013-03-18,fold1,test,10564.976020972548,77.00457871317812,5
2013-03-18,fold2,val,9514.70985902475,164.40705627852802,5
2013-03-19,fold1,test,10538.35261987316,81.4780589276147,5
2013-03-19,fold2,val,9530.334007608802,153.53020003472514,5
2013-03-20,fold1,test,10611.966487545582,82.0472100335284,5
2013-03-20,fold2,val,9461.827359194474,149.20410180261246,5
2013-03-21,fold1,test,10521.312401617111,81.34631120979809,5
2013-03-21,fold2,val,9524.218072599639,122.82856274304511,5
2013-03-22,fold1,test,10605.832258585975,81.99978278501263,5
2013-03-22,fold2,val,9490.371223026603,181.51159859945662,5
2013-03-25,fold1,test,10561.527067088817,81.65723389394526,5
2013-03-25,fold2,val,9518.013319300573,164.65770930272754,5
2013-03-26,fold1,test,10646.046924057677,82.31070546915797,5
2013-03-26,fold2,val,9484.533884288694,224.40779279726425,5
2013-03-27,fold1,test,10646.046924057677,82.31070546915797,5
2013-03-27,fold2,val,9484.533884288694,224.40779279726425,5
2013-03-28,fold1,test,10678.763851894622,82.56365883581664,5
2013-03-28,fold2,val,9473.353259324203,249.79398466768762,5
2013-04-01,fold1,test,10636.504443436384,82.2369270688322,5
2013-04-01,fold2,val,9487.658861340362,217.161522753939,5
2013-04-02,fold1,test,10688.988606879682,82.64271229125302,5
2013-04-02,fold2,val,9469.674208163273,257.92568153654787,5
2013-04-03,fold1,test,10580.612028331398,81.80479069459956,5
2013-04-03,fold2,val,9506.251231533983,174.92105345688157,5
2013-04-04,fold1,test,10623.553711153403,82.13679751669186,5
2013-04-04,fold2,val,9491.29996235998,207.90110997109906,5
2013-04-05,fold1,test,10575.841308046944,81.767905515057,5
2013-04-05,fold2,val,9507.707136065148,171.48287942978047,5
2013-04-08,fold1,test,10647.410432732828,82.32124753813119,5
2013-04-08,fold2,val,9482.755521676338,226.6451297221217,5
2013-04-09,fold1,test,10684.216846542846,82.60581907046705,5
2013-04-09,fold2,val,9470.186852816598,255.20898873949778,5
2013-04-10,fold1,test,10815.085597943016,83.6176405783414,5
2013-04-10,fold2,val,9425.971259028453,357.5007305586303,5
2013-04-11,fold1,test,10850.529543130267,83.89167808294692,5
2013-04-11,fold2,val,9405.946646537388,369.9793693487656,5
2013-04-12,fold1,test,10823.946844252927,83.68615196480455,5
2013-04-12,fold2,val,9415.346666513782,348.8988854402984,5
2013-04-15,fold1,test,10573.114290696642,81.74682137711055,5
2013-04-15,fold2,val,9538.87319341163,230.91117330421696,5
2013-04-16,fold1,test,10729.203272351388,82.95363497539836,5
2013-04-16,fold2,val,9394.198256232936,222.45464846943267,5
2013-04-17,fold1,test,10572.433056385256,81.74155436324517,5
2013-04-17,fold2,val,9501.104004612742,173.8886875669425,5
2013-04-18,fold1,test,10506.316926347596,81.23037257482099,5
2013-04-18,fold2,val,9558.565644807799,172.0253807582929,5
2013-04-19,fold1,test,10597.652246587448,81.93653841241576,5
2013-04-19,fold2,val,9490.493364382055,194.58806462799868,5
2013-04-22,fold1,test,10644.683415382524,82.30016340018565,5
2013-04-22,fold2,val,9463.731683618218,220.89606079510355,5
2013-04-23,fold1,test,10754.422462553575,83.14861902456894,5
2013-04-23,fold2,val,9402.26763633697,266.3591601867495,5
2013-04-24,fold1,test,10761.238965876948,83.20132132819167,5
2013-04-24,fold2,val,9392.43663096283,261.0402570151907,5
2013-04-25,fold1,test,10804.86188301034,83.53859516415066,5
2013-04-25,fold2,val,9360.324585398572,270.6597607375752,5
2013-04-26,fold1,test,10785.776921767754,83.39103836349638,5
2013-04-26,fold2,val,9374.904094181507,267.61223385681467,5
2013-04-29,fold1,test,10858.027280765022,83.94964740043594,5
2013-04-29,fold2,val,9323.22832601452,286.20216626825004,5
2013-04-30,fold1,test,10883.927705278595,84.14989846347007,5
2013-04-30,fold2,val,9308.337321675655,299.3564300579079,5
2013-05-01,fold1,test,10788.502899065674,83.41211446020034,5
2013-05-01,fold2,val,9370.875028857878,266.6734553169766,5
2013-05-02,fold1,test,10888.699465615433,84.18679168425643,5
2013-05-02,fold2,val,9318.110352755592,328.8907639622864,5
2013-05-03,fold1,test,10999.11974709787,85.04051432250509,5
2013-05-03,fold2,val,9241.596268648074,361.35821145141756,5
2013-05-06,fold1,test,11027.065954650363,85.25658250962161,5
2013-05-06,fold2,val,9216.155570883577,356.4917265089355,5
2013-05-07,fold1,test,11082.95836975535,85.68871888385333,5
2013-05-07,fold2,val,9177.408425241705,370.794108243866,5
2013-05-08,fold1,test,11133.396750159729,86.07868698219256,5
2013-05-08,fold2,val,9133.69504539506,365.1546911577846,5
2013-05-09,fold1,test,11106.031404225121,76.91867284927238,5
2013-05-09,fold2,val,9159.416985938515,366.1830249491407,5
2013-05-10,fold1,test,11139.968735496088,82.09015472925084,5
2013-05-10,fold2,val,9129.61296042224,364.99149406502875,5
2013-05-13,fold1,test,11144.816869308459,80.38289145477432,5
2013-05-13,fold2,val,9122.350522813716,364.70115010797485,5
2013-05-14,fold1,test,11257.72987679465,80.64244545037953,5
2013-05-14,fold2,val,9046.214802174843,398.0618883455396,5
2013-05-15,fold1,test,11318.368822375065,81.07682013467782,5
2013-05-15,fold2,val,8995.557652991822,391.93318467290266,5
2013-05-16,fold1,test,11265.224624659091,80.6961325438197,5
2013-05-16,fold2,val,9026.812119532056,371.243798387686,5
2013-05-17,fold1,test,11374.23895002592,81.47703436709324,5
2013-05-17,fold2,val,8990.659722656457,445.7273316907881,5
2013-05-20,fold1,test,11373.556947723371,81.47214898308731,5
2013-05-20,fold2,val,8987.313007069495,440.85641018878994,5
2013-05-21,fold1,test,11389.90940841969,81.58928649074777,5
2013-05-21,fold2,val,8978.828076624352,447.9455227269847,5
2013-05-22,fold1,test,11305.423254278514,80.98408720534883,5
2013-05-22,fold2,val,9027.245791396741,417.34529069395546,5
2013-05-23,fold1,test,11272.71937252353,80.74981963725995,5
2013-05-23,fold2,val,9051.413669060985,414.6311505028416,5
2013-05-24,fold1,test,11263.180697026759,80.68149128626513,5
2013-05-24,fold2,val,9052.088202080527,406.2856830672496,5
2013-05-28,fold1,test,11330.63342780672,81.16467512723054,5
2013-05-28,fold2,val,9030.187662785462,451.5569856166062,5
2013-05-29,fold1,test,11257.048914129758,80.63756751360582,5
2013-05-29,fold2,val,9062.273013279151,419.9910232529512,5
2013-05-30,fold1,test,11298.610508716625,80.935285495916,5
2013-05-30,fold2,val,9048.038408442375,446.3814518856683,5
2013-05-31,fold1,test,11136.451985633825,79.77369608178469,5
2013-05-31,fold2,val,9121.512431300176,382.6182189251722,5
2013-06-03,fold1,test,11197.772933516786,80.21295615008852,5
2013-06-03,fold2,val,9100.947670109326,423.82530065607887,5
2013-06-04,fold1,test,11143.946733498262,79.82738317522677,5
2013-06-04,fold2,val,9124.47045443569,399.96507052123104,5
2013-06-05,fold1,test,10987.921032950117,78.7097249809879,5
2013-06-05,fold2,val,9169.68540555416,281.15973751855336,5
2013-06-06,fold1,test,11087.395643182517,79.4222910060346,5
2013-06-06,fold2,val,9133.63400908916,320.20376221123365,5
2013-06-07,fold1,test,11228.432887639437,80.4325824606234,5
2013-06-07,fold2,val,9111.683597859263,436.60025387664393,5
2013-06-10,fold1,test,11228.432887639437,80.4325824606234,5
2013-06-10,fold2,val,9109.732589367477,433.01364568891574,5
2013-06-11,fold1,test,11112.60581671072,79.60287892791604,5
2013-06-11,fold2,val,9122.862061572068,331.141534772238,5
2013-06-12,fold1,test,11020.624914705102,78.9439925490778,5
2013-06-12,fold2,val,9149.761992936703,284.5139604884202,5
2013-06-13,fold1,test,11188.234258020015,80.14462779909556,5
2013-06-13,fold2,val,9123.212528996666,419.9133044606703,5
2013-06-14,fold1,test,11118.05559730517,79.64191731657176,5
2013-06-14,fold2,val,9142.789922952441,381.45414284068573,5
2013-06-17,fold1,test,11203.904716413786,80.25687992274935,5
2013-06-17,fold2,val,9129.034271380218,449.6569270246228,5
2013-06-18,fold1,test,11292.47872581963,80.89136172325564,5
2013-06-18,fold2,val,9100.0189308202,493.30985673311335,5
2013-06-19,fold1,test,11136.451985633825,79.77369608178574,5
2013-06-19,fold2,val,9117.477620668742,356.94349990508573,5
