date,account_value,fold,split,seed
2012-03-05,10714.764705882351,fold1,val,990969250
2012-03-06,10558.058823529413,fold1,val,990969250
2012-03-07,10631.710779526657,fold1,val,990969250
2012-03-08,10737.486532772293,fold1,val,990969250
2012-03-09,10779.014691521144,fold1,val,990969250
2012-03-12,10779.797790527347,fold1,val,990969250
2012-03-13,10974.112749885117,fold1,val,990969250
2012-03-14,10962.360286937044,fold1,val,990969250
2012-03-15,11025.825977998626,fold1,val,990969250
2012-03-16,10992.917886173029,fold1,val,990969250
2012-03-19,11036.012242934286,fold1,val,990969250
2012-03-20,11003.887250114893,fold1,val,990969250
2012-03-21,10985.866408404185,fold1,val,990969250
2012-03-22,10906.729172650508,fold1,val,990969250
2012-03-23,10941.98775706572,fold1,val,990969250
2012-03-26,11095.56004782284,fold1,val,990969250
2012-03-27,11061.084562413833,fold1,val,990969250
2012-03-28,11006.237742704505,fold1,val,990969250
2012-03-29,10987.432606416589,fold1,val,990969250
2012-03-30,11032.877455767462,fold1,val,990969250
2012-04-02,11113.580889533549,fold1,val,990969250
2012-04-03,11068.136040182671,fold1,val,990969250
2012-04-04,10958.442400764015,fold1,val,990969250
2012-04-05,10952.95712100758,fold1,val,990969250
2012-04-09,10829.943625057444,fold1,val,990969250
2012-04-10,10648.16422765395,fold1,val,990969250
2012-04-11,10734.352941176468,fold1,val,990969250
2012-04-12,10874.60417983111,fold1,val,990969250
2012-04-13,10745.322305118336,fold1,val,990969250
2012-04-16,10738.270827349494,fold1,val,990969250
2012-04-17,10897.32720229205,fold1,val,990969250
2012-04-18,10860.50122429343,fold1,val,990969250
2012-04-19,10790.767154469211,fold1,val,990969250
2012-04-20,10808.78799617992,fold1,val,990969250
2012-04-23,10717.898297478172,fold1,val,990969250
2012-04-24,10758.64216164982,fold1,val,990969250
2012-04-25,10905.946073644303,fold1,val,990969250
2012-04-26,10981.94852223116,fold1,val,990969250
2012-04-27,10999.969363941873,fold1,val,990969250
2012-04-30,10959.225499770226,fold1,val,990969250
2012-05-01,11027.393371582037,fold1,val,990969250
2012-05-02,10994.48527975644,fold1,val,990969250
2012-05-03,10910.647058823535,fold1,val,990969250
2012-05-04,10734.352941176476,fold1,val,990969250
2012-05-07,10742.188713522524,fold1,val,990969250
2012-05-08,10699.094356761265,fold1,val,990969250
2012-05-09,10635.628665699684,fold1,val,990969250
2012-05-10,10657.567393583417,fold1,val,990969250
2012-05-11,10625.44240076402,fold1,val,990969250
2012-05-14,10507.912988999316,fold1,val,990969250
2012-05-15,10447.580889533552,fold1,val,990969250
2012-05-16,10407.621319939111,fold1,val,990969250
2012-05-17,10253.265930175785,fold1,val,990969250
2012-05-18,10165.511018640858,fold1,val,990969250
2012-05-21,10340.237742704508,fold1,val,990969250
2012-05-22,10358.258584415216,fold1,val,990969250
2012-05-23,10363.74386417165,fold1,val,990969250
2012-05-24,10384.11519847197,fold1,val,990969250
2012-05-25,10350.42400764017,fold1,val,990969250
2012-05-29,10475.78799617992,fold1,val,990969250
2012-05-30,10323.783099006208,fold1,val,990969250
2012-05-31,10301.061272116272,fold1,val,990969250
2012-06-01,10041.713228113516,fold1,val,990969250
2012-06-04,10037.012242934286,fold1,val,990969250
2012-06-05,10113.014691521144,fold1,val,990969250
2012-06-06,10340.237742704508,fold1,val,990969250
2012-06-07,10346.506121467146,fold1,val,990969250
2012-06-08,10428.77694881664,fold1,val,990969250
2012-06-11,10296.360286937044,fold1,val,990969250
2012-06-12,10414.672797707954,fold1,val,990969250
2012-06-13,10348.073515050552,fold1,val,990969250
2012-06-14,10457.767154469211,fold1,val,990969250
2012-06-15,10510.263481588923,fold1,val,990969250
2012-06-18,10530.634815889249,fold1,val,990969250
2012-06-19,10632.49387853286,fold1,val,990969250
2012-06-20,10615.256135828356,fold1,val,990969250
2012-06-21,10377.063720703129,fold1,val,990969250
2012-06-22,10456.984055463008,fold1,val,990969250
2012-06-25,10289.3088091682,fold1,val,990969250
2012-06-26,10341.020841710708,fold1,val,990969250
2012-06-27,10434.261033002069,fold1,val,990969250
2012-06-28,10404.48653277229,fold1,val,990969250
2012-06-29,10663.835772346049,fold1,val,990969250
2012-07-02,10695.95956959444,fold1,val,990969250
2012-07-03,10766.477933995862,fold1,val,990969250
2012-07-05,10717.89829747817,fold1,val,990969250
2012-07-06,10616.04043040556,fold1,val,990969250
2012-07-09,10602.72057387408,fold1,val,990969250
2012-07-10,10510.263481588923,fold1,val,990969250
2012-07-11,10511.830875172334,fold1,val,990969250
2012-07-12,10460.900746065026,fold1,val,990969250
2012-07-13,10636.41176470588,fold1,val,990969250
2012-07-16,10611.33824965533,fold1,val,990969250
2012-07-17,10684.207106646369,fold1,val,990969250
2012-07-18,10763.343146829044,fold1,val,990969250
2012-07-19,10791.550253475412,fold1,val,990969250
2012-07-20,10692.82597799862,fold1,val,990969250
2012-07-23,10584.69853659237,fold1,val,990969250
2012-07-24,10493.808837890623,fold1,val,990969250
2012-07-25,10496.16052605124,fold1,val,990969250
2012-07-26,10669.31985653148,fold1,val,990969250
2012-07-27,10865.98530847886,fold1,val,990969250
2012-07-30,10865.98530847886,fold1,val,990969250
2012-07-31,10789.984055463006,fold1,val,990969250
2012-08-01,10780.580889533549,fold1,val,990969250
2012-08-02,10706.145834530102,fold1,val,990969250
2012-08-03,10918.482831169576,fold1,val,990969250
2012-08-06,10939.6372644761,fold1,val,990969250
2012-08-07,10994.48527975643,fold1,val,990969250
2012-08-08,11007.80513628791,fold1,val,990969250
2012-08-09,11017.207106646369,fold1,val,990969250
2012-08-10,11035.227948357076,fold1,val,990969250
2012-08-13,11029.743864171642,fold1,val,990969250
2012-08-14,11031.31006218405,fold1,val,990969250
2012-08-15,11043.846819709326,fold1,val,990969250
2012-08-16,11125.33454805262,fold1,val,990969250
2012-08-17,11140.220602596506,fold1,val,990969250
2012-08-20,11141.00489717371,fold1,val,990969250
2012-08-21,11107.312510770907,fold1,val,990969250
2012-08-22,11112.014691521135,fold1,val,990969250
2012-08-23,11021.12499281939,fold1,val,990969250
2012-08-24,11087.724275476789,fold1,val,990969250
2012-08-27,11090.0747680664,fold1,val,990969250
2012-08-28,11079.105404124535,fold1,val,990969250
2012-08-29,11087.724275476789,fold1,val,990969250
2012-08-30,11007.805136287909,fold1,val,990969250
2012-08-31,11060.30146340762,fold1,val,990969250
2012-09-04,11050.11519847196,fold1,val,990969250
2012-09-05,11040.713228113504,fold1,val,990969250
2012-09-06,11264.802687701049,fold1,val,990969250
2012-09-07,11308.680143468511,fold1,val,990969250
2012-09-10,11244.430157829724,fold1,val,990969250
2012-09-11,11275.772051642916,fold1,val,990969250
2012-09-12,11313.38112864774,fold1,val,990969250
2012-09-13,11485.757360121775,fold1,val,990969250
2012-09-14,11536.687489229083,fold1,val,990969250
2012-09-17,11497.511018640847,fold1,val,990969250
2012-09-18,11488.10785271139,fold1,val,990969250
2012-09-19,11494.376231474029,fold1,val,990969250
2012-09-20,11495.160526051231,fold1,val,990969250
2012-09-21,11429.343146829036,fold1,val,990969250
2012-09-24,11412.105404124532,fold1,val,990969250
2012-09-25,11290.659301757803,fold1,val,990969250
2012-09-26,11227.192415125222,fold1,val,990969250
2012-09-27,11332.969363941858,fold1,val,990969250
2012-09-28,11280.473036822144,fold1,val,990969250
2012-10-01,11310.247537051924,fold1,val,990969250
2012-10-02,11321.999999999993,fold1,val,990969250
2012-10-03,11368.227948357073,fold1,val,990969250
2012-10-04,11449.715676700362,fold1,val,990969250
2012-10-05,11450.498775706566,fold1,val,990969250
2012-10-08,11411.32230511833,fold1,val,990969250
2012-10-09,11298.493878532852,fold1,val,990969250
2012-10-10,11226.40931611902,fold1,val,990969250
2012-10-11,11232.677694881657,fold1,val,990969250
2012-10-12,11195.851716883037,fold1,val,990969250
2012-10-15,11289.091908174394,fold1,val,990969250
2012-10-16,11403.48653277228,fold1,val,990969250
2012-10-17,11455.199760885793,fold1,val,990969250
2012-10-18,11425.426456227013,fold1,val,990969250
2012-10-19,11235.02818747127,fold1,val,990969250
2012-10-22,11236.59558105468,fold1,val,990969250
2012-10-23,11080.672797707944,fold1,val,990969250
2012-10-24,11049.332099465755,fold1,val,990969250
2012-10-25,11081.455896714147,fold1,val,990969250
2012-10-26,11075.188713522512,fold1,val,990969250
2012-10-31,11075.188713522512,fold1,val,990969250
2012-11-01,11191.150731703809,fold1,val,990969250
2012-11-02,11091.64216164981,fold1,val,990969250
2012-11-05,11114.365184110748,fold1,val,990969250
2012-11-06,11201.336996639471,fold1,val,990969250
2012-11-07,10947.473036822144,fold1,val,990969250
2012-11-08,10815.839473948754,fold1,val,990969250
2012-11-09,10825.242639878212,fold1,val,990969250
2012-11-12,10833.861511230463,fold1,val,990969250
2012-11-13,10796.25123865464,fold1,val,990969250
2012-11-14,10650.514720243564,fold1,val,990969250
2012-11-15,10632.493878532856,fold1,val,990969250
2012-11-16,10684.990205652572,fold1,val,990969250
2012-11-19,10901.245088465072,fold1,val,990969250
2012-11-20,10905.946073644302,fold1,val,990969250
2012-11-21,10926.317407944623,fold1,val,990969250
2012-11-23,11075.18871352252,fold1,val,990969250
2012-11-26,11051.682592055377,fold1,val,990969250
2012-11-27,10995.268378762636,fold1,val,990969250
2012-11-28,11083.80758487477,fold1,val,990969250
2012-11-29,11135.51961741728,fold1,val,990969250
2012-11-30,11137.870110006894,fold1,val,990969250
2012-12-03,11083.023290297566,fold1,val,990969250
2012-12-04,11067.352941176472,fold1,val,990969250
2012-12-05,11086.94117647059,fold1,val,990969250
2012-12-06,11124.550253475414,fold1,val,990969250
2012-12-07,11158.242639878215,fold1,val,990969250
2012-12-10,11162.943625057444,fold1,val,990969250
2012-12-11,11238.9460736443,fold1,val,990969250
2012-12-12,11244.430157829733,fold1,val,990969250
2012-12-13,11175.48038258272,fold1,val,990969250
2012-12-14,11133.95341940487,fold1,val,990969250
2012-12-17,11264.802687701056,fold1,val,990969250
2012-12-18,11390.166676240808,fold1,val,990969250
2012-12-19,11305.5453563017,fold1,val,990969250
2012-12-20,11370.57844094669,fold1,val,990969250
2012-12-21,11188.015944536994,fold1,val,990969250
2012-12-24,11153.541654698987,fold1,val,990969250
2012-12-26,11106.529411764706,fold1,val,990969250
2012-12-27,11091.642161649816,fold1,val,990969250
2012-12-28,10971.7622572955,fold1,val,990969250
2012-12-31,11158.24263987822,fold1,val,990969250
2013-01-02,10000.0,fold1,test,990969250
2013-01-03,9967.42901309502,fold1,test,990969250
2013-01-04,10011.202763673258,fold1,test,990969250
2013-01-07,9983.844560930062,fold1,test,990969250
2013-01-08,9955.118134955144,fold1,test,990969250
2013-01-09,9980.424524675029,fold1,test,990969250
2013-01-10,10059.76477373825,fold1,test,990969250
2013-01-11,10059.08118394666,fold1,test,990969250
2013-01-14,10052.241111436591,fold1,test,990969250
2013-01-15,10059.08118394666,fold1,test,990969250
2013-01-16,10057.712960714938,fold1,test,990969250
2013-01-17,10122.689474966432,fold1,test,990969250
2013-01-18,10145.260461871412,fold1,test,990969250
2013-01-22,10199.977911006345,fold1,test,990969250
2013-01-23,10216.392415192846,fold1,test,990969250
2013-01-24,10219.128861656289,fold1,test,990969250
2013-01-25,10276.581713606123,fold1,test,990969250
2013-01-28,10264.270835466248,fold1,test,990969250
2013-01-29,10304.62454978945,fold1,test,990969250
2013-01-30,10264.270835466246,fold1,test,990969250
2013-01-31,10238.963402097826,fold1,test,990969250
2013-02-01,10344.294674321063,fold1,test,990969250
2013-02-04,10228.019703541131,fold1,test,990969250
2013-02-05,10331.299162741056,fold1,test,990969250
2013-02-06,10338.822825042716,fold1,test,990969250
2013-02-07,10325.143723671115,fold1,test,990969250
2013-02-08,10382.596575620952,fold1,test,990969250
2013-02-11,10380.54476259764,fold1,test,990969250
2013-02-12,10397.643900224277,fold1,test,990969250
2013-02-13,10406.53474210912,fold1,test,990969250
2013-02-14,10416.110217434092,fold1,test,990969250
2013-02-15,10403.799339294212,fold1,test,990969250
2013-02-19,10481.771365125716,fold1,test,990969250
2013-02-20,10351.133703182595,fold1,test,990969250
2013-02-21,10288.209001954412,fold1,test,990969250
2013-02-22,10388.752014690894,fold1,test,990969250
2013-02-25,10191.086025472963,fold1,test,990969250
2013-02-26,10260.850799211214,fold1,test,990969250
2013-02-27,10390.120237922614,fold1,test,990969250
2013-02-28,10369.601064040948,fold1,test,990969250
2013-03-01,10403.799339294212,fold1,test,990969250
2013-03-04,10459.200378220736,fold1,test,990969250
2013-03-05,10552.90331844715,fold1,test,990969250
2013-03-06,10567.267053258876,fold1,test,990969250
2013-03-07,10586.418003908822,fold1,test,990969250
2013-03-08,10631.559977718782,fold1,test,990969250
2013-03-11,10671.913692041986,fold1,test,990969250
2013-03-12,10647.974481905285,fold1,test,990969250
2013-03-13,10663.021806508605,fold1,test,990969250
2013-03-14,10719.79106866685,fold1,test,990969250
2013-03-15,10658.234590670389,fold1,test,990969250
2013-03-18,10599.413515488828,fold1,test,990969250
2013-03-19,10574.790715560535,fold1,test,990969250
2013-03-20,10648.659115345416,fold1,test,990969250
2013-03-21,10557.691577933903,fold1,test,990969250
2013-03-22,10642.503676275475,fold1,test,990969250
2013-03-25,10598.045292257108,fold1,test,990969250
2013-03-26,10682.857390598678,fold1,test,990969250
2013-03-27,10682.857390598678,fold1,test,990969250
2013-03-28,10715.68744262022,fold1,test,990969250
2013-04-01,10673.281915273705,fold1,test,990969250
2013-04-02,10725.947551385323,fold1,test,990969250
2013-04-03,10617.196242907052,fold1,test,990969250
2013-04-04,10660.286403693695,fold1,test,990969250
2013-04-05,10612.409027068834,fold1,test,990969250
2013-04-08,10684.225613830398,fold1,test,990969250
2013-04-09,10721.159291898568,fold1,test,990969250
2013-04-10,10852.48054363328,fold1,test,990969250
2013-04-11,10888.047042118267,fold1,test,990969250
2013-04-12,10861.372429166662,fold1,test,990969250
2013-04-15,10609.672580605393,fold1,test,990969250
2013-04-16,10766.301265708526,fold1,test,990969250
2013-04-17,10608.9889908138,fold1,test,990969250
2013-04-18,10542.644253330582,fold1,test,990969250
2013-04-19,10634.295380533684,fold1,test,990969250
2013-04-22,10681.489167366955,fold1,test,990969250
2013-04-23,10791.60765542841,fold1,test,990969250
2013-04-24,10798.447727938476,fold1,test,990969250
2013-04-25,10842.221478516714,fold1,test,990969250
2013-04-26,10823.070527866768,fold1,test,990969250
2013-04-29,10895.570704419924,fold1,test,990969250
2013-04-30,10921.5606839314,fold1,test,990969250
2013-05-01,10825.805930681674,fold1,test,990969250
2013-05-02,10926.348943418156,fold1,test,990969250
2013-05-03,11037.151021271202,fold1,test,990969250
2013-05-06,11065.19385745453,fold1,test,990969250
2013-05-07,11121.279529821182,fold1,test,990969250
2013-05-08,11171.892309260951,fold1,test,990969250
2013-05-09,11140.430480471128,fold1,test,990969250
2013-05-10,11176.680568747704,fold1,test,990969250
2013-05-13,11185.571410632549,fold1,test,990969250
2013-05-14,11301.16174797235,fold1,test,990969250
2013-05-15,11362.03463617722,fold1,test,990969250
2013-05-16,11308.68541027401,fold1,test,990969250
2013-05-17,11418.120308543874,fold1,test,990969250
2013-05-20,11417.435675103745,fold1,test,990969250
2013-05-21,11433.851222938783,fold1,test,990969250
2013-05-22,11349.039124597211,fold1,test,990969250
2013-05-23,11316.20907257567,fold1,test,990969250
2013-05-24,11306.633597250697,fold1,test,990969250
2013-05-28,11374.346557965637,fold1,test,990969250
2013-05-29,11300.478158180758,fold1,test,990969250
2013-05-30,11342.200095735683,fold1,test,990969250
2013-05-31,11179.41597156261,fold1,test,990969250
2013-06-03,11240.973493207608,fold1,test,990969250
2013-06-04,11186.93963386427,fold1,test,990969250
2013-06-05,11030.311992409672,fold1,test,990969250
2013-06-06,11130.170371706026,fold1,test,990969250
2013-06-07,11271.75173220584,fold1,test,990969250
2013-06-10,11271.75173220584,fold1,test,990969250
2013-06-11,11155.477805074448,fold1,test,990969250
2013-06-12,11063.142044431215,fold1,test,990969250
2013-06-13,11231.39801788264,fold1,test,990969250
2013-06-14,11160.948610704258,fold1,test,990969250
2013-06-17,11247.12893227755,fold1,test,990969250
2013-06-18,11336.044656665748,fold1,test,990969250
2013-06-19,11179.415971562612,fold1,test,990969250
2013-06-20,10902.409733281458,fold1,test,990969250
2013-06-21,10879.839790025017,fold1,test,990969250
2013-06-24,10742.362055571828,fold1,test,990969250
2013-06-25,10845.64151477175,fold1,test,990969250
2013-06-26,10953.023556369764,fold1,test,990969250
2013-06-27,11017.316480829668,fold1,test,990969250
2013-06-28,10972.17450701971,fold1,test,990969250
2013-07-01,11036.467431479614,fold1,test,990969250
2013-07-02,11026.20836636305,fold1,test,990969250
2013-07-03,11030.995582201267,fold1,test,990969250
2013-07-05,11150.005955796105,fold1,test,990969250
2013-07-08,11213.61424681588,fold1,test,990969250
2013-07-09,11294.322719110824,fold1,test,990969250
2013-07-10,11298.42634515745,fold1,test,990969250
2013-07-11,11452.318583797143,fold1,test,990969250
2013-07-12,11457.105799635365,fold1,test,990969250
2013-07-15,11500.879550213602,fold1,test,990969250
2013-07-16,11457.790433075492,fold1,test,990969250
2013-07-17,11487.200448842,fold1,test,990969250
2013-07-18,11550.125150070184,fold1,test,990969250
2013-07-19,11570.64432395185,fold1,test,990969250
2013-07-22,11593.21531085683,fold1,test,990969250
2013-07-23,11568.592510928536,fold1,test,990969250
2013-07-24,11526.18698358202,fold1,test,990969250
2013-07-25,11554.22877611681,fold1,test,990969250
2013-07-26,11566.540697905224,fold1,test,990969250
2013-07-29,11530.974199420238,fold1,test,990969250
2013-07-30,11530.974199420238,fold1,test,990969250
2013-07-31,11539.182495162027,fold1,test,990969250
2013-08-01,11672.555559920052,fold1,test,990969250
2013-08-02,11692.390100361588,fold1,test,990969250
2013-08-05,11675.290962734956,fold1,test,990969250
2013-08-06,11608.94622525174,fold1,test,990969250
2013-08-07,11571.32791374344,fold1,test,990969250
2013-08-08,11613.734484738494,fold1,test,990969250
2013-08-09,11580.219799276822,fold1,test,990969250
2013-08-12,11566.540697905224,fold1,test,990969250
2013-08-13,11600.738973158488,fold1,test,990969250
2013-08-14,11541.23430818534,fold1,test,990969250
2013-08-15,11379.818407243987,fold1,test,990969250
2013-08-16,11342.200095735689,fold1,test,990969250
2013-08-19,11269.699919182533,fold1,test,990969250
2013-08-20,11325.100958109057,fold1,test,990969250
2013-08-21,11255.336184370806,fold1,test,990969250
2013-08-22,11357.9310101306,fold1,test,990969250
2013-08-23,11396.23291143049,fold1,test,990969250
2013-08-26,11353.827384083974,fold1,test,990969250
2013-08-27,11171.208719469363,fold1,test,990969250
2013-08-28,11210.878844000976,fold1,test,990969250
2013-08-29,11228.6615714192,fold1,test,990969250
2013-08-30,11193.095072934211,fold1,test,990969250
2013-09-03,11243.708896022516,fold1,test,990969250
2013-09-04,11336.72824645734,fold1,test,990969250
2013-09-05,11351.091981269068,fold1,test,990969250
2013-09-06,11356.56278689888,fold1,test,990969250
2013-09-09,11465.314095377147,fold1,test,990969250
2013-09-10,11550.125150070182,fold1,test,990969250
2013-09-11,11586.375238346758,fold1,test,990969250
2013-09-12,11555.596999348529,fold1,test,990969250
2013-09-13,11581.58802250854,fold1,test,990969250
2013-09-16,11648.616349783348,fold1,test,990969250
2013-09-17,11700.598396103373,fold1,test,990969250
2013-09-18,11836.023273884712,fold1,test,990969250
2013-09-19,11816.187689794637,fold1,test,990969250
2013-09-20,11676.659185966671,fold1,test,990969250
2013-09-23,11622.625326623333,fold1,test,990969250
2013-09-24,11595.267123880136,fold1,test,990969250
2013-09-25,11561.752438418463,fold1,test,990969250
2013-09-26,11606.21082243683,fold1,test,990969250
2013-09-27,11552.86159653362,fold1,test,990969250
2013-09-30,11491.30407488862,fold1,test,990969250
2013-10-01,11582.27161230013,fold1,test,990969250
2013-10-02,11571.327913743437,fold1,test,990969250
2013-10-03,11464.629461937016,fold1,test,990969250
2013-10-04,11551.4933733019,fold1,test,990969250
2013-10-07,11451.63395035701,fold1,test,990969250
2013-10-08,11318.260885598986,fold1,test,990969250
2013-10-09,11326.469181340775,fold1,test,990969250
2013-10-10,11570.644323951848,fold1,test,990969250
2013-10-11,11645.196313528317,fold1,test,990969250
2013-10-14,11691.706510569997,fold1,test,990969250
2013-10-15,11606.894412228428,fold1,test,990969250
2013-10-16,11768.994946609908,fold1,test,990969250
2013-10-17,11847.650562233,fold1,test,990969250
2013-10-18,11927.674401087816,fold1,test,990969250
2013-10-21,11928.357990879407,fold1,test,990969250
2013-10-22,11997.439174826066,fold1,test,990969250
2013-10-23,11939.98632287623,fold1,test,990969250
2013-10-24,11979.655403759303,fold1,test,990969250
2013-10-25,12034.372852894236,fold1,test,990969250
2013-10-28,12053.523803544182,fold1,test,990969250
2013-10-29,12117.816728004083,fold1,test,990969250
2013-10-30,12057.627429590806,fold1,test,990969250
2013-10-31,12023.429154337542,fold1,test,990969250
2013-11-01,12052.156623960998,fold1,test,990969250
2013-11-04,12094.562151307517,fold1,test,990969250
2013-11-05,12056.260250007625,fold1,test,990969250
2013-11-06,12117.816728004083,fold1,test,990969250
2013-11-07,11964.608079155983,fold1,test,990969250
2013-11-08,12126.023980097338,fold1,test,990969250
2013-11-11,12128.076836769187,fold1,test,990969250
2013-11-12,12103.454036840894,fold1,test,990969250
2013-11-13,12200.577013322343,fold1,test,990969250
2013-11-14,12261.449901527214,fold1,test,990969250
2013-11-15,12314.799127430426,fold1,test,990969250
2013-11-18,12271.70896664378,fold1,test,990969250
2013-11-19,12245.034353692176,fold1,test,990969250
2013-11-20,12206.732452392283,fold1,test,990969250
2013-11-21,12305.223652105453,fold1,test,990969250
2013-11-22,12366.780130101912,fold1,test,990969250
2013-11-25,12354.469251962037,fold1,test,990969250
2013-11-26,12357.888244568534,fold1,test,990969250
2013-11-27,12387.982893775174,fold1,test,990969250
2013-11-29,12379.77564168192,fold1,test,990969250
2013-12-02,12347.62917945197,fold1,test,990969250
2013-12-03,12294.27995354876,fold1,test,990969250
2013-12-04,12292.911730317035,fold1,test,990969250
2013-12-05,12238.878914622235,fold1,test,990969250
2013-12-06,12375.672015635291,fold1,test,990969250
2013-12-09,12407.133844425118,fold1,test,990969250
2013-12-10,12362.676504055284,fold1,test,990969250
2013-12-11,12223.831590018912,fold1,test,990969250
2013-12-12,12183.477875695708,fold1,test,990969250
2013-12-13,12182.109652463989,fold1,test,990969250
2013-12-16,12258.029865272178,fold1,test,990969250
2013-12-17,12219.04333053216,fold1,test,990969250
2013-12-18,12427.65301830678,fold1,test,990969250
2013-12-19,12413.290327143592,fold1,test,990969250
2013-12-20,12418.077542981806,fold1,test,990969250
2013-12-23,12484.422280465024,fold1,test,990969250
2013-12-24,12511.780483208224,fold1,test,990969250
2013-12-26,12575.389817876538,fold1,test,990969250
2013-12-27,12574.706228084942,fold1,test,990969250
2013-12-30,12572.65441506163,fold1,test,990969250
2013-12-31,12632.15908003478,fold1,test,990969250
2013-01-02,10000.0,fold2,val,990969250
2013-01-03,10012.57098690498,fold2,val,990969250
2013-01-04,9968.598987259747,fold2,val,990969250
2013-01-07,9995.840764156796,fold2,val,990969250
2013-01-08,10024.601706699144,fold2,val,990969250
2013-01-09,9999.11868639368,fold2,val,990969250
2013-01-10,9919.62982647296,fold2,val,990969250
2013-01-11,9920.30389369404,fold2,val,990969250
2013-01-14,9927.04959906354,fold2,val,990969250
2013-01-15,9920.294713429988,fold2,val,990969250
2013-01-16,9921.644059105229,fold2,val,990969250
2013-01-17,9857.546599859492,fold2,val,990969250
2013-01-18,9835.56681318611,fold2,val,990969250
2013-01-22,9782.519665817508,fold2,val,990969250
2013-01-23,9766.776964077357,fold2,val,990969250
2013-01-24,9764.160946485585,fold2,val,990969250
2013-01-25,9709.265964646407,fold2,val,990969250
2013-01-28,9720.897224286,fold2,val,990969250
2013-01-29,9682.679769208857,fold2,val,990969250
2013-01-30,9720.59789920979,fold2,val,990969250
2013-01-31,9744.5648606802,fold2,val,990969250
2013-02-01,9644.319613800324,fold2,val,990969250
2013-02-04,9752.726519886508,fold2,val,990969250
2013-02-05,9654.246427953374,fold2,val,990969250
2013-02-06,9647.215822338654,fold2,val,990969250
2013-02-07,9659.979871536578,fold2,val,990969250
2013-02-08,9606.228232987913,fold2,val,990969250
2013-02-11,9608.126619778712,fold2,val,990969250
2013-02-12,9592.299831959475,fold2,val,990969250
2013-02-13,9584.097625581153,fold2,val,990969250
2013-02-14,9575.278908054122,fold2,val,990969250
2013-02-15,9586.596001415432,fold2,val,990969250
2013-02-19,9514.748565043285,fold2,val,990969250
2013-02-20,9633.333913188684,fold2,val,990969250
2013-02-21,9691.895098436667,fold2,val,990969250
2013-02-22,9597.179649699414,fold2,val,990969250
2013-02-25,9779.784452131638,fold2,val,990969250
2013-02-26,9712.835311695924,fold2,val,990969250
2013-02-27,9590.46994515773,fold2,val,990969250
2013-02-28,9609.409910808305,fold2,val,990969250
2013-03-01,9577.718696930187,fold2,val,990969250
2013-03-04,9526.71660153684,fold2,val,990969250
2013-03-05,9441.367691105155,fold2,val,990969250
2013-03-06,9428.516886195574,fold2,val,990969250
2013-03-07,9411.42968089645,fold2,val,990969250
2013-03-08,9371.298022387176,fold2,val,990969250
2013-03-11,9335.727825348777,fold2,val,990969250
2013-03-12,9356.669706686958,fold2,val,990969250
2013-03-13,9343.44720633989,fold2,val,990969250
2013-03-14,9293.703276941316,fold2,val,990969250
2013-03-15,9347.070701512195,fold2,val,990969250
2013-03-18,9398.655674969456,fold2,val,990969250
2013-03-19,9420.48907338735,fold2,val,990969250
2013-03-20,9354.683851160298,fold2,val,990969250
2013-03-21,9434.59743877594,fold2,val,990969250
2013-03-22,9358.807385629949,fold2,val,990969250
2013-03-25,9397.903209823253,fold2,val,990969250
