epoch,train_total_loss,train_dir_loss,train_reg_loss,train_dir_acc,train_reg_acc,train_num_samples,val_total_loss,val_dir_loss,val_reg_loss,val_dir_acc,val_reg_acc,val_num_samples
1,2.3422067581355477,0.8578271115731345,2.088508437638907,0.48546042003231016,0.18093699515347333,1238,1.9894375971385412,0.8867849219929088,0.7195590974448564,0.3203463203463203,0.8441558441558441,231
2,2.2554007928475426,0.8254523546899848,2.0149868913536504,0.5024232633279483,0.21324717285945072,1238,1.7498621434876414,0.772760217065935,0.681139004694951,0.3246753246753247,0.8874458874458875,231
3,2.215846571668092,0.8107175662367332,1.9813714998026464,0.49515347334410337,0.2084006462035541,1238,1.6495732373489447,0.7248647380700876,0.6661457579373281,0.42424242424242425,0.9004329004329005,231
4,2.0664406523758454,0.7623577439534645,1.8057504262600654,0.5355411954765751,0.23424878836833601,1238,1.646729260812074,0.7190842022111406,0.6952029015078689,0.4199134199134199,0.9004329004329005,231
5,2.0055075930085438,0.7527655368860395,1.666588413888688,0.5500807754442649,0.2649434571890145,1238,1.7337694173251397,0.7507227408937561,0.7744130667669948,0.38095238095238093,0.9004329004329005,231
6,1.8696620111896842,0.7178531372874541,1.4465190692171335,0.5508885298869144,0.3360258481421648,1238,1.8459050954678358,0.7921898380502478,0.871751310763421,0.33766233766233766,0.8701298701298701,231
7,1.853307817209518,0.7223427821438224,1.3620741134313852,0.5581583198707593,0.37318255250403876,1238,1.7434023690946174,0.7448261578877767,0.8458333884998833,0.3722943722943723,0.9264069264069265,231
8,1.778425240170012,0.6969363256109358,1.2818419413343192,0.5646203554119548,0.39095315024232635,1238,1.666024900101996,0.7098950671427178,0.8207824885587156,0.44155844155844154,0.9047619047619048,231
9,1.7376709279028009,0.6908728930021911,1.186417147107964,0.5702746365105008,0.45476575121163165,1238,1.7370568049418462,0.7488708872815747,0.7977168263294996,0.3722943722943723,0.8354978354978355,231
10,1.6989321046191386,0.6809565066713509,1.1233968956212428,0.5888529886914378,0.4862681744749596,1238,1.7076870032719202,0.7417610630844579,0.7472161919007569,0.37662337662337664,0.8311688311688312,231
11,1.6788748934118736,0.6760711943390681,1.0891082887695755,0.5807754442649434,0.5274636510500808,1238,1.739502212701938,0.754899542569082,0.7656770356289753,0.3593073593073593,0.7575757575757576,231
