strategy,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
buy_hold,1.0031316764189238,0.10707811286599145,0.17608527276070032,0.6081037396665789,0.6904732815999463,0.3139683552004408,-0.3410474689324394,,,
momentum_126,0.4512123510717143,0.05604323464701877,0.1218502468081045,0.4599353396081199,0.4761802754959793,0.25770825665534,-0.21746774967311666,,,
rl_tdqn_stitched,0.12582187578772652,0.017504937561069855,0.16583433660198588,0.10555677382472933,0.13230853611469823,0.0675962493053592,-0.25896314870952497,153.79507117231367,22.519673408148197,20.123456790123456
