strategy,total_return_mean,total_return_std,total_return_min,total_return_max,annualized_return_mean,annualized_return_std,annualized_return_min,annualized_return_max,annualized_volatility_mean,annualized_volatility_std,annualized_volatility_min,annualized_volatility_max,sharpe_ratio_mean,sharpe_ratio_std,sharpe_ratio_min,sharpe_ratio_max,sortino_ratio_mean,sortino_ratio_std,sortino_ratio_min,sortino_ratio_max,calmar_ratio_mean,calmar_ratio_std,calmar_ratio_min,calmar_ratio_max,max_drawdown_mean,max_drawdown_std,max_drawdown_min,max_drawdown_max,turnover_mean,turnover_std,turnover_min,turnover_max,annualized_turnover_mean,annualized_turnover_std,annualized_turnover_min,annualized_turnover_max,average_holding_time_days_mean,average_holding_time_days_std,average_holding_time_days_min,average_holding_time_days_max
buy_hold,1.0031316764189238,0.0,1.0031316764189238,1.0031316764189238,0.1070781128659914,0.0,0.1070781128659914,0.1070781128659914,0.1760852727607003,0.0,0.1760852727607003,0.1760852727607003,0.6081037396665789,0.0,0.6081037396665789,0.6081037396665789,0.6904732815999463,0.0,0.6904732815999463,0.6904732815999463,0.3139683552004408,0.0,0.3139683552004408,0.3139683552004408,-0.3410474689324394,0.0,-0.3410474689324394,-0.3410474689324394,,,,,,,,,,,,
momentum_126,0.4512123510717143,0.0,0.4512123510717143,0.4512123510717143,0.0560432346470187,0.0,0.0560432346470187,0.0560432346470187,0.1218502468081045,0.0,0.1218502468081045,0.1218502468081045,0.4599353396081199,0.0,0.4599353396081199,0.4599353396081199,0.4761802754959793,0.0,0.4761802754959793,0.4761802754959793,0.25770825665534,0.0,0.25770825665534,0.25770825665534,-0.2174677496731166,0.0,-0.2174677496731166,-0.2174677496731166,,,,,,,,,,,,
transformer_tdqn_stitched,-0.033842617957843,0.1618932071735597,-0.2116186496537792,0.1669115305770605,-0.0064517274694019,0.0247202969321179,-0.0342172049151328,0.0228598445122367,0.1643859108192226,0.0010490197982231,0.1625801297973861,0.165145828424412,-0.039751044409899,0.1505796196096846,-0.2078386773878079,0.1384221734834786,-0.047328754632805,0.1826352306135797,-0.2528456611615811,0.1688388101717904,-0.0196400734613739,0.0633310161290306,-0.0939106181273675,0.0497873988217473,-0.3875367898861421,0.0413072754418843,-0.4591492034777987,-0.3555359531346755,213.09903903359628,72.9938693307281,149.27578165512094,338.4211557120542,31.20334563420468,10.688236531867217,21.85792967872776,49.55382407869707,15.665812205591532,4.658029894496615,8.832335329341317,21.72972972972973
