date,account_value,fold,split
2012-01-31,10000.0,fold1,val
2012-02-01,10077.484300830984,fold1,val
2012-02-02,10093.459129640209,fold1,val
2012-02-03,10234.95627448529,fold1,val
2012-02-06,10224.721318210804,fold1,val
2012-02-07,10240.326954015447,fold1,val
2012-02-08,10270.71663231971,fold1,val
2012-02-09,10283.631810881137,fold1,val
2012-02-10,10207.659353992018,fold1,val
2012-02-13,10283.631810881137,fold1,val
2012-02-14,10270.71663231971,fold1,val
2012-02-15,10222.853613520303,fold1,val
2012-02-16,10336.052991614262,fold1,val
2012-02-17,10325.716938622649,fold1,val
2012-02-21,10319.928266421399,fold1,val
2012-02-22,10309.608338154978,fold1,val
2012-02-23,10344.727254078201,fold1,val
2012-02-24,10334.382526824123,fold1,val
2012-02-27,10341.390177625173,fold1,val
2012-02-28,10371.54833482677,fold1,val
2012-02-29,10330.834707558619,fold1,val
2012-03-01,10384.365609160446,fold1,val
2012-03-02,10352.699198960783,fold1,val
2012-03-05,10310.477318694566,fold1,val
2012-03-06,10159.684231766674,fold1,val
2012-03-07,10230.557166696377,fold1,val
2012-03-08,10332.341810096732,fold1,val
2012-03-09,10372.30303655578,fold1,val
2012-03-12,10373.056587824838,fold1,val
2012-03-13,10560.039693486638,fold1,val
2012-03-14,10549.479653793152,fold1,val
2012-03-15,10599.944451087411,fold1,val
2012-03-16,10589.344506636324,fold1,val
2012-03-19,10620.225921191779,fold1,val
2012-03-20,10609.605695270588,fold1,val
2012-03-21,10581.638329859936,fold1,val
2012-03-22,10505.412971200045,fold1,val
2012-03-23,10539.374205975228,fold1,val
2012-03-26,10687.295760622643,fold1,val
2012-03-27,10676.60846486202,fold1,val
2012-03-28,10613.044416810299,fold1,val
2012-03-29,10602.431372393488,fold1,val
2012-03-30,10635.637543796398,fold1,val
2012-04-02,10625.0019062526,fold1,val
2012-04-03,10570.973363744446,fold1,val
2012-04-04,10466.206984269436,fold1,val
2012-04-05,10460.968094361739,fold1,val
2012-04-09,10343.480164655326,fold1,val
2012-04-10,10169.866002247712,fold1,val
