fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
fold1,val,1241,231,231,0.04925298576175163,0.05408941333360717,0.13026734420161573,0.4152185159305358,0.6375921849124719,0.5249785840892105,-0.10303165685786464,33.5546398906297,36.764214141037755,12.588235294117647
fold1,test,1241,233,233,-0.05435413135896394,-0.058899159256774025,0.10391845210794393,-0.5667824920601521,-0.9166811476179495,-0.4801901501698284,-0.12265799128937405,64.9640766716732,70.5644281088864,6.25
fold2,val,1240,233,233,0.03333192721248879,0.03625686637015013,0.09167303203462952,0.39550198750330506,0.643181952462953,0.6645344545919958,-0.054559799149030974,45.11748263751482,49.006920795921275,7.521739130434782
fold2,test,1240,233,233,0.15290133528403183,0.1671295126331751,0.09139969798248096,1.8285565086353968,2.5599568190076805,3.590213271431315,-0.04655141630807502,60.5025842570995,65.71832427926326,5.451612903225806
fold3,val,1239,233,233,0.220466699360246,0.24160961292214922,0.10463421284083892,2.3090880732257832,3.5675967202468386,4.279842926164222,-0.05645291593415791,17.342397072124644,18.83743130248022,24.0
fold3,test,1239,233,233,-0.009165059118064312,-0.009951206655205436,0.15283790129171285,-0.06510954790076673,-0.08734203372222148,-0.08099820689851457,-0.12285712284561612,0.9962910554979093,1.0821782154546258,227.0
fold4,val,1239,233,233,-0.001432262764866965,-0.0015556376070020583,0.15362334043252218,-0.010126310250917632,-0.013777013887152429,-0.01142712178459477,-0.13613555857077309,19.48783527819355,21.16782107803782,22.2
fold4,test,1239,233,233,0.11444743598927354,0.12490656287639812,0.11159329433394519,1.1193016894242114,1.470102725872925,1.392495021322882,-0.08969982726238823,43.323950642641066,47.05877397390323,8.818181818181818
fold5,val,1239,233,233,-0.03147937836092096,-0.034146270575080906,0.10543282476434294,-0.3238675493272857,-0.45053521228834836,-0.34036302225773674,-0.10032309135280848,37.28295626153031,40.49700421511051,10.947368421052632
fold5,test,1239,232,232,-0.1468349973334382,-0.15906329712861889,0.0678008841018399,-2.3460357373762095,-3.3877208815070587,-1.0529513946699587,-0.1510642351905297,5.164690588665893,5.634207914908247,75.66666666666667
fold6,val,1239,232,232,0.12553037523955757,0.13769554688801078,0.0641660973938901,2.1459236649963715,2.5966685253567574,5.109058701147356,-0.026951255591776246,0.9618248920015163,1.0492635185471086,205.0
fold6,test,1239,232,232,-0.08485473963440748,-0.09220219383212469,0.15546463972354121,-0.5930750169047153,-0.777856719476654,-0.520491810304666,-0.17714437001065364,26.992632128430998,29.446507776470177,13.642857142857142
fold7,val,1240,232,232,0.02349993139039852,0.02566348007719088,0.11756790727387437,0.21828644119187918,0.2711414610176446,0.3059265759735978,-0.08388771062310618,1.9700746274883938,2.1491723208964295,105.0
fold7,test,1240,233,233,-0.17231553172779568,-0.18570046758375636,0.11602440774932793,-1.6005293298713867,-2.7198586305897736,-1.0608207003595804,-0.17505358588950093,3.1197718295455523,3.388717676920169,113.5
fold8,val,1239,233,233,-0.11450434430831624,-0.12373888207069761,0.11810494900919685,-1.047702768671125,-1.7853877559074365,-1.0112227235863824,-0.12236560669033203,5.115058083159744,5.556011366190757,75.66666666666667
fold8,test,1239,93,93,0.05590296722423371,0.1606712996604025,0.5075803157388579,0.31654359847765523,0.419440178334218,0.5590882765180475,-0.2873809135491969,5.295604546907865,14.5053515850085,28.333333333333332
