epoch,train_total_loss,train_dir_loss,train_reg_loss,train_ret_loss,train_dir_acc,train_reg_acc,train_num_samples,val_total_loss,val_dir_loss,val_reg_loss,val_ret_loss,val_dir_acc,val_reg_acc,val_num_samples
1,2.556385378074954,0.8019093528317712,1.8922258388245048,0.7697977980234704,0.3222940226171244,0.3166397415185784,1238,2.1250010605516105,0.6442529785222021,2.02546535483722,0.4577111257561322,0.2801724137931034,0.34913793103448276,232
2,2.198911299035314,0.6746787619513726,1.6373159794892171,0.7167179475693403,0.3158319870759289,0.3804523424878837,1238,1.6958726151236172,0.516167348828809,1.6051702848796188,0.3639736894903512,0.3793103448275862,0.3448275862068966,232
3,1.894452417416796,0.5963596609181849,1.3596221643811475,0.587692860447725,0.32390953150242324,0.4289176090468498,1238,1.5617483977613777,0.5055218750032885,1.2624031510846367,0.3439673478233403,0.4051724137931034,0.3577586206896552,232
4,1.7215682252736006,0.5449293811891306,1.173199558489157,0.5594991357434355,0.3432956381260097,0.4894991922455573,1238,1.460218910513253,0.48122921277736797,1.1119722621194248,0.32833767142789116,0.3706896551724138,0.47844827586206895,232
5,1.599766573151017,0.520694652743794,1.024092039114439,0.5022992919257846,0.3384491114701131,0.5565428109854604,1238,1.4436576489744515,0.48327622845255097,1.0519916189127956,0.3230153728148033,0.3922413793103448,0.44396551724137934,232
6,1.5048948447423143,0.49860160671451365,0.9407249308749431,0.45094827900795637,0.37318255250403876,0.5783521809369951,1238,1.436863870456301,0.4898690190808526,0.9704600264286173,0.3319756959019036,0.3706896551724138,0.5431034482758621,232
7,1.469328287537533,0.4925036544946168,0.8851286896018489,0.43756471292652876,0.37237479806138934,0.5807754442649434,1238,1.4256836134811928,0.4813159642548397,0.9535073540334044,0.3539989436494893,0.4224137931034483,0.5474137931034483,232
8,1.4208553669333266,0.4843285996617331,0.7919704968979363,0.4292140197676873,0.388529886914378,0.654281098546042,1238,1.3937233809767098,0.48206869281571485,0.8825346606558767,0.3296511943998008,0.375,0.5775862068965517,232
9,1.393930516065804,0.4823146153825165,0.7582781798234857,0.40363566425774905,0.407108239095315,0.6615508885298869,1238,1.377611337036922,0.48247908620998775,0.8322041599914946,0.3259837719900855,0.3879310344827586,0.6206896551724138,232
10,1.3850360246005082,0.48708407790287245,0.6898929572066891,0.4077999355430942,0.39095315024232635,0.6890145395799677,1238,1.359787024300674,0.4793594952287345,0.7913468099873642,0.3273279430537388,0.3879310344827586,0.6163793103448276,232
