variant,date,strategy,account_value,account_value_std,seed_count
gating,2013-06-18,transformer_tdqn_stitched,9128.16583831991,162.75797381370543,5
gating,2013-06-19,buy_hold,10891.583192577358,0.0,5
gating,2013-06-19,momentum_126,10891.583192577358,0.0,5
gating,2013-06-19,transformer_tdqn_stitched,9254.288543016444,165.00678000674486,5
gating,2013-06-20,buy_hold,10621.70894362047,0.0,5
gating,2013-06-20,momentum_126,10621.70894362047,0.0,5
gating,2013-06-20,transformer_tdqn_stitched,9386.560971314677,84.67649653608169,5
gating,2013-06-21,buy_hold,10599.720101336168,0.0,5
gating,2013-06-21,momentum_126,10599.720101336168,0.0,5
gating,2013-06-21,transformer_tdqn_stitched,9386.671010898435,84.54916531370729,5
gating,2013-06-24,buy_hold,10465.7819612998,0.0,5
gating,2013-06-24,momentum_126,10465.7819612998,0.0,5
gating,2013-06-24,transformer_tdqn_stitched,9410.540698344852,165.48483283346346,5
gating,2013-06-25,buy_hold,10566.402317928603,0.0,5
gating,2013-06-25,momentum_126,10566.402317928603,0.0,5
gating,2013-06-25,transformer_tdqn_stitched,9391.238883413022,94.4235511150017,5
gating,2013-06-26,buy_hold,10671.019629103766,0.0,5
gating,2013-06-26,momentum_126,10671.019629103766,0.0,5
gating,2013-06-26,transformer_tdqn_stitched,9372.257234096129,101.5678141885904,5
gating,2013-06-27,buy_hold,10733.65722459448,0.0,5
gating,2013-06-27,momentum_126,10733.65722459448,0.0,5
gating,2013-06-27,transformer_tdqn_stitched,9361.549551608729,144.66335978954675,5
gating,2013-06-28,buy_hold,10689.67750646976,0.0,5
gating,2013-06-28,momentum_126,10689.67750646976,0.0,5
gating,2013-06-28,transformer_tdqn_stitched,9368.798448009162,112.92695627975,5
gating,2013-07-01,buy_hold,10752.31510196047,0.0,5
gating,2013-07-01,momentum_126,10752.31510196047,0.0,5
gating,2013-07-01,transformer_tdqn_stitched,9358.207054795172,159.7919388000951,5
gating,2013-07-02,buy_hold,10742.320173649425,0.0,5
gating,2013-07-02,momentum_126,10742.320173649425,0.0,5
gating,2013-07-02,transformer_tdqn_stitched,9359.836221467402,151.7286308788862,5
gating,2013-07-03,buy_hold,10746.984134601891,0.0,5
gating,2013-07-03,momentum_126,10746.984134601891,0.0,5
gating,2013-07-03,transformer_tdqn_stitched,9359.07151477371,155.4736360639283,5
gating,2013-07-05,buy_hold,10862.93038690032,0.0,5
gating,2013-07-05,momentum_126,10862.93038690032,0.0,5
gating,2013-07-05,transformer_tdqn_stitched,9340.112969056232,256.033995585144,5
gating,2013-07-08,buy_hold,10924.900975984923,0.0,5
gating,2013-07-08,momentum_126,10924.900975984923,0.0,5
gating,2013-07-08,transformer_tdqn_stitched,9317.640390798262,289.82325668540665,5
gating,2013-07-09,buy_hold,11003.531473551366,0.0,5
gating,2013-07-09,momentum_126,11003.531473551366,0.0,5
gating,2013-07-09,transformer_tdqn_stitched,9276.149288010516,317.5474750068556,5
gating,2013-07-10,buy_hold,11007.529444875783,0.0,5
gating,2013-07-10,momentum_126,11007.529444875783,0.0,5
gating,2013-07-10,transformer_tdqn_stitched,9274.177068565954,319.3349310637577,5
gating,2013-07-11,buy_hold,11157.459470209826,0.0,5
gating,2013-07-11,momentum_126,11157.459470209826,0.0,5
gating,2013-07-11,transformer_tdqn_stitched,9200.288599360869,397.672204967586,5
gating,2013-07-12,buy_hold,11162.123431162296,0.0,5
gating,2013-07-12,momentum_126,11162.123431162296,0.0,5
gating,2013-07-12,transformer_tdqn_stitched,9198.0737975019,400.3548893652393,5
gating,2013-07-15,buy_hold,11204.770153252855,0.0,5
gating,2013-07-15,momentum_126,11204.770153252855,0.0,5
