date,account_value,fold,split,seed,variant
2017-12-21,8802.358705544386,fold5,test,1837439542,gating
2017-12-22,8804.660674989149,fold5,test,1837439542,gating
2017-12-26,8815.193200129894,fold5,test,1837439542,gating
2017-12-27,8810.90404953114,fold5,test,1837439542,gating
2017-12-28,8792.77637655684,fold5,test,1837439542,gating
2017-12-29,8825.929735160495,fold5,test,1837439542,gating
2017-01-31,10000.0,fold6,val,1837439542,gating
2017-02-01,9993.951406057886,fold6,val,1837439542,gating
2017-02-02,10000.537752777973,fold6,val,1837439542,gating
2017-02-03,10069.470292741007,fold6,val,1837439542,gating
2017-02-06,10051.46854964582,fold6,val,1837439542,gating
2017-02-07,10051.908041401326,fold6,val,1837439542,gating
2017-02-08,10065.080064884558,fold6,val,1837439542,gating
2017-02-09,10124.792657379186,fold6,val,1837439542,gating
2017-02-10,10164.746879670502,fold6,val,1837439542,gating
2017-02-13,10220.069244308685,fold6,val,1837439542,gating
2017-02-14,10260.90178015406,fold6,val,1837439542,gating
2017-02-15,10314.46751768411,fold6,val,1837439542,gating
2017-02-16,10305.68639201427,fold6,val,1837439542,gating
2017-02-17,10321.931508001322,fold6,val,1837439542,gating
2017-02-21,10383.400727604088,fold6,val,1837439542,gating
2017-02-22,10374.18011017874,fold6,val,1837439542,gating
2017-02-23,10381.205278697387,fold6,val,1837439542,gating
2017-02-24,10394.37730218062,fold6,val,1837439542,gating
2017-02-27,10410.62241816767,fold6,val,1837439542,gating
2017-02-28,10382.522414050014,fold6,val,1837439542,gating
2017-03-01,10527.852154250231,fold6,val,1837439542,gating
2017-03-02,10461.553884992458,fold6,val,1837439542,gating
2017-03-03,10468.139561755605,fold6,val,1837439542,gating
2017-03-06,10436.96646513413,fold6,val,1837439542,gating
2017-03-07,10405.792698555711,fold6,val,1837439542,gating
2017-03-08,10386.473820107898,fold6,val,1837439542,gating
2017-03-09,10399.645843591132,fold6,val,1837439542,gating
2017-03-10,10436.088151580065,fold6,val,1837439542,gating
2017-03-13,10441.356692990576,fold6,val,1837439542,gating
2017-03-14,10401.401800742324,fold6,val,1837439542,gating
2017-03-15,10491.409846261304,fold6,val,1837439542,gating
2017-03-16,10470.77383246086,fold6,val,1837439542,gating
2017-03-17,10407.109833908344,fold6,val,1837439542,gating
2017-03-20,10395.694437533246,fold6,val,1837439542,gating
2017-03-21,10262.218915506684,fold6,val,1837439542,gating
2017-03-22,10286.367513566453,fold6,val,1837439542,gating
2017-03-23,10275.390938989918,fold6,val,1837439542,gating
2017-03-24,10267.92694867271,fold6,val,1837439542,gating
2017-03-27,10257.389195894735,fold6,val,1837439542,gating
2017-03-28,10332.030438980732,fold6,val,1837439542,gating
2017-03-29,10341.689208247692,fold6,val,1837439542,gating
2017-03-30,10374.6189319773,fold6,val,1837439542,gating
2017-03-31,10350.471003874478,fold6,val,1837439542,gating
2017-04-03,10332.469260779291,fold6,val,1837439542,gating
2017-04-04,10339.054937542436,fold6,val,1837439542,gating
2017-04-05,10308.320662719529,fold6,val,1837439542,gating
2017-04-06,10337.298980391248,fold6,val,1837439542,gating
2017-04-07,10326.761227613271,fold6,val,1837439542,gating
2017-04-10,10332.908082577856,fold6,val,1837439542,gating
2017-04-11,10320.61437264869,fold6,val,1837439542,gating
2017-04-12,10275.39093898992,fold6,val,1837439542,gating
2017-04-13,10208.65317797664,fold6,val,1837439542,gating
2017-04-17,10299.100715251128,fold6,val,1837439542,gating
2017-04-18,10268.365770471271,fold6,val,1837439542,gating
2017-04-19,10249.486383778963,fold6,val,1837439542,gating
2017-04-20,10332.908082577856,fold6,val,1837439542,gating
2017-04-21,10299.97835884825,fold6,val,1837439542,gating
2017-04-24,10413.256688872929,fold6,val,1837439542,gating
2017-04-25,10473.847594921628,fold6,val,1837439542,gating
2017-04-26,10467.26124820154,fold6,val,1837439542,gating
2017-04-27,10476.043043828322,fold6,val,1837439542,gating
2017-04-28,10453.211581121184,fold6,val,1837439542,gating
2017-05-01,10479.554958130702,fold6,val,1837439542,gating
2017-05-02,10483.507034145532,fold6,val,1837439542,gating
2017-05-03,10470.773832460862,fold6,val,1837439542,gating
2017-05-04,10483.067542390028,fold6,val,1837439542,gating
2017-05-05,10524.339569990912,fold6,val,1837439542,gating
2017-05-08,10522.58361283972,fold6,val,1837439542,gating
2017-05-09,10512.924173615816,fold6,val,1837439542,gating
2017-05-10,10531.803560308124,fold6,val,1837439542,gating
2017-05-11,10510.289902910556,fold6,val,1837439542,gating
2017-05-12,10492.726981613932,fold6,val,1837439542,gating
2017-05-15,10550.683616957374,fold6,val,1837439542,gating
2017-05-16,10541.024177733469,fold6,val,1837439542,gating
2017-05-17,10353.983588133802,fold6,val,1837439542,gating
2017-05-18,10395.694437533246,fold6,val,1837439542,gating
2017-05-19,10463.309842143648,fold6,val,1837439542,gating
2017-05-22,10516.436757875135,fold6,val,1837439542,gating
2017-05-23,10539.707042380836,fold6,val,1837439542,gating
2017-05-24,10564.294462239164,fold6,val,1837439542,gating
2017-05-25,10614.78643730845,fold6,val,1837439542,gating
2017-05-26,10612.591658358697,fold6,val,1837439542,gating
2017-05-30,10603.371040933353,fold6,val,1837439542,gating
2017-05-31,10600.736770228095,fold6,val,1837439542,gating
2017-06-01,10685.036782581055,fold6,val,1837439542,gating
2017-06-02,10720.60077701592,fold6,val,1837439542,gating
2017-06-05,10712.697964900148,fold6,val,1837439542,gating
2017-06-06,10678.45110581791,fold6,val,1837439542,gating
2017-06-07,10698.208806064284,fold6,val,1837439542,gating
2017-06-08,10703.477347474802,fold6,val,1837439542,gating
2017-06-09,10687.23223148775,fold6,val,1837439542,gating
2017-06-12,10685.036782581055,fold6,val,1837439542,gating
2017-06-13,10737.285384758474,fold6,val,1837439542,gating
2017-06-14,10723.674539476682,fold6,val,1837439542,gating
2017-06-15,10703.038525676238,fold6,val,1837439542,gating
2017-06-16,10653.424194204075,fold6,val,1837439542,gating
2017-06-19,10742.115104370429,fold6,val,1837439542,gating
2017-06-20,10669.669310191128,fold6,val,1837439542,gating
2017-06-21,10667.035039485869,fold6,val,1837439542,gating
2017-06-22,10662.205319873916,fold6,val,1837439542,gating
2017-06-23,10674.938521558584,fold6,val,1837439542,gating
2017-06-26,10681.96302012029,fold6,val,1837439542,gating
2017-06-27,10595.90705061614,fold6,val,1837439542,gating
2017-06-28,10690.744815747075,fold6,val,1837439542,gating
2017-06-29,10596.785364170208,fold6,val,1837439542,gating
2017-06-30,10616.543064416584,fold6,val,1837439542,gating
2017-07-03,10634.544807511767,fold6,val,1837439542,gating
2017-07-05,10659.132227370095,fold6,val,1837439542,gating
2017-07-06,10561.660191533903,fold6,val,1837439542,gating
2017-07-07,10630.153909698378,fold6,val,1837439542,gating
2017-07-10,10641.569306073474,fold6,val,1837439542,gating
2017-07-11,10633.666493957702,fold6,val,1837439542,gating
2017-07-12,10713.575608497273,fold6,val,1837439542,gating
2017-07-13,10731.577351592456,fold6,val,1837439542,gating
2017-07-14,10781.630504863178,fold6,val,1837439542,gating
2017-07-17,10780.313369510552,fold6,val,1837439542,gating
2017-07-18,10786.021402676572,fold6,val,1837439542,gating
2017-07-19,10844.416859818575,fold6,val,1837439542,gating
2017-07-20,10849.246579430528,fold6,val,1837439542,gating
2017-07-21,10839.587140206622,fold6,val,1837439542,gating
2017-07-24,10836.952869501363,fold6,val,1837439542,gating
2017-07-25,10863.296246510885,fold6,val,1837439542,gating
2017-07-26,10863.735068309445,fold6,val,1837439542,gating
2017-07-27,10853.636807286975,fold6,val,1837439542,gating
2017-07-28,10840.904275559247,fold6,val,1837439542,gating
2017-07-31,10834.757420594666,fold6,val,1837439542,gating
2017-08-01,10858.906018654434,fold6,val,1837439542,gating
2017-08-02,10864.174560064948,fold6,val,1837439542,gating
2017-08-03,10843.099724465945,fold6,val,1837439542,gating
2017-08-04,10862.857424712318,fold6,val,1837439542,gating
2017-08-07,10883.053946757256,fold6,val,1837439542,gating
2017-08-08,10856.271077992233,fold6,val,1837439542,gating
2017-08-09,10855.83225619367,fold6,val,1837439542,gating
2017-08-10,10702.599033920736,fold6,val,1837439542,gating
2017-08-11,10718.405328109222,fold6,val,1837439542,gating
2017-08-14,10824.658489615253,fold6,val,1837439542,gating
2017-08-15,10823.341354262626,fold6,val,1837439542,gating
2017-08-16,10842.221410911876,fold6,val,1837439542,gating
2017-08-17,10673.181894450452,fold6,val,1837439542,gating
2017-08-18,10656.497956664838,fold6,val,1837439542,gating
2017-08-21,10664.839590579171,fold6,val,1837439542,gating
2017-08-22,10776.361963452662,fold6,val,1837439542,gating
2017-08-23,10737.724206557034,fold6,val,1837439542,gating
2017-08-24,10712.697964900146,fold6,val,1837439542,gating
2017-08-25,10737.724206557032,fold6,val,1837439542,gating
2017-08-28,10738.16369831254,fold6,val,1837439542,gating
2017-08-29,10750.457408241704,fold6,val,1837439542,gating
2017-08-30,10801.388205109555,fold6,val,1837439542,gating
2017-08-31,10866.370008971646,fold6,val,1837439542,gating
2017-09-01,10881.736811404628,fold6,val,1837439542,gating
2017-09-05,10803.583654016247,fold6,val,1837439542,gating
2017-09-06,10840.464783803742,fold6,val,1837439542,gating
2017-09-07,10839.147648451111,fold6,val,1837439542,gating
2017-09-08,10826.415116723389,fold6,val,1837439542,gating
2017-09-11,10941.888895654763,fold6,val,1837439542,gating
2017-09-12,10978.770025442256,fold6,val,1837439542,gating
2017-09-13,10984.03856685277,fold6,val,1837439542,gating
2017-09-14,10973.054528285918,fold6,val,1837439542,gating
2017-09-15,11001.530498363229,fold6,val,1837439542,gating
2017-09-18,10978.131494882336,fold6,val,1837439542,gating
2017-09-19,10967.141054147494,fold6,val,1837439542,gating
2017-09-20,10963.192570220692,fold6,val,1837439542,gating
2017-09-21,10992.566796484614,fold6,val,1837439542,gating
2017-09-22,10990.36277111142,fold6,val,1837439542,gating
2017-09-25,11012.833875529986,fold6,val,1837439542,gating
2017-09-26,11006.197367453651,fold6,val,1837439542,gating
2017-09-27,10963.335536703502,fold6,val,1837439542,gating
2017-09-28,10950.182031091368,fold6,val,1837439542,gating
2017-09-29,10911.691732175444,fold6,val,1837439542,gating
2017-10-02,10864.34917463958,fold6,val,1837439542,gating
2017-10-03,10841.098241529982,fold6,val,1837439542,gating
2017-10-04,10828.235936107954,fold6,val,1837439542,gating
2017-10-05,10764.077484262454,fold6,val,1837439542,gating
2017-10-06,10776.335688942208,fold6,val,1837439542,gating
2017-10-09,10794.128830209558,fold6,val,1837439542,gating
2017-10-10,10765.650599697612,fold6,val,1837439542,gating
2017-10-11,10748.737714280378,fold6,val,1837439542,gating
2017-10-12,10764.754390411925,fold6,val,1837439542,gating
2017-10-13,10751.649428159772,fold6,val,1837439542,gating
2017-10-16,10737.311238414277,fold6,val,1837439542,gating
2017-10-17,10729.740235751828,fold6,val,1837439542,gating
2017-10-18,10719.240235571297,fold6,val,1837439542,gating
2017-10-19,10716.306316596074,fold6,val,1837439542,gating
2017-10-20,10661.00532875486,fold6,val,1837439542,gating
2017-10-23,10702.47009455996,fold6,val,1837439542,gating
2017-10-24,10683.664727868274,fold6,val,1837439542,gating
2017-10-25,10736.550212663438,fold6,val,1837439542,gating
2017-10-26,10725.813662450775,fold6,val,1837439542,gating
2017-10-27,10725.813662450775,fold6,val,1837439542,gating
2017-10-30,10725.813662450775,fold6,val,1837439542,gating
2017-10-31,10725.813662450775,fold6,val,1837439542,gating
2017-11-01,10725.813662450775,fold6,val,1837439542,gating
2017-11-02,10725.813662450775,fold6,val,1837439542,gating
2017-11-03,10725.813662450775,fold6,val,1837439542,gating
2017-11-06,10725.813662450775,fold6,val,1837439542,gating
2017-11-07,10725.813662450775,fold6,val,1837439542,gating
2017-11-08,10725.813662450775,fold6,val,1837439542,gating
2017-11-09,10725.813662450775,fold6,val,1837439542,gating
2017-11-10,10711.766819611868,fold6,val,1837439542,gating
2017-11-13,10721.727373938207,fold6,val,1837439542,gating
2017-11-14,10696.825988122351,fold6,val,1837439542,gating
2017-11-15,10643.285475415229,fold6,val,1837439542,gating
2017-11-16,10733.763888150215,fold6,val,1837439542,gating
2017-11-17,10702.220443981443,fold6,val,1837439542,gating
2017-11-20,10720.482304647414,fold6,val,1837439542,gating
2017-11-21,10790.624163432278,fold6,val,1837439542,gating
2017-11-22,10781.079054403372,fold6,val,1837439542,gating
2017-11-24,10805.980440219228,fold6,val,1837439542,gating
2017-11-27,10800.585984360136,fold6,val,1837439542,gating
2017-11-28,10910.15588175445,fold6,val,1837439542,gating
2017-11-29,10903.51509000305,fold6,val,1837439542,gating
2017-11-30,10998.975046502725,fold6,val,1837439542,gating
2017-12-01,10976.1470873695,fold6,val,1837439542,gating
2017-12-04,10962.866770468216,fold6,val,1837439542,gating
2017-12-05,10923.437465257251,fold6,val,1837439542,gating
2017-12-06,10925.5121585414,fold6,val,1837439542,gating
2017-12-07,10959.961186589191,fold6,val,1837439542,gating
2017-12-08,11019.72704575028,fold6,val,1837439542,gating
2017-12-11,11052.929737905764,fold6,val,1837439542,gating
2017-12-12,11072.436667862532,fold6,val,1837439542,gating
2017-12-13,11071.19159857174,fold6,val,1837439542,gating
2017-12-14,11025.952392204246,fold6,val,1837439542,gating
2017-12-15,11061.231044245396,fold6,val,1837439542,gating
2017-12-18,11131.37290303026,fold6,val,1837439542,gating
2017-12-19,11088.623835244352,fold6,val,1837439542,gating
2017-12-20,11082.812667486309,fold6,val,1837439542,gating
2017-12-21,11105.639360018014,fold6,val,1837439542,gating
2017-12-22,11102.735042740507,fold6,val,1837439542,gating
2017-12-26,11089.453459237708,fold6,val,1837439542,gating
2017-12-27,11094.849181698317,fold6,val,1837439542,gating
2017-12-28,11117.675874230024,fold6,val,1837439542,gating
2017-12-29,11075.756430437472,fold6,val,1837439542,gating
2018-01-30,10000.0,fold6,test,1837439542,gating
2018-01-31,10000.0,fold6,test,1837439542,gating
2018-02-01,10000.0,fold6,test,1837439542,gating
2018-02-02,10000.0,fold6,test,1837439542,gating
2018-02-05,10407.807188299152,fold6,test,1837439542,gating
2018-02-06,10397.399381110854,fold6,test,1837439542,gating
2018-02-07,10443.349969178442,fold6,test,1837439542,gating
2018-02-08,10835.068569201858,fold6,test,1837439542,gating
2018-02-09,10672.309334398144,fold6,test,1837439542,gating
2018-02-12,10515.591824796138,fold6,test,1837439542,gating
2018-02-13,10489.435462357756,fold6,test,1837439542,gating
2018-02-14,10347.867661995331,fold6,test,1837439542,gating
2018-02-15,10215.82756219876,fold6,test,1837439542,gating
2018-02-16,10212.834744438038,fold6,test,1837439542,gating
2018-02-20,10276.779166399154,fold6,test,1837439542,gating
2018-02-21,10327.898233868302,fold6,test,1837439542,gating
2018-02-22,10314.512462412116,fold6,test,1837439542,gating
2018-02-23,10150.105936766631,fold6,test,1837439542,gating
2018-02-26,10032.24031947578,fold6,test,1837439542,gating
2018-02-27,10157.50799460907,fold6,test,1837439542,gating
2018-02-28,10260.404400174595,fold6,test,1837439542,gating
2018-03-01,10409.597885974994,fold6,test,1837439542,gating
2018-03-02,10355.937155381029,fold6,test,1837439542,gating
2018-03-05,10236.243642298408,fold6,test,1837439542,gating
2018-03-06,10210.294735135532,fold6,test,1837439542,gating
2018-03-07,10214.036642838317,fold6,test,1837439542,gating
2018-03-08,10164.609986783178,fold6,test,1837439542,gating
2018-03-09,9987.721709199906,fold6,test,1837439542,gating
2018-03-12,10000.257168803462,fold6,test,1837439542,gating
2018-03-13,10064.88571088455,fold6,test,1837439542,gating
2018-03-14,10116.53457180902,fold6,test,1837439542,gating
2018-03-15,10127.558316862622,fold6,test,1837439542,gating
2018-03-16,10157.01985513924,fold6,test,1837439542,gating
2018-03-19,10294.447882716497,fold6,test,1837439542,gating
2018-03-20,10284.15343483378,fold6,test,1837439542,gating
2018-03-21,10284.15343483378,fold6,test,1837439542,gating
2018-03-22,10284.15343483378,fold6,test,1837439542,gating
2018-03-23,10492.852881312629,fold6,test,1837439542,gating
2018-03-26,10205.778596371432,fold6,test,1837439542,gating
2018-03-27,10379.39653693583,fold6,test,1837439542,gating
2018-03-28,10410.065523385718,fold6,test,1837439542,gating
2018-03-29,10277.049722403004,fold6,test,1837439542,gating
2018-04-02,10498.87593751153,fold6,test,1837439542,gating
2018-04-03,10364.312057178213,fold6,test,1837439542,gating
2018-04-04,10253.423072939127,fold6,test,1837439542,gating
2018-04-05,10172.502996225396,fold6,test,1837439542,gating
2018-04-06,10399.205868573234,fold6,test,1837439542,gating
2018-04-09,10347.954633570662,fold6,test,1837439542,gating
2018-04-10,10183.418432151446,fold6,test,1837439542,gating
2018-04-11,10236.8025179309,fold6,test,1837439542,gating
2018-04-12,10152.583206071253,fold6,test,1837439542,gating
2018-04-13,10182.361729462937,fold6,test,1837439542,gating
2018-04-16,10098.645061526482,fold6,test,1837439542,gating
2018-04-17,9990.605235904535,fold6,test,1837439542,gating
2018-04-18,9983.20954033936,fold6,test,1837439542,gating
2018-04-19,10038.591815938476,fold6,test,1837439542,gating
2018-04-20,10123.71317483176,fold6,test,1837439542,gating
2018-04-23,10125.231220307774,fold6,test,1837439542,gating
2018-04-24,10261.591433394276,fold6,test,1837439542,gating
2018-04-25,10236.228396200282,fold6,test,1837439542,gating
2018-04-26,10132.169614493569,fold6,test,1837439542,gating
2018-04-27,10122.65798358656,fold6,test,1837439542,gating
2018-04-30,10200.506593613609,fold6,test,1837439542,gating
2018-05-01,10182.381568571886,fold6,test,1837439542,gating
2018-05-02,10250.78154596991,fold6,test,1837439542,gating
2018-05-03,10240.53076442394,fold6,test,1837439542,gating
2018-05-04,10362.736067946373,fold6,test,1837439542,gating
2018-05-07,10397.796273355068,fold6,test,1837439542,gating
2018-05-08,10397.796273355068,fold6,test,1837439542,gating
2018-05-09,10498.298946129256,fold6,test,1837439542,gating
2018-05-10,10596.46443038339,fold6,test,1837439542,gating
2018-05-11,10628.797519584044,fold6,test,1837439542,gating
2018-05-14,10633.861824312138,fold6,test,1837439542,gating
2018-05-15,10560.62674720658,fold6,test,1837439542,gating
2018-05-16,10605.034517891569,fold6,test,1837439542,gating
2018-05-17,10596.075691499327,fold6,test,1837439542,gating
2018-05-18,10569.585573598815,fold6,test,1837439542,gating
2018-05-21,10649.0535496925,fold6,test,1837439542,gating
2018-05-22,10619.44757669989,fold6,test,1837439542,gating
2018-05-23,10648.663622004517,fold6,test,1837439542,gating
2018-05-24,10626.849069948044,fold6,test,1837439542,gating
2018-05-25,10601.528735111484,fold6,test,1837439542,gating
2018-05-29,10479.60024916488,fold6,test,1837439542,gating
2018-05-30,10619.44757669989,fold6,test,1837439542,gating
2018-05-31,10554.393848218451,fold6,test,1837439542,gating
2018-06-01,10658.013564888666,fold6,test,1837439542,gating
2018-06-04,10708.654234561782,fold6,test,1837439542,gating
2018-06-05,10716.44565549792,fold6,test,1837439542,gating
2018-06-06,10806.04105224387,fold6,test,1837439542,gating
2018-06-07,10804.872457983844,fold6,test,1837439542,gating
2018-06-08,10836.815619496512,fold6,test,1837439542,gating
2018-06-11,10851.22867830483,fold6,test,1837439542,gating
2018-06-12,10865.252998229094,fold6,test,1837439542,gating
2018-06-13,10830.582720508386,fold6,test,1837439542,gating
2018-06-14,10857.851504980945,fold6,test,1837439542,gating
2018-06-15,10795.52370390362,fold6,test,1837439542,gating
2018-06-18,10773.31922415916,fold6,test,1837439542,gating
2018-06-19,10732.027308566268,fold6,test,1837439542,gating
2018-06-20,10750.33607784266,fold6,test,1837439542,gating
2018-06-21,10682.94397203724,fold6,test,1837439542,gating
2018-06-22,10702.421335573656,fold6,test,1837439542,gating
2018-06-25,10556.731036738507,fold6,test,1837439542,gating
2018-06-26,10580.104110742996,fold6,test,1837439542,gating
2018-06-27,10492.455974829114,fold6,test,1837439542,gating
2018-06-28,10552.44658738638,fold6,test,1837439542,gating
2018-06-29,10567.638312766743,fold6,test,1837439542,gating
2018-07-02,10590.23153139526,fold6,test,1837439542,gating
2018-07-03,10552.83532627044,fold6,test,1837439542,gating
2018-07-05,10638.924940236308,fold6,test,1837439542,gating
2018-07-06,10728.91145347417,fold6,test,1837439542,gating
2018-07-09,10825.518415780289,fold6,test,1837439542,gating
2018-07-10,10864.473142853123,fold6,test,1837439542,gating
2018-07-11,10785.005166759442,fold6,test,1837439542,gating
2018-07-12,10882.781912129516,fold6,test,1837439542,gating
2018-07-13,10891.351999637696,fold6,test,1837439542,gating
2018-07-16,10881.613317869487,fold6,test,1837439542,gating
2018-07-17,10925.63234967042,fold6,test,1837439542,gating
2018-07-18,10948.61549598692,fold6,test,1837439542,gating
2018-07-19,10937.666880490931,fold6,test,1837439542,gating
2018-07-20,10939.217189960837,fold6,test,1837439542,gating
2018-07-23,10918.87749193331,fold6,test,1837439542,gating
2018-07-24,10863.933439965613,fold6,test,1837439542,gating
2018-07-25,10771.34543937992,fold6,test,1837439542,gating
2018-07-26,10796.75632572546,fold6,test,1837439542,gating
2018-07-27,10869.917855683952,fold6,test,1837439542,gating
2018-07-30,10859.047937828267,fold6,test,1837439542,gating
2018-07-31,10901.663517232832,fold6,test,1837439542,gating
2018-08-01,10883.45075853184,fold6,test,1837439542,gating
2018-08-02,10942.740081967524,fold6,test,1837439542,gating
2018-08-03,10989.62779508587,fold6,test,1837439542,gating
2018-08-06,11029.92859398017,fold6,test,1837439542,gating
2018-08-07,11066.352928812275,fold6,test,1837439542,gating
2018-08-08,11061.70306404945,fold6,test,1837439542,gating
2018-08-09,11046.591003570262,fold6,test,1837439542,gating
2018-08-10,10972.577502575585,fold6,test,1837439542,gating
2018-08-13,10931.502120410772,fold6,test,1837439542,gating
2018-08-14,11001.25245699294,fold6,test,1837439542,gating
2018-08-15,10919.101692663316,fold6,test,1837439542,gating
2018-08-16,11007.452670866667,fold6,test,1837439542,gating
2018-08-17,11046.203120650063,fold6,test,1837439542,gating
2018-08-20,11069.841509954276,fold6,test,1837439542,gating
2018-08-21,11095.803649070023,fold6,test,1837439542,gating
2018-08-22,11089.216734845975,fold6,test,1837439542,gating
2018-08-23,11074.491374717103,fold6,test,1837439542,gating
2018-08-24,11141.142195647344,fold6,test,1837439542,gating
2018-08-27,11229.105290930504,fold6,test,1837439542,gating
2018-08-28,11234.53092153372,fold6,test,1837439542,gating
2018-08-29,11294.981528590231,fold6,test,1837439542,gating
2018-08-30,11249.255099092712,fold6,test,1837439542,gating
2018-08-31,11249.642982012903,fold6,test,1837439542,gating
2018-09-04,11230.267757121204,fold6,test,1837439542,gating
2018-09-05,11200.04245359295,fold6,test,1837439542,gating
2018-09-06,11166.329751492574,fold6,test,1837439542,gating
2018-09-07,11144.62959421946,fold6,test,1837439542,gating
2018-09-10,11164.00481911116,fold6,test,1837439542,gating
2018-09-11,11200.817036863462,fold6,test,1837439542,gating
2018-09-12,11203.52985216507,fold6,test,1837439542,gating
2018-09-13,11269.792790175115,fold6,test,1837439542,gating
2018-09-14,11271.731022206211,fold6,test,1837439542,gating
2018-09-17,11212.054998420212,fold6,test,1837439542,gating
2018-09-18,11272.893488396918,fold6,test,1837439542,gating
2018-09-19,11284.906033224182,fold6,test,1837439542,gating
2018-09-20,11376.35652707946,fold6,test,1837439542,gating
2018-09-21,11314.743453832243,fold6,test,1837439542,gating
2018-09-24,11277.155470239552,fold6,test,1837439542,gating
2018-09-25,11266.69327452319,fold6,test,1837439542,gating
2018-09-26,11232.980572422814,fold6,test,1837439542,gating
2018-09-27,11264.368342141775,fold6,test,1837439542,gating
2018-09-28,11265.530808332484,fold6,test,1837439542,gating
2018-10-01,11304.669141036076,fold6,test,1837439542,gating
2018-10-02,11298.08104424215,fold6,test,1837439542,gating
2018-10-03,11304.28125811588,fold6,test,1837439542,gating
2018-10-04,11215.930279912527,fold6,test,1837439542,gating
2018-10-05,11153.154740474602,fold6,test,1837439542,gating
2018-10-08,11153.154740474602,fold6,test,1837439542,gating
2018-10-09,11136.879031234828,fold6,test,1837439542,gating
2018-10-10,10784.249701691924,fold6,test,1837439542,gating
2018-10-11,10546.710437878388,fold6,test,1837439542,gating
2018-10-12,10693.18709075684,fold6,test,1837439542,gating
2018-10-15,10633.123184050646,fold6,test,1837439542,gating
2018-10-16,10865.62588275104,fold6,test,1837439542,gating
2018-10-17,10867.564114782135,fold6,test,1837439542,gating
2018-10-18,10710.624083617444,fold6,test,1837439542,gating
2018-10-19,10704.81175266391,fold6,test,1837439542,gating
2018-10-22,10656.761573354855,fold6,test,1837439542,gating
2018-10-23,10602.509997602196,fold6,test,1837439542,gating
2018-10-24,10281.269620348134,fold6,test,1837439542,gating
2018-10-25,10465.720957169597,fold6,test,1837439542,gating
2018-10-26,10455.255236212426,fold6,test,1837439542,gating
2018-10-29,10502.667050282582,fold6,test,1837439542,gating
2018-10-30,10347.033498746508,fold6,test,1837439542,gating
2018-10-31,10236.518201218396,fold6,test,1837439542,gating
2018-11-01,10127.582673484603,fold6,test,1837439542,gating
2018-11-02,10187.568172713742,fold6,test,1837439542,gating
2018-11-05,10131.364003984596,fold6,test,1837439542,gating
2018-11-06,10067.253901531772,fold6,test,1837439542,gating
2018-11-07,9851.725135895147,fold6,test,1837439542,gating
2018-11-08,9869.605196579643,fold6,test,1837439542,gating
2018-11-09,9966.013830646543,fold6,test,1837439542,gating
2018-11-12,10152.230831991656,fold6,test,1837439542,gating
2018-11-13,10171.226821014898,fold6,test,1837439542,gating
2018-11-14,10240.764176981507,fold6,test,1837439542,gating
2018-11-15,10133.885138651794,fold6,test,1837439542,gating
2018-11-16,10107.530727230083,fold6,test,1837439542,gating
2018-11-19,10278.49450446308,fold6,test,1837439542,gating
2018-11-20,10468.71009121208,fold6,test,1837439542,gating
2018-11-21,10433.0377628752,fold6,test,1837439542,gating
2018-11-23,10502.716892695707,fold6,test,1837439542,gating
2018-11-26,10333.157360714864,fold6,test,1837439542,gating
2018-11-27,10298.391833402504,fold6,test,1837439542,gating
2018-11-28,10061.268183812188,fold6,test,1837439542,gating
2018-11-29,10083.252725909426,fold6,test,1837439542,gating
2018-11-30,10021.792549780388,fold6,test,1837439542,gating
2018-12-03,9889.08991075088,fold6,test,1837439542,gating
2018-12-04,10209.52008220583,fold6,test,1837439542,gating
2018-12-06,10225.009224193189,fold6,test,1837439542,gating
2018-12-07,10462.59704056755,fold6,test,1837439542,gating
2018-12-10,10442.749188479247,fold6,test,1837439542,gating
2018-12-11,10440.376562134195,fold6,test,1837439542,gating
2018-12-12,10387.805629713264,fold6,test,1837439542,gating
2018-12-13,10391.327307161791,fold6,test,1837439542,gating
2018-12-14,10583.200696461055,fold6,test,1837439542,gating
2018-12-17,10790.825995977084,fold6,test,1837439542,gating
2018-12-18,10802.657990413398,fold6,test,1837439542,gating
2018-12-19,10964.43559880365,fold6,test,1837439542,gating
2018-12-20,11142.914076979869,fold6,test,1837439542,gating
2018-12-21,11434.594573052744,fold6,test,1837439542,gating
2018-12-24,11736.730133442366,fold6,test,1837439542,gating
2018-12-26,11143.733444996577,fold6,test,1837439542,gating
2018-12-27,11058.178891109392,fold6,test,1837439542,gating
2018-12-28,11072.443808806804,fold6,test,1837439542,gating
2018-12-31,10975.462243556103,fold6,test,1837439542,gating
2018-01-30,10000.0,fold7,val,1837439542,gating
2018-01-31,10000.0,fold7,val,1837439542,gating
2018-02-01,10000.0,fold7,val,1837439542,gating
2018-02-02,10000.0,fold7,val,1837439542,gating
2018-02-05,10000.0,fold7,val,1837439542,gating
2018-02-06,10000.0,fold7,val,1837439542,gating
2018-02-07,10000.0,fold7,val,1837439542,gating
2018-02-08,10000.0,fold7,val,1837439542,gating
2018-02-09,10140.065017614268,fold7,val,1837439542,gating
2018-02-12,10288.96678638525,fold7,val,1837439542,gating
2018-02-13,10314.559444303615,fold7,val,1837439542,gating
2018-02-14,10453.76707825852,fold7,val,1837439542,gating
2018-02-15,10587.158467996996,fold7,val,1837439542,gating
