fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days,seed,variant
fold3,val,1239,233,233,0.1852529737915322,0.2027464272264478,0.1041539167318677,1.946603964480713,2.576148740583125,3.044401577278524,-0.0665964794985057,15.3083078614742,16.627989573670256,24.625,1837439542,gating
fold3,test,1239,233,233,0.0211387728169403,0.0229818685377902,0.1544223971610463,0.1488247104066296,0.202963885773078,0.1870617511258966,-0.1228571228456156,0.9669736957025212,1.0503334970561868,232.0,1837439542,gating
fold4,val,1239,233,233,0.0407707350489381,0.0443623309678591,0.1445968882241023,0.3068000391481768,0.417531463706913,0.380336066596011,-0.1166398216316948,30.440860712062605,33.06507284241283,13.5625,1837439542,gating
fold4,test,1239,233,233,0.1792040970758299,0.1960805913415648,0.1097630030228324,1.7863996605557242,2.675402547274976,3.288714273870214,-0.0596222642080772,35.089494990978864,38.11445145571842,11.944444444444445,1837439542,gating
fold5,val,1239,233,233,0.0524963960950812,0.057148962455108,0.1063777215038214,0.5372267956787837,0.8374788825544589,0.7679731490712414,-0.0744153132491961,31.54876323271548,34.26848420105302,13.3125,1837439542,gating
fold5,test,1239,232,232,-0.1174070264839505,-0.1273710861860427,0.0649269983214728,-1.9617584283719791,-2.917726636353847,-1.0458929682104936,-0.1217821422052131,9.21907173952095,10.05716917038649,44.4,1837439542,gating
fold6,val,1239,232,232,0.1075756430437471,0.1179112885727844,0.0673908832359009,1.7496623120376311,2.378983752864289,3.513849424590965,-0.0335561585956433,5.0145173737976805,5.470382589597469,73.0,1837439542,gating
fold6,test,1239,232,232,0.0975462243556104,0.1068725618815857,0.1694283445900385,0.6307832502299576,0.8647514668366946,0.7974520096840262,-0.1340175466156663,12.850494544067324,14.018721320800717,31.428571428571427,1837439542,gating
fold7,val,1240,232,232,0.0396564038776414,0.0433385933988381,0.1552487920354322,0.2791557527155963,0.3525954776687049,0.2147762620782617,-0.2017848386943531,8.718313156227053,9.51088707952042,41.2,1837439542,gating
fold7,test,1240,233,233,-0.061632029094183,-0.066763850971283,0.1064712607324492,-0.6270598329727055,-0.7068389710045245,-0.4688919922054932,-0.1423864175142994,17.143373436856873,18.62125045727557,20.77777777777778,1837439542,gating
fold8,val,1239,233,233,0.0933020969024556,0.1017418634188913,0.0849149208596383,1.1981623769875194,1.4612828191115697,1.565319390744546,-0.0649975104253309,4.938761826333411,5.36451715618974,43.66666666666666,1837439542,gating
fold8,test,1239,93,93,0.0074449434836625,0.0205249327004433,0.4960053401558558,0.0413804671820547,0.0509869915579402,0.0714206536786223,-0.287380913549197,3.169606444789872,8.681965479207042,36.0,1837439542,gating
fold1,val,1241,231,231,0.1005754321596774,0.1107104032748398,0.1300595728317649,0.8512284091386819,1.311637222901634,1.142880229695009,-0.0968696460033998,25.572428338728425,28.018486701563315,16.76923076923077,1836178384,no_gating
fold1,test,1241,233,233,0.0516451342754105,0.0562202609764976,0.110311880074153,0.5096482893656217,0.7412630189200612,0.665160153119052,-0.0845213903942848,38.35099186243662,41.657111850577714,11.210526315789474,1836178384,no_gating
fold2,val,1240,233,233,-0.0813776181183442,-0.0880748784239683,0.1022267121740533,-0.8615642286725427,-1.4975249255920815,-0.9172866110073266,-0.0960167491458837,31.28499883265749,33.981981490645204,12.375,1836178384,no_gating
fold2,test,1240,233,233,-0.0725758198736935,-0.078580097979429,0.0851845498059174,-0.9224689002696396,-1.3091205168802251,-0.7890359802406262,-0.0995900059658433,33.584642577286104,36.47987038567284,9.823529411764708,1836178384,no_gating
fold3,val,1239,233,233,0.1786226714554413,0.1954400178639745,0.1065311151855151,1.8345815447780855,2.5658311285326048,3.3256760833659698,-0.0587670034497667,13.314851942923104,14.4626840069682,30.857142857142858,1836178384,no_gating
fold3,test,1239,233,233,0.0211387728169403,0.0229818685377902,0.1544223971610463,0.1488247104066296,0.202963885773078,0.1870617511258966,-0.1228571228456156,0.9669736957025212,1.0503334970561868,232.0,1836178384,no_gating
fold4,val,1239,233,233,0.097596106212171,0.1064428459425597,0.1521373471748264,0.699649677868002,0.9811757923404508,0.8937081880060734,-0.1191024624939839,10.790788191864555,11.72102855323219,37.833333333333336,1836178384,no_gating
fold4,test,1239,233,233,0.1328018322848727,0.1450445556656623,0.1102396714495923,1.3157201373915983,1.9887156331223803,2.1887049335212043,-0.0662695795327301,50.24861023759581,54.58038698221615,8.32,1836178384,no_gating
fold5,val,1239,233,233,0.0678731901410785,0.0739356930253791,0.1078236051471098,0.6857097100816147,0.8458056240585459,0.887690661114066,-0.083289929999476,21.269283832660683,23.102842783752124,16.09090909090909,1836178384,no_gating
fold5,test,1239,232,232,-0.0438362515900038,-0.0477247856400769,0.0504323549133884,-0.9463128525732856,-0.9847553823191668,-0.638054293779091,-0.074797373993694,13.2440405973005,14.448044287964182,19.857142857142858,1836178384,no_gating
fold6,val,1239,232,232,-0.1056530610040292,-0.1146856948683163,0.0676537097691829,-1.6951870822693171,-2.40030915004404,-1.041778553914745,-0.1100864424952462,15.32999882025026,16.723635076636647,28.0,1836178384,no_gating
fold6,test,1239,232,232,0.1036570120294928,0.11359722089555,0.1691733163349182,0.6714842704310275,0.9825150491242794,1.3980025582447304,-0.081256804735878,16.73924170996066,18.26099095632072,24.77777777777778,1836178384,no_gating
