variant,date,fold,split,account_value,account_value_std,seed_count
gating,2017-08-14,fold5,test,9494.621523704664,345.394704968599,5
gating,2017-08-14,fold6,val,10619.042210796062,259.4992211230446,5
gating,2017-08-15,fold5,test,9487.424572461972,342.96773759453555,5
gating,2017-08-15,fold6,val,10617.750094659528,259.46764547579016,5
gating,2017-08-16,fold5,test,9472.09546658483,352.8460802902386,5
gating,2017-08-16,fold6,val,10636.271521334835,259.92025652120475,5
gating,2017-08-17,fold5,test,9586.634937534976,300.964527531459,5
gating,2017-08-17,fold6,val,10470.442940015755,255.8678771410294,5
gating,2017-08-18,fold5,test,9578.720604141774,290.8940465025593,5
gating,2017-08-18,fold6,val,10454.075916542663,255.46791358885034,5
gating,2017-08-21,fold5,test,9572.052962272614,297.43994274974636,5
gating,2017-08-21,fold6,val,10462.259099663712,255.6678873345102,5
gating,2017-08-22,fold5,test,9551.153347707585,347.4292250980662,5
gating,2017-08-22,fold6,val,10571.66308558418,258.34140991503705,5
gating,2017-08-23,fold5,test,9572.391651160548,333.7232595176446,5
gating,2017-08-23,fold6,val,10533.759259629875,257.41514809994305,5
gating,2017-08-24,fold5,test,9583.583288338134,324.24326149102075,5
gating,2017-08-24,fold6,val,10509.208395804746,256.81519474124565,5
gating,2017-08-25,fold5,test,9566.269248284201,322.0419314475129,5
gating,2017-08-25,fold6,val,10533.759259629875,257.4151480999426,5
gating,2017-08-28,fold5,test,9566.035846565286,322.08611447455297,5
gating,2017-08-28,fold6,val,10534.190403162716,257.4256840229349,5
gating,2017-08-29,fold5,test,9559.775050727763,323.1206760139816,5
gating,2017-08-29,fold6,val,10546.25059192436,257.72040077121727,5
gating,2017-08-30,fold5,test,9548.427509868972,312.0695945204086,5
gating,2017-08-30,fold6,val,10596.213949409312,258.94136327373496,5
gating,2017-08-31,fold5,test,9522.996588942626,293.811569790253,5
gating,2017-08-31,fold6,val,10659.961412556275,260.49917015564,5
gating,2017-09-01,fold5,test,9512.85610374416,287.31180732495295,5
gating,2017-09-01,fold6,val,10669.9351606494,263.42700583799376,5
gating,2017-09-05,fold5,test,9538.553564397627,305.9919747275444,5
gating,2017-09-05,fold6,val,10608.463771701996,255.35546880263337,5
gating,2017-09-06,fold5,test,9516.699609221003,290.2919883474314,5
gating,2017-09-06,fold6,val,10637.472635191927,258.6258905953885,5
gating,2017-09-07,fold5,test,9515.244325640806,289.74797310880746,5
gating,2017-09-07,fold6,val,10636.436641992632,258.49223988888446,5
gating,2017-09-08,fold5,test,9520.45686840658,293.3417422222961,5
gating,2017-09-08,fold6,val,10626.7881184627,257.1373962481809,5
gating,2017-09-11,fold5,test,9417.077050393831,292.15187707611295,5
gating,2017-09-11,fold6,val,10671.271936263609,333.0117498226162,5
gating,2017-09-12,fold5,test,9385.335507025364,291.1671393037907,5
gating,2017-09-12,fold6,val,10677.373993505904,374.17307807878456,5
gating,2017-09-13,fold5,test,9380.831630119686,291.0274127108061,5
gating,2017-09-13,fold6,val,10678.550466858807,379.54580209390707,5
gating,2017-09-14,fold5,test,9383.83152504201,291.1204803291243,5
gating,2017-09-14,fold6,val,10676.270548212216,374.4724646005989,5
gating,2017-09-15,fold5,test,9417.600932942538,292.1681298124086,5
gating,2017-09-15,fold6,val,10681.04023385137,348.962717341422,5
gating,2017-09-18,fold5,test,9397.570767408355,291.5467214467719,5
gating,2017-09-18,fold6,val,10676.842507166888,362.3537209880944,5
gating,2017-09-19,fold5,test,9388.162659606147,291.2548478282972,5
gating,2017-09-19,fold6,val,10674.889388111951,369.074496475167,5
gating,2017-09-20,fold5,test,9384.782652986312,291.14998776681216,5
gating,2017-09-20,fold6,val,10674.190845319157,371.55279131116174,5
gating,2017-09-21,fold5,test,9409.927767178264,291.9300803869702,5
gating,2017-09-21,fold6,val,10679.379136636453,353.90418943350005,5
gating,2017-09-22,fold5,test,9408.041063195222,291.87154798809746,5
gating,2017-09-22,fold6,val,10678.98515144846,355.1585660058938,5
gating,2017-09-25,fold5,test,9427.276922602967,292.4683140974833,5
gating,2017-09-25,fold6,val,10676.79928810024,353.8986235345052,5
gating,2017-09-26,fold5,test,9421.595896252999,292.2920680603108,5
gating,2017-09-26,fold6,val,10676.832778043588,355.18521048532926,5
gating,2017-09-27,fold5,test,9384.905036074928,291.15378453399035,5
gating,2017-09-27,fold6,val,10677.069485641285,366.2014389996192,5
gating,2017-09-28,fold5,test,9373.645287556961,290.80446630633617,5
gating,2017-09-28,fold6,val,10677.18279256545,370.51133397322025,5
gating,2017-09-29,fold5,test,9340.69657419078,289.7822777434023,5
gating,2017-09-29,fold6,val,10677.55120361444,385.3935948639338,5
gating,2017-10-02,fold5,test,9300.170093435767,288.52499935855917,5
gating,2017-10-02,fold6,val,10678.137756239517,407.96642823702336,5
gating,2017-10-03,fold5,test,9280.266680053664,287.90752330429405,5
gating,2017-10-03,fold6,val,10678.507337353944,420.61416917490413,5
gating,2017-10-04,fold5,test,9269.25620659633,287.5659384929078,5
gating,2017-10-04,fold6,val,10678.734174630921,428.01219749424536,5
gating,2017-10-05,fold5,test,9214.334875782748,285.8620796625246,5
gating,2017-10-05,fold6,val,10679.927773947798,468.49834061186283,5
gating,2017-10-06,fold5,test,9224.828223035243,286.1876213439002,5
gating,2017-10-06,fold6,val,10679.64003355922,460.2800105034113,5
gating,2017-10-09,fold5,test,9240.059622323217,286.6601545799214,5
gating,2017-10-09,fold6,val,10679.239102074385,448.70337806394446,5
gating,2017-10-10,fold5,test,9215.681504180677,285.90385695839615,5
gating,2017-10-10,fold6,val,10679.84208030877,467.3759883954967,5
gating,2017-10-11,fold5,test,9201.203627170038,285.45470071574215,5
gating,2017-10-11,fold6,val,10680.236961700617,478.96882120569103,5
gating,2017-10-12,fold5,test,9214.914325340762,285.8800562889386,5
gating,2017-10-12,fold6,val,10681.92260825189,467.7420419237249,5
gating,2017-10-13,fold5,test,9203.69613122219,285.5320272294321,5
gating,2017-10-13,fold6,val,10677.056988743887,477.23252611054585,5
gating,2017-10-16,fold5,test,9191.422261768843,285.1512472930894,5
gating,2017-10-16,fold6,val,10666.57523365184,482.5173492092868,5
gating,2017-10-17,fold5,test,9184.941283349723,284.9501838420516,5
gating,2017-10-17,fold6,val,10662.214250644958,486.611522683232,5
gating,2017-10-18,fold5,test,9175.953005626838,284.67133487497074,5
gating,2017-10-18,fold6,val,10656.169224479972,492.3958913097297,5
gating,2017-10-19,fold5,test,9173.441493425667,284.59341865957333,5
gating,2017-10-19,fold6,val,10654.481319396824,494.03458923397056,5
gating,2017-10-20,fold5,test,9126.102385947524,283.1247878907224,5
gating,2017-10-20,fold6,val,10622.672596814558,526.4996181130501,5
gating,2017-10-23,fold5,test,9161.597321601108,284.2259695017886,5
gating,2017-10-23,fold6,val,10646.43269636748,501.74988385259917,5
gating,2017-10-24,fold5,test,9145.499430591644,283.72655455060857,5
gating,2017-10-24,fold6,val,10635.626016541428,512.7295201107811,5
gating,2017-10-25,fold5,test,9190.77080360835,285.1310366987175,5
gating,2017-10-25,fold6,val,10665.978047833507,482.704522059787,5
gating,2017-10-26,fold5,test,9178.890309763081,284.7624607001453,5
gating,2017-10-26,fold6,val,10659.20642297598,489.5776389407539,5
gating,2017-10-27,fold5,test,9103.842005640745,282.43419017592714,5
gating,2017-10-27,fold6,val,10642.863965420178,523.4310530895073,5
gating,2017-10-30,fold5,test,9137.754584987984,283.4862813566369,5
gating,2017-10-30,fold6,val,10650.112063667515,506.85397379767477,5
gating,2017-10-31,fold5,test,9123.518767805637,283.0446346875831,5
gating,2017-10-31,fold6,val,10647.043202328587,513.5650512313424,5
gating,2017-11-01,fold5,test,9111.455913271879,282.6704011991999,5
gating,2017-11-01,fold6,val,10644.452058053654,519.5011326680742,5
gating,2017-11-02,fold5,test,9107.917130259726,282.56061531829073,5
gating,2017-11-02,fold6,val,10643.694233036917,521.2860257863211,5
gating,2017-11-03,fold5,test,9077.508522090928,281.61723002917694,5
gating,2017-11-03,fold6,val,10637.188137340216,537.3459500396355,5
gating,2017-11-06,fold5,test,9063.459584839522,281.1813810532201,5
gating,2017-11-06,fold6,val,10634.205653587695,545.2159256219834,5
gating,2017-11-07,fold5,test,9069.761907822116,281.37690196479906,5
gating,2017-11-07,fold6,val,10635.538706504156,541.6463426545837,5
gating,2017-11-08,fold5,test,9054.335146357313,280.89830788565695,5
gating,2017-11-08,fold6,val,10632.27029863462,550.4624589030801,5
gating,2017-11-09,fold5,test,9087.181510093385,281.9173211919376,5
gating,2017-11-09,fold6,val,10639.20130962395,532.0103391100141,5
gating,2017-11-10,fold5,test,9089.997986761864,282.0046985109327,5
gating,2017-11-10,fold6,val,10636.991368897448,529.9694649232713,5
gating,2017-11-13,fold5,test,9081.545467182394,281.7424707041579,5
gating,2017-11-13,fold6,val,10637.183232456302,534.8939365800483,5
gating,2017-11-14,fold5,test,9102.63750390329,282.396822164424,5
gating,2017-11-14,fold6,val,10636.68542620404,522.8598294290173,5
gating,2017-11-15,fold5,test,9148.19867125211,283.81029478352906,5
gating,2017-11-15,fold6,val,10635.712684185459,500.2386245939524,5
gating,2017-11-16,fold5,test,9070.42996937231,281.39762765652523,5
gating,2017-11-16,fold6,val,10636.998485594017,541.1656836722727,5
gating,2017-11-17,fold5,test,9097.085353663138,282.2245743314945,5
gating,2017-11-17,fold6,val,10627.750302143086,519.7245067894579,5
gating,2017-11-20,fold5,test,9081.562434277894,281.74299708498444,5
gating,2017-11-20,fold6,val,10631.821869892947,531.3370684635762,5
gating,2017-11-21,fold5,test,9022.1436831705,279.89961196913106,5
gating,2017-11-21,fold6,val,10647.505381631203,577.4104839804221,5
gating,2017-11-22,fold5,test,9030.12443978161,280.1472039779824,5
gating,2017-11-22,fold6,val,10645.111965033937,571.3049457174343,5
gating,2017-11-24,fold5,test,9009.26728703229,279.50013947021995,5
gating,2017-11-24,fold6,val,10646.049596149996,593.1812578325031,5
gating,2017-11-27,fold5,test,9013.764805325194,279.6396687959787,5
gating,2017-11-27,fold6,val,10642.572399782212,586.772495363494,5
gating,2017-11-28,fold5,test,8922.321870072785,276.8027773660399,5
gating,2017-11-28,fold6,val,10668.91243028281,695.9181331248153,5
gating,2017-11-29,fold5,test,8927.752707369727,276.9712616315822,5
gating,2017-11-29,fold6,val,10666.406527834628,688.8071656508367,5
gating,2017-11-30,fold5,test,8849.590492886553,274.54638631671685,5
gating,2017-11-30,fold6,val,10670.801707539003,774.2052558393084,5
gating,2017-12-01,fold5,test,8867.957485198403,275.1161970182152,5
gating,2017-12-01,fold6,val,10671.961931537047,755.0215294631226,5
gating,2017-12-04,fold5,test,8878.687050384904,275.44906703644676,5
gating,2017-12-04,fold6,val,10673.944703420186,744.6289768232017,5
gating,2017-12-05,fold5,test,8910.620345654472,276.4397536480471,5
gating,2017-12-05,fold6,val,10679.885131639097,714.535762229946,5
gating,2017-12-06,fold5,test,8908.927947611499,276.3872493240003,5
gating,2017-12-06,fold6,val,10679.564138141932,716.0929939527136,5
gating,2017-12-07,fold5,test,8880.837373523114,275.515777857413,5
gating,2017-12-07,fold6,val,10674.241643068497,742.4587519677852,5
gating,2017-12-08,fold5,test,8832.409202413535,274.0133603856965,5
gating,2017-12-08,fold6,val,10675.019520337784,794.731365439171,5
gating,2017-12-11,fold5,test,8805.79694944924,273.1877518008734,5
gating,2017-12-11,fold6,val,10676.80442246908,824.5228340675692,5
gating,2017-12-12,fold5,test,8790.255905727836,272.70561227173545,5
gating,2017-12-12,fold6,val,10677.894996481717,842.045289453823,5
gating,2017-12-13,fold5,test,8791.244349194683,272.736277372241,5
gating,2017-12-13,fold6,val,10677.82382842812,840.9273561590409,5
gating,2017-12-14,fold5,test,8827.167213847444,273.8507348925622,5
gating,2017-12-14,fold6,val,10675.24156469786,800.4496008749055,5
gating,2017-12-15,fold5,test,8798.923797807796,272.97452171443206,5
gating,2017-12-15,fold6,val,10681.981122660232,834.4710464250087,5
gating,2017-12-18,fold5,test,8743.127759553474,271.24352628748653,5
gating,2017-12-18,fold6,val,10699.911544338658,904.4726704803877,5
gating,2017-12-19,fold5,test,8776.704979947577,272.2852134174368,5
gating,2017-12-19,fold6,val,10679.290426238344,873.6947766172422,5
gating,2017-12-20,fold5,test,8781.304550260282,272.4279087668977,5
gating,2017-12-20,fold6,val,10676.76191269109,869.1936201525635,5
gating,2017-12-21,fold5,test,8763.218154233384,271.86680317962015,5
gating,2017-12-21,fold6,val,10686.689896552436,886.9094655556671,5
gating,2017-12-22,fold5,test,8765.509887745236,271.9379010631425,5
gating,2017-12-22,fold6,val,10685.424627366672,884.6539686596825,5
gating,2017-12-26,fold5,test,8775.995578979922,272.2632052270828,5
gating,2017-12-26,fold6,val,10679.639706272592,874.3536368376476,5
gating,2017-12-27,fold5,test,8771.725500509981,272.1307319093459,5
gating,2017-12-27,fold6,val,10681.987601675077,878.5381180669053,5
gating,2017-12-28,fold5,test,8753.678434011506,271.57084646665226,5
gating,2017-12-28,fold6,val,10691.924309000384,896.2827160821565,5
gating,2017-12-29,fold5,test,8786.684372954482,272.59481037448137,5
gating,2017-12-29,fold6,val,10673.646133369775,863.7962813191235,5
gating,2018-01-30,fold6,test,10000.0,0.0,5
gating,2018-01-30,fold7,val,10000.0,0.0,5
gating,2018-01-31,fold6,test,9998.992647230847,2.252509269150818,5
gating,2018-01-31,fold7,val,9997.007352769153,6.691762640848976,5
gating,2018-02-01,fold6,test,9996.723430125407,7.32663297262013,5
gating,2018-02-01,fold7,val,9999.274316207398,1.6226782904269674,5
gating,2018-02-02,fold6,test,9953.254916648542,104.5251839877529,5
gating,2018-02-02,fold7,val,10042.798362275487,95.70004737365062,5
gating,2018-02-05,fold6,test,10197.810582727661,469.56668510206407,5
gating,2018-02-05,fold7,val,10291.35625661461,282.5181703328669,5
gating,2018-02-06,fold6,test,10148.682909394765,455.2058521605004,5
gating,2018-02-06,fold7,val,10204.767518831577,153.03013717096917,5
gating,2018-02-07,fold6,test,10173.046736926268,444.88941609385427,5
gating,2018-02-07,fold7,val,10236.187422369581,175.89163749030794,5
gating,2018-02-08,fold6,test,10327.311925400767,644.0960239151938,5
gating,2018-02-08,fold7,val,10468.774867205462,366.07775052903025,5
gating,2018-02-09,fold6,test,10260.461484141084,637.6774276193548,5
gating,2018-02-09,fold7,val,10400.147694478897,241.03109964461783,5
gating,2018-02-12,fold6,test,10166.940157412804,620.6467669244794,5
gating,2018-02-12,fold7,val,10336.875216130675,139.79419498113356,5
gating,2018-02-13,fold6,test,10151.840094454537,621.0333885333933,5
gating,2018-02-13,fold7,val,10326.46310529558,129.31290025646788,5
gating,2018-02-14,fold6,test,10070.250544749944,637.4413758040038,5
gating,2018-02-14,fold7,val,10270.247114890892,141.21125036011375,5
gating,2018-02-15,fold6,test,9994.859271422372,673.7756226105978,5
gating,2018-02-15,fold7,val,10218.52505794072,227.47557189620312,5
gating,2018-02-16,fold6,test,9993.166012607147,674.8259042012462,5
gating,2018-02-16,fold7,val,10214.63060612149,224.25054853791192,5
gating,2018-02-20,fold6,test,10029.336379790491,654.3999397499999,5
gating,2018-02-20,fold7,val,10248.948013103778,235.09856555250227,5
gating,2018-02-21,fold6,test,10058.383357169383,641.3784767578875,5
gating,2018-02-21,fold7,val,10279.8271643892,255.3889763368637,5
gating,2018-02-22,fold6,test,10050.750255792693,644.4835659540507,5
gating,2018-02-22,fold7,val,10271.715258349586,249.46561007472948,5
gating,2018-02-23,fold6,test,9988.311072671804,719.6136865704098,5
gating,2018-02-23,fold7,val,10172.166393944392,219.80221475517374,5
gating,2018-02-26,fold6,test,9967.953626690827,805.9770172787682,5
gating,2018-02-26,fold7,val,10101.543473710224,254.55669494472696,5
gating,2018-02-27,fold6,test,10010.389548954763,731.9723738680487,5
gating,2018-02-27,fold7,val,10176.008476373785,219.010544960954,5
gating,2018-02-28,fold6,test,10024.080864682852,661.942107608238,5
gating,2018-02-28,fold7,val,10237.698344787696,231.02188814031481,5
gating,2018-03-01,fold6,test,10048.233536191721,588.3558231758834,5
gating,2018-03-01,fold7,val,10327.746772647572,301.6032748096593,5
gating,2018-03-02,fold6,test,10013.556903810273,594.9400261090964,5
gating,2018-03-02,fold7,val,10295.055681190206,271.30446339792354,5
gating,2018-03-05,fold6,test,9893.751589612124,585.708510483047,5
gating,2018-03-05,fold7,val,10222.373709142727,225.28829517499804,5
gating,2018-03-06,fold6,test,9874.910610056975,587.853221208613,5
gating,2018-03-06,fold7,val,10206.734040761112,220.71643300847393,5
gating,2018-03-07,fold6,test,9872.984803636,584.9381045981019,5
gating,2018-03-07,fold7,val,10208.98556103632,221.23381778986547,5
gating,2018-03-08,fold6,test,9832.970252669136,586.2628799381433,5
gating,2018-03-08,fold7,val,10179.238145935073,218.4568050874229,5
gating,2018-03-09,fold6,test,9763.313276879779,650.7261793112175,5
gating,2018-03-09,fold7,val,10073.120039958807,274.77294017812176,5
gating,2018-03-12,fold6,test,9764.492424352904,653.731974062851,5
gating,2018-03-12,fold7,val,10080.551120380978,267.9754441143682,5
gating,2018-03-13,fold6,test,9777.07425276086,688.3728966350645,5
gating,2018-03-13,fold7,val,10118.89691000336,238.6611816111361,5
gating,2018-03-14,fold6,test,9788.758839822189,716.6962045668134,5
gating,2018-03-14,fold7,val,10149.679053426702,223.86053026296784,5
gating,2018-03-15,fold6,test,9791.294694328468,723.103660406644,5
gating,2018-03-15,fold7,val,10156.272122158818,221.8639302443655,5
gating,2018-03-16,fold6,test,9798.09555147617,740.8315892076421,5
gating,2018-03-16,fold7,val,10173.90543911321,218.66479657604785,5
gating,2018-03-19,fold6,test,9830.112601950928,833.5699482736679,5
gating,2018-03-19,fold7,val,10256.320018642979,244.412791164483,5
gating,2018-03-20,fold6,test,9827.305412214278,822.077500534994,5
gating,2018-03-20,fold7,val,10245.726797176638,237.83563262850075,5
gating,2018-03-21,fold6,test,9828.12450621603,833.4588054447993,5
gating,2018-03-21,fold7,val,10257.647812752057,245.3154080488657,5
gating,2018-03-22,fold6,test,9839.16556431307,1001.8811082240735,5
gating,2018-03-22,fold7,val,10413.404255880805,403.8992682210152,5
gating,2018-03-23,fold6,test,9894.460546114393,1189.2852788264272,5
gating,2018-03-23,fold7,val,10551.6802803077,577.0790564872459,5
gating,2018-03-26,fold6,test,9883.119791792435,1145.7758803870859,5
gating,2018-03-26,fold7,val,10426.909144898586,464.9140940966843,5
gating,2018-03-27,fold6,test,9816.714588935307,1188.4120816600298,5
gating,2018-03-27,fold7,val,10499.23153439481,522.9382518993943,5
gating,2018-03-28,fold6,test,9809.289951152805,1191.0409942400083,5
gating,2018-03-28,fold7,val,10512.205449046303,536.7820992321775,5
gating,2018-03-29,fold6,test,9877.694898780732,1179.6623165187857,5
gating,2018-03-29,fold7,val,10455.789214943105,485.0039679634314,5
gating,2018-04-02,fold6,test,9785.825045485093,1140.246588210332,5
gating,2018-04-02,fold7,val,10548.805744129322,584.0541022251483,5
gating,2018-04-03,fold6,test,9855.82152121431,1121.7889787695585,5
gating,2018-04-03,fold7,val,10517.59728356273,562.1090329285281,5
gating,2018-04-04,fold6,test,9898.183162526773,1151.340134094587,5
gating,2018-04-04,fold7,val,10494.851876184402,575.5363059135788,5
gating,2018-04-05,fold6,test,9942.319540017317,1153.4551306407036,5
gating,2018-04-05,fold7,val,10478.962225652705,601.7212049101305,5
gating,2018-04-06,fold6,test,9845.708530734733,1097.135740952184,5
gating,2018-04-06,fold7,val,10521.986397093286,563.5200969443562,5
gating,2018-04-09,fold6,test,9872.114607065876,1093.8197745480902,5
gating,2018-04-09,fold7,val,10511.32092684937,562.0982244517744,5
gating,2018-04-10,fold6,test,9935.972791705219,1140.468233677095,5
gating,2018-04-10,fold7,val,10477.735609762498,595.6828314625964,5
gating,2018-04-11,fold6,test,9903.634384846306,1144.57080747816,5
gating,2018-04-11,fold7,val,10487.932334990765,578.396721502519,5
gating,2018-04-12,fold6,test,9936.629069882136,1174.4175894413177,5
gating,2018-04-12,fold7,val,10471.477870134393,607.9680111796046,5
gating,2018-04-13,fold6,test,9917.79814900375,1177.2983346459275,5
gating,2018-04-13,fold7,val,10477.091069496606,595.8511238469288,5
gating,2018-04-16,fold6,test,9951.138555766569,1209.9516334976856,5
gating,2018-04-16,fold7,val,10461.104253558355,633.785646744279,5
gating,2018-04-17,fold6,test,10012.773278193208,1223.3598659103645,5
gating,2018-04-17,fold7,val,10441.223134385067,699.5289207679926,5
gating,2018-04-18,fold6,test,10014.426199274358,1229.9694531377934,5
gating,2018-04-18,fold7,val,10439.930335152887,704.6546190708203,5
gating,2018-04-19,fold6,test,9979.424716103224,1226.692208756145,5
gating,2018-04-19,fold7,val,10449.57568731221,667.9389767578937,5
gating,2018-04-20,fold6,test,9928.853603001206,1220.7182186561056,5
gating,2018-04-20,fold7,val,10464.80969114581,620.4571485009922,5
gating,2018-04-23,fold6,test,9926.625685968214,1223.4290078256015,5
gating,2018-04-23,fold7,val,10465.092374919757,619.7243471881286,5
gating,2018-04-24,fold6,test,9845.923345357696,1227.3188071069856,5
gating,2018-04-24,fold7,val,10490.502101932703,571.6619704600181,5
gating,2018-04-25,fold6,test,9860.113782668008,1226.2596635841044,5
gating,2018-04-25,fold7,val,10485.490342395908,577.644365730911,5
gating,2018-04-26,fold6,test,9918.725570332357,1226.2004477626122,5
gating,2018-04-26,fold7,val,10465.14086850184,615.6487634869477,5
gating,2018-04-27,fold6,test,9924.232177086058,1226.5529332538765,5
gating,2018-04-27,fold7,val,10463.361759183157,620.1627953326952,5
gating,2018-04-30,fold6,test,9879.049010787949,1225.3807636182116,5
gating,2018-04-30,fold7,val,10477.861133048176,588.0401663077778,5
gating,2018-05-01,fold6,test,9889.352835874022,1225.285661433011,5
gating,2018-05-01,fold7,val,10474.368111350526,594.4349690003887,5
gating,2018-05-02,fold6,test,9850.281265032143,1226.7329835958355,5
gating,2018-05-02,fold7,val,10487.448429198881,573.7277825691325,5
gating,2018-05-03,fold6,test,9831.041877843489,1225.048730986222,5
gating,2018-05-03,fold7,val,10491.894565264942,569.0763409858923,5
gating,2018-05-04,fold6,test,9956.244245583192,1240.0502870422042,5
gating,2018-05-04,fold7,val,10433.810867983964,544.7129807604579,5
gating,2018-05-07,fold6,test,9989.9291687599,1244.2457444480228,5
gating,2018-05-07,fold7,val,10419.585283381368,543.3633539009019,5
gating,2018-05-08,fold6,test,9989.9291687599,1244.2457444480228,5
gating,2018-05-08,fold7,val,10419.585283381368,543.3633539009019,5
gating,2018-05-09,fold6,test,10086.489493264244,1256.272333507609,5
gating,2018-05-09,fold7,val,10379.211128708052,548.8602401222082,5
gating,2018-05-10,fold6,test,10180.80430851301,1268.0192443744704,5
gating,2018-05-10,fold7,val,10317.434678425772,515.0794771121413,5
gating,2018-05-11,fold6,test,10211.8690901677,1271.8883631362855,5
gating,2018-05-11,fold7,val,10298.311880097568,508.481810716081,5
gating,2018-05-14,fold6,test,10216.73474094529,1272.4943799730136,5
gating,2018-05-14,fold7,val,10295.340803708603,507.5840590273267,5
gating,2018-05-15,fold6,test,10146.372405146501,1263.7307505810406,5
gating,2018-05-15,fold7,val,10338.251382056656,523.9684677641953,5
gating,2018-05-16,fold6,test,10189.038223173964,1269.0447785002848,5
gating,2018-05-16,fold7,val,10311.75297490349,513.0871644610515,5
gating,2018-05-17,fold6,test,10180.430818418108,1267.9727261806647,5
gating,2018-05-17,fold7,val,10312.902376027438,505.9638600608481,5
gating,2018-05-18,fold6,test,10154.979809902357,1264.802802900661,5
gating,2018-05-18,fold7,val,10322.957930467464,500.0785431840566,5
gating,2018-05-21,fold6,test,10231.330551106526,1274.3122882257237,5
gating,2018-05-21,fold7,val,10292.564834258314,520.6248347051747,5
gating,2018-05-22,fold6,test,10202.885910973855,1270.7695081079125,5
gating,2018-05-22,fold7,val,10303.63440712622,512.166317404918,5
gating,2018-05-23,fold6,test,10230.955918840082,1274.265627774446,5
gating,2018-05-23,fold7,val,10292.618584339538,520.564622809779,5
gating,2018-05-24,fold6,test,10212.328437790125,1273.6903143668349,5
gating,2018-05-24,fold7,val,10300.7756854568,514.2348151629901,5
gating,2018-05-25,fold6,test,10196.353889621578,1278.099601981614,5
gating,2018-05-25,fold7,val,10310.302440582785,507.6000400395137,5
gating,2018-05-29,fold6,test,10130.246874768814,1313.8429004271004,5
gating,2018-05-29,fold7,val,10356.508378989394,487.6848381374788,5
gating,2018-05-30,fold6,test,10205.386365470098,1272.9529309977133,5
gating,2018-05-30,fold7,val,10329.284776207078,574.0745697372008,5
gating,2018-05-31,fold6,test,10170.065384729336,1290.2292518385707,5
gating,2018-05-31,fold7,val,10339.906862211941,528.6848215262187,5
gating,2018-06-01,fold6,test,10226.058799449505,1263.6455609034253,5
gating,2018-06-01,fold7,val,10322.262144240958,603.6510881937726,5
gating,2018-06-04,fold6,test,10253.632071808528,1253.133449336877,5
gating,2018-06-04,fold7,val,10314.205051236486,643.8160803635387,5
gating,2018-06-05,fold6,test,10257.889702588862,1251.6639786264022,5
gating,2018-06-05,fold7,val,10313.006957880902,650.1479734376614,5
gating,2018-06-06,fold6,test,10306.875984988656,1237.43258050215,5
gating,2018-06-06,fold7,val,10299.302556178338,725.7571826431423,5
gating,2018-06-07,fold6,test,10306.233079103835,1237.5840610697594,5
gating,2018-06-07,fold7,val,10299.470496564008,724.7489100033723,5
gating,2018-06-08,fold6,test,10323.805317448343,1233.7434986335015,5
gating,2018-06-08,fold7,val,10294.876108952365,752.554080145578,5
gating,2018-06-11,fold6,test,10331.751231612325,1232.225209457893,5
gating,2018-06-11,fold7,val,10292.849685510082,765.2210591269209,5
gating,2018-06-12,fold6,test,10339.490310593648,1230.8742572329552,5
gating,2018-06-12,fold7,val,10290.898232458892,777.6172683557627,5
gating,2018-06-13,fold6,test,10320.34020257813,1234.42312103057,5
gating,2018-06-13,fold7,val,10295.67384997044,747.1630782006116,5
gating,2018-06-14,fold6,test,10335.367247987573,1231.5518903050863,5
gating,2018-06-14,fold7,val,10291.823041780213,771.1433022325132,5
gating,2018-06-15,fold6,test,10300.957286202321,1238.7437536694752,5
gating,2018-06-15,fold7,val,10300.453862924953,716.9676924132996,5
gating,2018-06-18,fold6,test,10288.749879708768,1241.907106782744,5
gating,2018-06-18,fold7,val,10303.6678870276,698.0374217118116,5
gating,2018-06-19,fold6,test,10266.08314878639,1248.6053290673392,5
gating,2018-06-19,fold7,val,10309.738274636224,663.5397339086238,5
gating,2018-06-20,fold6,test,10276.104935013458,1245.4889500776035,5
gating,2018-06-20,fold7,val,10306.96894562389,678.7591668434444,5
gating,2018-06-21,fold6,test,10239.169127403828,1257.9145850432426,5
gating,2018-06-21,fold7,val,10317.034852569104,623.9835748084377,5
gating,2018-06-22,fold6,test,10249.79404017856,1254.0078723292625,5
gating,2018-06-22,fold7,val,10313.989493791514,639.5666271401849,5
gating,2018-06-25,fold6,test,10170.210407324654,1288.4871527701875,5
gating,2018-06-25,fold7,val,10336.471201431352,531.8579901230383,5
gating,2018-06-26,fold6,test,10182.845277085651,1282.0175204715538,5
gating,2018-06-26,fold7,val,10334.93969196163,546.0380607660092,5
gating,2018-06-27,fold6,test,10135.383129021295,1307.7729814797863,5
gating,2018-06-27,fold7,val,10333.010011941273,502.17592978760734,5
gating,2018-06-28,fold6,test,10178.24960595216,1299.8652153932012,5
gating,2018-06-28,fold7,val,10333.947233515752,531.2405789751579,5
gating,2018-06-29,fold6,test,10190.656372712201,1299.5046458401625,5
gating,2018-06-29,fold7,val,10334.251775610595,539.3657880475281,5
gating,2018-07-02,fold6,test,10212.443617939794,1302.282938558297,5
gating,2018-07-02,fold7,val,10339.286927324421,548.6499267819265,5
gating,2018-07-03,fold6,test,10176.381456765133,1297.684319561489,5
gating,2018-07-03,fold7,val,10315.222074022135,545.4282743326877,5
