fold,variant,best_epoch,best_val_total_loss,test_total_loss,test_dir_loss,test_reg_loss,test_dir_acc,test_reg_acc,test_num_samples,test_pred_rows,latent_rows_train,latent_rows_val,latent_rows_test,latent_rows_all
fold1,gating,27,0.027351002136002417,0.05110560563103906,0.8254958165102991,0.05110560563103906,0.41810344827586204,0.9913793103448276,232,232,1241,231,233,1705
fold2,gating,35,0.004280878433652608,0.026234846192829567,0.7084567587951134,0.026234846192829567,0.5387931034482759,0.9913793103448276,232,232,1240,233,233,1706
fold3,gating,77,0.022426362470563115,0.06192977398890873,0.8023112888993889,0.06192977398890873,0.47413793103448276,0.978448275862069,232,232,1239,233,233,1705
fold4,gating,55,0.17761942275382323,0.18636264083585863,0.8610318652514753,0.18636264083585863,0.4870689655172414,0.9267241379310345,232,232,1239,233,233,1705
fold5,gating,27,0.1870583831493197,0.011422581488903596,0.7817173398934402,0.011422581488903596,0.6796536796536796,1.0,231,231,1239,233,232,1704
fold6,gating,95,0.005944303219767038,0.21137255129797544,1.2531903966680749,0.21137255129797544,0.5411255411255411,0.9437229437229437,231,231,1239,232,232,1703
fold7,gating,65,0.06845016987963823,0.2706513869825044,1.3078262867598698,0.2706513869825044,0.33620689655172414,0.8922413793103449,232,232,1240,232,233,1705
fold8,gating,100,0.3345609467761623,0.03675971455548121,0.735377954400104,0.03675971455548121,0.5,0.9891304347826086,92,92,1239,233,93,1565
