fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days,run,seed,variant
fold8,val,1239,233,233,0.0179823137842716,0.0195475706748233,0.1150636595448764,0.1698848337706446,0.2443990185560288,0.1330330048317708,-0.1469377520228352,10.8170462291686,11.749550214441756,37.833333333333336,drl_latent_regime_no_dir_52,52,gating
fold8,test,1239,93,93,-0.0187234553953349,-0.0504548423570843,0.5080621416834329,-0.0993084078059925,-0.1361107198852473,-0.1755678264570862,-0.2873809135491969,9.499852501729055,26.021335113431768,17.4,drl_latent_regime_no_dir_52,52,gating
fold1,val,1241,231,231,0.0325445178943082,0.0357124356083315,0.1005259352651875,0.3552559398141598,0.5738933088913064,0.365326546063475,-0.097754833294065,119.59573586219317,131.03532798814206,2.85,drl_latent_regime_no_dir_52,52,no_gating
fold1,test,1241,233,233,-0.0313936970844246,-0.0340534588961576,0.0868776695527235,-0.3919702159539578,-0.6245799641424228,-0.4292232126615909,-0.079337412077492,181.18286105905432,196.80207321931763,1.5604395604395604,drl_latent_regime_no_dir_52,52,no_gating
fold2,val,1240,233,233,0.0114238753500548,0.0124147811891517,0.0999970027656687,0.1241515330038872,0.1977597634172392,0.1361210083339452,-0.0912040054735312,65.51392486668885,71.16167701036893,5.757575757575758,drl_latent_regime_no_dir_52,52,no_gating
fold2,test,1240,233,233,0.0585290245223903,0.0637322344425648,0.0984479479112663,0.6473698618889273,0.8677906957074559,1.1033817314707124,-0.0577608207792377,51.71637647814197,56.17468479522318,7.153846153846154,drl_latent_regime_no_dir_52,52,no_gating
fold3,val,1239,233,233,0.1426340259163334,0.1558438018429093,0.1061710103484195,1.4678564452902865,1.952214427659983,2.6518929449265345,-0.0587670034497666,13.263513321361591,14.406919642168628,30.571428571428573,drl_latent_regime_no_dir_52,52,no_gating
fold3,test,1239,233,233,0.0211387728169403,0.0229818685377902,0.1544223971610463,0.1488247104066296,0.202963885773078,0.1870617511258966,-0.1228571228456156,0.9669736957025212,1.0503334970561868,232.0,drl_latent_regime_no_dir_52,52,no_gating
fold4,val,1239,233,233,0.1087943410782494,0.1187098613184198,0.1465361733763996,0.8101061914145677,1.078282138605829,1.8058623175301232,-0.0657358316667127,22.700209957137734,24.657124608615124,16.166666666666668,drl_latent_regime_no_dir_52,52,no_gating
fold4,test,1239,233,233,0.153941256857939,0.1682730673061694,0.1020650671816856,1.6486842359749514,2.516407058341134,2.803468893049205,-0.0600231619203545,30.474637936591968,33.101761896643005,12.0625,drl_latent_regime_no_dir_52,52,no_gating
fold5,val,1239,233,233,0.1822978336044496,0.1994895082473999,0.1071565408810834,1.8616643147223528,2.3045158132818964,3.751508903028533,-0.0531758056301973,26.1679847369558,28.423845490141648,13.923076923076923,drl_latent_regime_no_dir_52,52,no_gating
fold5,test,1239,232,232,-0.0595865397129178,-0.0648241645411591,0.0545049815699087,-1.1893255015234676,-1.4078746274615506,-0.8200295497949744,-0.079051010487813,13.157266484161816,14.353381619085615,23.0,drl_latent_regime_no_dir_52,52,no_gating
fold6,val,1239,232,232,-0.1519131091493741,-0.1645221748898163,0.0678240819359135,-2.425719157470823,-3.540930088674616,-1.0538377709861404,-0.1561171742173018,1.0835930114750685,1.1821014670637109,231.0,drl_latent_regime_no_dir_52,52,no_gating
fold6,test,1239,232,232,0.0864244661563247,0.0946422900462071,0.1757827809250315,0.5384047831543326,0.8541241453993563,0.6966285533867985,-0.1358576096056999,7.01093481113902,7.648292521242566,57.0,drl_latent_regime_no_dir_52,52,no_gating
fold7,val,1240,232,232,0.0821277284396482,0.089920334258472,0.1733526770360363,0.5187132716720577,0.836998872807049,0.8488423698777876,-0.1059329004411246,13.117414937293717,14.309907204320416,32.142857142857146,drl_latent_regime_no_dir_52,52,no_gating
fold7,test,1240,233,233,-0.2416319981372517,-0.2595004005067364,0.1169334028384951,-2.2192153328946604,-3.037226742326327,-0.9410327335952244,-0.2757612899556774,14.774707374634708,16.04838904486184,28.125,drl_latent_regime_no_dir_52,52,no_gating
fold8,val,1239,233,233,-0.1730268033155482,-0.186460533583104,0.1182962909205435,-1.5762162290307522,-2.718247785041369,-1.060866389475818,-0.1757625045273001,1.0938602254890055,1.188158520789782,231.0,drl_latent_regime_no_dir_52,52,no_gating
fold8,test,1239,93,93,0.2032719158340166,0.6600718180822003,0.4873911572177447,1.354295842891769,2.121099459795427,3.797243118231648,-0.1738292222884037,5.319229650213735,14.570063824498494,29.666666666666668,drl_latent_regime_no_dir_52,52,no_gating
fold1,val,1241,231,231,0.087498759756466,0.0962592261104264,0.124219467263113,0.7749125658906335,1.1721411607668375,1.0041225495230386,-0.0958640219325319,50.23159368829203,55.03635482369387,8.24,drl_latent_regime_no_dir_52,52,no_sentiment
fold1,test,1241,233,233,0.2470847856357496,0.2710507048108941,0.0977435161405722,2.773081177283166,4.085954414380014,4.850474108140875,-0.0558812806269745,107.84270463124308,117.1394895132468,3.185185185185185,drl_latent_regime_no_dir_52,52,no_sentiment
fold2,val,1240,233,233,0.158296358227012,0.173063139410347,0.1042126309606268,1.6606733542283652,2.451023995293919,3.304546020320559,-0.0523712299196725,66.7075134439137,72.45816115459591,5.794117647058823,drl_latent_regime_no_dir_52,52,no_sentiment
fold2,test,1240,233,233,0.1044047057990582,0.1138999922577101,0.1028019757624678,1.1079552840587923,1.5113272154534445,1.686997855290808,-0.0675163823714973,57.18124592023497,62.11066367197937,6.931034482758621,drl_latent_regime_no_dir_52,52,no_sentiment
fold3,val,1239,233,233,0.2205565103501656,0.2417088565311316,0.1091955600832137,2.213541066568408,3.277510434352035,4.583380113841828,-0.0527359395309958,13.429082634364772,14.586762171810012,32.285714285714285,drl_latent_regime_no_dir_52,52,no_sentiment
