fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
fold1,val,1241,231,231,0.07359675509129793,0.08091418719715171,0.1305943450270836,0.6195841571882085,0.9650474361309068,0.8352893866703275,-0.09686964600339998,11.409009459581357,12.50030601658479,37.5
fold1,test,1241,233,233,-0.13250461069746655,-0.14306993529134182,0.10543698202611809,-1.3569236575445753,-2.118935506492174,-0.8336390799366479,-0.17162095532063393,60.3370700434113,65.5385415988778,6.633333333333334
fold2,val,1240,233,233,-0.010802956076875314,-0.011728763332080505,0.1011051910785351,-0.11600555032797472,-0.20204295020691257,-0.12844808138900898,-0.09131131586589902,21.306954487103894,23.143760908405955,18.636363636363637
fold2,test,1240,233,233,0.254355537426199,0.2791020361874128,0.09436907061231767,2.9575583862005588,6.337614506147827,3.4086588728279,-0.08188030735849594,31.323634120668036,34.02394740693252,12.5625
fold3,val,1239,233,233,0.14157131181637994,0.154676176321505,0.10666099503871011,1.4501662605469683,2.00375504345096,2.3225878828170705,-0.06659647949850578,45.240946165661015,49.14102773166628,9.08695652173913
fold3,test,1239,233,233,-0.017128884232634256,-0.01859170321060255,0.15380142456801857,-0.12088121591084733,-0.1609780218329781,-0.15507422337535182,-0.1198890621918639,13.151022933919377,14.284731807533117,32.142857142857146
fold4,val,1239,233,233,0.014448099610738785,0.01570335613062812,0.15342513009088274,0.10235191667314278,0.13888888400430463,0.12269520119196538,-0.12798671812811246,13.276451329446083,14.420972995777642,32.142857142857146
fold4,test,1239,233,233,0.21504192980354553,0.23561626270701552,0.10818996550265769,2.177801440386147,3.0725655028064174,4.158178975221517,-0.05666332885406011,39.582541983792964,42.994830085844086,9.65
fold5,val,1239,233,233,-0.013629572024371206,-0.014795801393752694,0.10824129939389483,-0.13669275476738435,-0.19635717385152882,-0.16060681455824846,-0.09212436866050033,41.21661089076929,44.76976700204251,10.095238095238095
fold5,test,1239,232,232,-0.08275702429241572,-0.08993191381950505,0.061326660388584545,-1.466440749417445,-2.263465360058752,-0.9511481911647032,-0.09455089612206624,39.54338648866729,43.138239805818856,10.4
fold6,val,1239,232,232,0.103032532171071,0.11290985206292103,0.06638204902480273,1.7009094133375402,2.056734486816395,4.189409717051368,-0.026951255591775913,13.102902874592285,14.294075863191583,30.142857142857142
fold6,test,1239,232,232,-0.09684966090430203,-0.10517473930190646,0.17002776084445115,-0.6185739245141558,-0.8500185069134562,-0.49883356133721213,-0.21084134559825296,21.058558238673324,22.972972624007262,19.818181818181817
fold7,val,1240,232,232,0.20355368654552852,0.2239974414101189,0.16510197303081628,1.356721771994268,2.2258308596338057,2.6702056802634826,-0.08388771062310674,7.227486741410874,7.884530990630044,55.5
fold7,test,1240,233,233,-0.19169195930928973,-0.20638587252671703,0.11416568547142592,-1.8077750041484448,-2.636987397607566,-0.8853545168084818,-0.23311099520980028,14.746673376502132,16.017938322752318,28.125
fold8,val,1239,233,233,-0.16676614487962993,-0.1797684535175481,0.11815526749645465,-1.5214594941604462,-2.6111735030707117,-1.0321825103043492,-0.17416343691440928,1.0857435901365222,1.179342175493119,229.0
fold8,test,1239,93,93,0.13617593408075535,0.41864160419767926,0.49682271182961885,0.8426378147165882,1.1258323838073732,1.8318037882929032,-0.2285406367610039,5.2903902205066275,14.49106886486598,28.0
