fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
fold1,val,1241,231,231,0.07515338534794092,0.08263145608144451,0.12969417735384778,0.6371254112356879,0.9794466955089742,0.8744908500294921,-0.0944909327280643,15.002471042154212,16.437490011403746,27.875
fold1,test,1241,233,233,0.1410685839164889,0.15412385163080544,0.10310854927951289,1.494772768192065,2.1050105075681738,3.09899431025482,-0.04973350584116831,100.03012057053282,108.65340682661324,3.66
fold2,val,1240,233,233,0.02615527116957317,0.028441812875188655,0.09962665350157669,0.28548397316927376,0.4283874342939548,0.5209880516080275,-0.05459206365175384,53.30250208448899,57.8975453676346,6.888888888888889
fold2,test,1240,233,233,0.18564107894027382,0.20317421770193378,0.09724782415755397,2.0892417847083697,3.4605610943517253,3.517387232937375,-0.05776282343876671,59.60227088792637,64.74039768860969,5.833333333333333
fold3,val,1239,233,233,0.12769824027801557,0.1394421766508136,0.10962074196218195,1.2720418978638162,1.6431265786527993,1.8097887839186606,-0.0770488677407345,17.518836695583197,19.02908123830589,23.77777777777778
fold3,test,1239,233,233,-0.01031978556460178,-0.011204420343314703,0.15174827325561896,-0.07383557059948176,-0.09776463412165222,-0.09119878509115313,-0.12285712284561567,2.9372427156280114,3.1904532945614608,111.5
fold4,val,1239,233,233,0.02113877281694032,0.022981868537790273,0.15442239716104633,0.14882471040662967,0.20296388577307806,0.18706175112589668,-0.12285712284561567,0.9669736957025211,1.0503334970561868,232.0
fold4,test,1239,233,233,0.15314472408341895,0.1673971483091825,0.11845837501452293,1.4131305472378775,1.8968529437049149,2.783881139677682,-0.06013085326213452,0.9191553270912795,0.9983928552888036,232.0
fold5,val,1239,233,233,0.14595433319667794,0.1594924935874782,0.11205556285955769,1.4233340096410432,1.947305110210316,2.9993432482554896,-0.05317580563019719,45.022775935394876,48.90404972292892,8.869565217391305
fold5,test,1239,232,232,-0.0499312601759504,-0.05434492286237547,0.05707352278743176,-0.9521914928009813,-1.2383076896985246,-0.7998223926455741,-0.06794623826749668,21.167081281911706,23.09136139844913,18.181818181818183
fold6,val,1239,232,232,-0.03137901623135786,-0.03418235746282794,0.06701779743395128,-0.5100489537352525,-0.7149512264434541,-0.6149775413343683,-0.055583098837495126,45.19368884628052,49.3022060141242,9.08695652173913
fold6,test,1239,232,232,-0.15876904607521936,-0.17188746649767694,0.14931125880830903,-1.1512023130040852,-1.352570607643331,-1.011464769375829,-0.16993915329720088,81.03788181005937,88.40496197461022,4.658536585365853
fold7,val,1240,232,232,0.018678720630666,0.02039398964011152,0.16846179740296888,0.12106002639475642,0.18455669190532578,0.23455033096092862,-0.08694931086457836,11.24900789418509,12.271644975474642,37.666666666666664
fold7,test,1240,233,233,-0.21055654705266014,-0.22648383900014668,0.11529182522769725,-1.964439703793822,-2.632722613105222,-0.8872625883277659,-0.2552613419968528,21.47911933429795,23.33076755277191,20.181818181818183
fold8,val,1239,233,233,-0.11963883933404518,-0.12925646220691156,0.11700380242564275,-1.1047201845346482,-1.8956289111966513,-1.054714373216031,-0.12255115270002748,7.204829375795025,7.82593535646701,56.75
fold8,test,1239,93,93,-0.11593029219276907,-0.28645795170884625,0.5041787991726387,-0.568167388590964,-0.7953760191384766,-0.996788367644351,-0.2873809135491968,5.367937220751245,14.703480213362107,29.666666666666668
